GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2018_Sen,Dem_2018_Sen,Rep_2018_Sen,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
26081081205,2,26081081205,1836,539,1220,2227,666,1501,2193,644,1505,1612,507,1054,1577,440,1034,1613,532,1013,1832,455,1247,3020,2961,47,11,0,10,0,6,0,0,0,0,4289,4105,52,78,45,10,0,0,0,3181,3120,42,3,0,13,0,0,0,0,0,0,0,4372,4163,49,92,49,13,0,0,49,0,0,0,110,3583,3396,96,38,33,41,1,0,0,2651,2541,56,17,17,30,1,0,0,2943,2739,85,13,17,16,0,8,65,4023,3696,135,44,33,62,3,2943,2739,85,17,24,42,1
26081081045,3,26081081045,1830,691,1096,2065,910,1120,2062,755,1289,1700,636,1053,1667,569,1039,1695,664,1012,1788,633,1032,2321,2250,4,17,37,4,10,17,37,4,0,0,2893,2788,17,24,51,4,9,0,0,2635,2551,4,16,42,6,20,16,42,6,20,0,0,3613,3498,17,20,57,5,18,20,41,5,18,0,16,2823,2620,38,49,107,12,1,0,0,1994,1875,17,30,64,10,1,0,0,2259,2020,52,27,93,2,0,7,58,3090,2701,96,54,175,30,7,2259,2020,52,37,112,16,4
26081081238,3,26081081238,828,377,417,949,467,459,940,437,480,753,330,393,736,328,360,760,373,355,846,339,444,1341,996,211,117,11,3,0,115,11,0,0,0,2033,1131,648,225,29,6,0,0,0,1493,1125,237,109,18,5,0,108,18,1,0,0,0,1756,1238,320,166,38,6,0,136,24,1,0,7,29,1797,1465,179,109,30,16,4,0,0,1344,1141,111,63,22,8,3,0,0,1423,1030,212,92,27,2,0,3,57,1791,1209,311,215,45,66,4,1423,1030,212,127,35,46,1
26081081119,3,26081081119,1519,1246,213,1711,1458,194,1706,1399,267,1406,1169,208,1395,1133,204,1420,1184,182,1486,1130,229,2603,2185,68,257,65,35,0,252,44,20,0,0,3076,2439,74,489,63,37,16,0,0,2558,2080,87,264,94,33,0,261,59,25,0,0,0,2991,2291,89,485,102,37,0,429,58,24,0,0,101,2688,2140,145,316,68,50,8,0,0,2432,2008,102,240,61,37,5,0,0,2632,2181,173,133,52,1,1,5,86,2859,2320,216,198,83,41,2,2632,2181,173,164,75,36,1
26081000002,2,26081000002,832,246,563,1051,259,779,1043,268,752,705,245,448,708,211,453,716,254,441,804,237,524,1299,1241,31,20,5,0,0,20,1,0,9,0,1658,1554,74,28,6,10,0,0,0,1314,1257,29,15,1,9,0,15,0,0,0,9,0,1673,1568,73,25,1,11,0,17,0,0,0,0,12,1601,1537,36,11,9,18,1,0,0,1220,1185,19,8,5,10,0,0,0,1366,1263,21,3,0,7,0,8,64,1728,1583,33,26,10,46,1,1366,1263,21,15,3,33,0
26081081023,3,26081081023,1270,585,625,1556,743,772,1546,716,789,1081,508,528,1059,488,495,1087,540,488,1323,522,685,2965,1960,280,505,39,119,0,475,24,15,90,0,4505,2694,658,1043,63,354,0,0,0,3055,1950,320,545,39,109,0,420,24,15,0,140,0,5032,2645,1133,1177,60,394,0,688,33,19,0,0,514,3294,2583,344,223,99,59,2,0,0,2472,2042,185,133,73,48,1,0,0,3353,2122,486,423,93,26,3,12,188,4801,2716,878,966,168,178,15,3353,2122,486,541,121,122,8
26081081012,2,26081081012,1198,452,705,1419,542,857,1401,516,867,1073,432,615,1043,381,596,1075,441,587,1200,408,708,1584,1542,10,16,0,3,0,0,0,0,10,0,2288,2111,55,102,14,13,0,0,0,1924,1904,0,23,0,0,0,0,0,0,0,0,0,2885,2473,40,143,12,0,0,27,12,0,0,218,116,2350,2232,51,19,26,19,2,0,0,1650,1590,25,8,13,11,1,0,0,1853,1694,58,13,13,6,0,8,61,2510,2254,90,64,28,64,3,1853,1694,58,34,18,44,2
26081081123,3,26081081123,1076,578,472,1189,713,455,1192,642,540,1014,520,484,989,492,471,1012,545,447,1072,555,451,1758,1225,64,394,69,0,0,394,69,0,0,0,2123,1534,65,422,98,0,0,0,0,1628,1264,21,284,59,0,0,284,59,0,0,0,0,2038,1625,20,301,91,0,0,301,91,0,0,0,0,2011,1369,79,508,57,12,3,0,0,1500,1068,57,334,36,9,2,0,0,1475,1070,57,266,28,4,0,13,37,1867,1343,81,364,50,21,3,1475,1070,57,284,41,14,3
26081081187,2,26081081187,1094,336,725,1356,420,904,1335,418,895,945,296,632,926,275,614,950,331,592,1078,287,721,1668,1565,71,9,23,2,0,8,11,1,0,0,2165,2008,95,33,26,1,0,0,0,1622,1518,86,3,12,1,0,3,0,1,0,0,0,1995,1822,108,11,16,1,0,4,2,1,0,0,62,2099,2019,42,27,11,10,0,0,0,1488,1454,17,9,2,6,0,0,0,1676,1552,55,10,5,1,0,3,50,2239,2059,69,28,17,51,2,1676,1552,55,21,11,26,0
26081081186,2,26081081186,1239,388,803,1446,417,999,1433,418,982,1098,390,679,1073,337,659,1101,395,656,1296,337,866,1923,1862,33,14,3,12,0,14,2,3,0,0,2641,2562,42,25,3,11,0,0,0,2145,2083,37,14,2,7,0,14,0,3,0,0,0,2879,2801,44,25,2,7,0,16,0,0,0,0,16,2665,2529,72,37,16,17,2,0,0,1956,1881,38,11,12,13,2,0,0,2087,1895,64,11,5,9,0,10,93,2656,2372,100,40,25,76,5,2087,1895,64,22,15,60,1
26081081081,3,26081081081,865,606,218,1152,819,297,1137,783,314,709,499,180,697,492,157,719,532,150,818,531,211,2422,1934,263,188,25,0,0,179,18,0,7,0,3419,2341,594,458,35,107,0,0,0,2263,1744,292,173,40,0,0,171,30,0,0,7,0,3468,2099,775,562,51,88,0,496,29,0,0,15,55,2978,1507,971,443,49,104,1,0,0,2073,1230,547,233,32,67,0,0,0,2405,1334,605,295,21,10,1,9,130,3232,1566,946,650,55,128,6,2405,1334,605,373,38,105,4
26081081020,2,26081081020,1833,439,1350,2142,543,1559,2123,509,1593,1653,428,1194,1627,352,1218,1663,430,1194,1885,414,1354,2521,2455,45,14,4,0,0,0,0,0,0,0,3365,3238,88,34,10,0,0,0,0,2358,2282,54,18,7,0,0,0,3,0,0,0,0,3266,3124,93,41,15,0,0,0,4,0,0,0,44,3084,2911,99,29,33,18,1,0,0,2201,2105,55,14,14,16,1,0,0,2433,2234,85,9,21,9,0,0,75,3289,2952,157,41,48,70,2,2433,2234,85,21,28,52,0
26137137008,1,26137137008,522,206,287,673,266,392,664,269,381,442,190,226,437,171,221,446,210,206,504,159,292,1087,1008,36,8,2,33,0,8,2,4,0,0,1373,1224,61,65,4,71,0,0,0,1047,986,16,6,0,38,0,6,0,4,0,0,0,1381,1241,37,54,4,76,0,11,4,4,0,0,84,1486,1349,40,35,24,46,0,0,0,1155,1075,20,13,17,31,0,0,0,1441,1317,30,22,5,10,0,6,51,1917,1709,63,49,15,68,1,1441,1317,30,24,10,52,1
26107107003,2,26107107003,702,337,331,808,395,384,796,382,393,663,327,315,657,306,298,671,340,292,711,317,335,2469,2208,89,104,30,30,0,88,26,15,0,0,2689,2391,112,121,38,28,0,0,0,2689,2333,78,190,33,51,0,169,30,21,0,0,0,2866,2437,83,205,53,59,0,183,46,21,0,0,92,3031,2697,72,176,44,47,3,0,0,2688,2414,60,140,37,39,2,0,0,2002,1647,85,90,42,10,5,12,111,2337,1877,115,178,64,87,6,2002,1647,85,134,52,70,5
26107107001,2,26107107001,860,221,607,1106,253,837,1092,274,799,720,221,478,705,170,465,718,217,458,886,219,608,1730,1691,19,3,7,16,0,2,6,6,0,0,2202,2149,28,5,8,28,3,0,0,1668,1594,30,20,7,22,0,20,6,13,0,0,0,2117,2002,42,35,8,46,5,35,6,20,0,0,15,2299,2193,43,37,6,38,3,0,0,1660,1591,21,22,2,30,2,0,0,1689,1582,24,8,8,1,0,5,61,2241,2109,31,29,13,37,0,1689,1582,24,17,11,31,0
26107107016,2,26107107016,1244,425,778,1515,493,995,1509,499,983,1100,407,665,1088,347,666,1103,435,639,1206,370,767,2051,1942,17,54,0,24,3,32,0,0,6,0,2624,2467,24,85,11,35,6,0,0,2162,2001,58,55,0,36,0,55,0,13,0,10,0,2635,2430,84,61,18,48,0,61,3,11,0,0,38,2615,2475,56,30,15,42,2,0,0,2001,1924,26,15,8,28,2,0,0,2105,1947,54,15,6,7,0,3,73,2744,2519,61,44,14,74,2,2105,1947,54,19,14,50,1
26107107006,2,26107107006,1810,713,1042,2141,871,1222,2120,817,1273,1642,671,940,1602,613,923,1654,711,899,1779,633,1013,3701,3267,103,257,25,52,1,237,1,40,4,0,4786,4086,127,335,172,69,3,0,0,3921,3496,81,237,33,71,0,194,5,65,0,0,0,5051,4290,97,333,195,89,0,212,157,77,0,39,181,4203,3891,81,130,66,37,6,0,0,3461,3230,57,91,54,33,5,0,0,3139,2800,87,87,44,11,2,4,104,3917,3450,113,160,74,93,6,3139,2800,87,116,59,59,3
26095095002,1,26095095002,661,177,466,755,182,556,750,188,547,597,181,404,591,136,427,603,185,398,649,148,469,825,740,13,0,0,71,0,0,0,54,0,0,977,861,17,0,1,106,0,0,0,846,784,8,0,0,61,0,0,0,37,0,0,0,991,885,19,0,2,99,0,0,2,63,0,0,29,1061,1015,6,4,5,30,0,0,0,875,845,4,0,4,21,0,0,0,923,850,3,0,0,31,0,1,38,1135,1025,6,9,2,87,3,923,850,3,1,1,61,2
26095095001,1,26095095001,109,26,79,118,27,90,120,33,86,102,28,72,99,20,70,102,26,71,111,22,79,155,149,0,0,0,5,0,0,0,1,0,0,180,170,0,0,0,12,0,0,0,161,158,0,0,0,4,0,0,0,1,0,0,0,180,171,1,0,0,7,0,0,0,4,0,0,3,204,199,0,0,0,5,0,0,0,171,166,0,0,0,5,0,0,0,140,126,0,1,0,5,0,0,8,169,149,2,7,1,12,1,140,126,0,1,1,12,1
26081081010,2,26081081010,1185,372,777,1389,462,902,1377,436,920,1070,347,696,1034,295,698,1064,372,659,1174,318,789,2027,1956,33,15,15,4,0,12,15,0,0,0,2697,2532,57,37,64,4,0,0,0,1755,1651,13,11,66,22,0,11,66,0,0,0,0,2111,1953,14,12,90,20,0,12,90,0,0,10,32,1965,1888,36,8,23,9,1,0,0,1405,1360,23,1,14,8,1,0,0,1522,1427,32,1,19,9,0,3,31,1939,1777,46,8,38,35,2,1522,1427,32,1,21,20,0
26081081064,3,26081081064,1346,651,625,1624,835,752,1607,790,753,1160,573,534,1141,522,531,1163,579,513,1436,633,681,3445,2405,320,575,110,35,0,460,85,20,0,0,5217,2975,793,975,430,44,0,0,0,3070,2065,395,460,124,19,0,365,109,4,0,0,0,5130,2531,1127,760,657,42,0,452,643,5,0,29,343,4285,2833,565,630,212,91,8,0,0,3156,2235,332,415,138,59,8,0,0,3847,2086,478,716,392,8,13,8,146,5210,2545,752,1263,592,111,18,3847,2086,478,815,414,81,13
26081081233,3,26081081233,663,441,188,850,593,233,840,564,243,559,361,173,539,341,157,564,376,152,656,411,179,1253,813,328,77,0,27,16,68,0,0,3,0,2672,1033,1429,205,7,91,16,0,0,1290,693,438,126,0,33,16,108,0,0,16,4,0,2760,907,1601,241,6,203,15,162,2,0,15,0,74,2669,984,1352,328,40,63,5,0,0,1693,758,747,164,28,39,5,0,0,1881,635,1026,155,17,0,1,8,39,2741,750,1630,348,26,124,3,1881,635,1026,193,19,79,2
26081081107,3,26081081107,1609,1114,419,1967,1453,470,1950,1344,565,1412,971,397,1380,924,373,1427,1006,344,1450,957,345,2982,2383,149,335,93,37,0,277,58,18,0,0,3668,2596,381,598,182,147,0,0,0,2990,2393,153,287,126,44,0,230,68,18,0,0,0,3653,2598,359,453,260,204,0,244,193,36,0,0,221,3876,2446,493,846,78,91,3,0,0,3073,2159,301,512,66,66,2,0,0,3703,2699,297,402,128,12,5,8,152,4232,2886,402,714,166,88,15,3703,2699,297,475,153,71,10
26043043011,1,26043043011,1270,517,713,1471,570,872,1457,597,833,1164,522,612,1113,472,580,1144,515,587,1312,452,771,2351,2293,39,2,3,14,0,2,2,2,0,0,2845,2689,55,2,54,23,0,0,0,2306,2275,18,2,2,2,0,2,2,2,0,0,0,2738,2650,33,2,2,8,0,2,2,1,0,19,28,2876,2767,40,9,10,55,0,0,0,2202,2149,17,2,1,30,0,0,0,2204,2115,21,4,3,15,0,1,45,2820,2662,42,25,19,64,2,2204,2115,21,8,5,37,1
26043043009,1,26043043009,1077,380,675,1248,435,798,1247,446,785,978,377,591,953,324,599,977,376,587,1106,342,704,1767,1691,15,6,40,8,0,5,33,8,0,0,2153,2007,18,11,51,69,0,0,0,1655,1566,14,6,40,29,0,5,33,8,0,0,0,2119,1960,14,8,49,87,0,6,34,12,0,1,93,2306,2238,13,6,31,17,6,0,0,1812,1775,5,3,15,8,4,0,0,1933,1843,21,4,9,4,0,2,50,2365,2220,35,23,23,61,3,1933,1843,21,11,18,37,3
26081081017,3,26081081017,1315,511,761,1591,636,937,1568,610,923,1152,476,649,1133,423,653,1154,473,637,1295,445,760,2503,2137,49,173,111,16,0,168,84,0,18,0,3467,2710,233,295,195,47,1,0,0,2555,1940,122,359,103,22,0,139,55,0,0,13,0,3309,2252,356,483,166,42,1,236,70,0,0,0,395,2834,2370,243,128,66,46,7,0,0,2143,1883,129,62,48,26,3,0,0,2558,2002,257,125,35,20,0,4,115,3477,2601,439,299,58,91,11,2558,2002,257,168,44,68,9
26081081223,3,26081081223,1021,570,403,1214,706,483,1196,672,474,902,508,359,881,462,359,907,534,341,1021,538,406,1670,1205,230,174,60,4,0,170,60,4,0,0,2617,1399,840,286,86,154,0,0,0,1700,1325,235,139,0,0,0,135,0,0,0,0,0,2474,1496,733,245,0,0,0,167,0,0,0,0,78,2758,1513,828,341,98,54,4,0,0,1940,1200,469,208,64,36,1,0,0,2148,1160,608,195,105,6,4,3,67,2896,1373,972,387,152,137,12,2148,1160,608,244,115,80,11
26081081207,2,26081081207,1031,302,694,1260,362,873,1257,359,863,901,307,573,880,237,593,904,302,576,1018,265,687,1622,1553,32,12,21,0,0,8,21,0,0,0,2151,1917,196,39,21,21,0,0,0,1710,1656,50,9,0,0,0,0,0,0,0,0,0,2277,2030,240,33,0,23,0,0,0,0,0,0,9,2227,2020,171,21,5,14,0,0,0,1643,1533,89,8,3,11,0,0,0,1751,1534,132,4,6,2,0,6,67,2295,1951,233,32,15,42,0,1751,1534,132,15,13,33,0
26081081014,3,26081081014,766,285,460,867,337,511,861,333,509,678,281,382,656,208,413,678,244,415,860,305,512,1001,928,42,4,16,4,0,4,16,1,1,0,1313,1143,119,16,30,6,0,0,0,913,837,49,5,10,4,0,5,10,1,0,1,0,1158,999,113,9,26,8,0,5,24,7,0,0,6,1214,1065,107,19,17,5,1,0,0,944,855,63,9,13,4,0,0,0,1171,1022,90,15,15,2,0,0,27,1427,1200,144,23,24,33,2,1171,1022,90,17,18,24,2
26043043013,1,26043043013,594,168,414,680,179,491,681,196,477,551,173,373,527,141,362,551,170,363,635,160,448,803,755,4,25,0,40,0,0,0,0,0,0,977,921,13,27,0,42,0,0,0,856,793,31,15,0,30,0,0,0,0,0,0,0,1063,950,85,15,0,28,0,0,0,0,0,0,28,1106,1085,3,4,3,12,0,0,0,891,876,2,3,1,10,0,0,0,906,871,5,0,0,4,0,1,25,1066,1012,11,5,4,19,0,906,871,5,1,3,15,0
26043043002,1,26043043002,967,277,675,1109,287,813,1104,291,807,879,275,590,847,245,573,878,278,584,1005,262,700,1625,1605,20,0,0,0,0,0,0,0,0,0,1877,1856,20,0,0,0,0,0,0,1602,1579,19,0,0,0,0,0,0,0,0,0,0,1956,1928,27,0,0,0,0,0,0,0,0,0,0,1743,1697,12,13,6,16,1,0,0,1372,1338,9,7,5,14,0,0,0,1298,1242,5,2,7,5,0,0,37,1678,1592,14,9,8,40,1,1298,1242,5,5,8,29,0
26029029011,1,26029029011,994,350,626,1156,428,714,1148,393,750,907,339,557,893,305,556,915,348,549,979,313,616,1369,1307,26,18,5,14,0,2,5,12,0,0,1601,1530,34,27,4,20,0,0,0,1412,1356,22,18,0,16,0,2,0,12,0,0,0,1638,1578,26,24,0,20,0,1,0,11,0,0,19,1484,1389,34,5,4,54,0,0,0,1239,1176,23,0,4,35,0,0,0,1279,1180,21,1,7,29,0,5,36,1515,1388,31,3,9,55,3,1279,1180,21,1,8,44,2
26029029003,1,26029029003,697,266,409,852,321,523,843,315,518,644,254,371,614,228,359,643,269,345,657,204,404,1060,994,7,10,24,23,0,6,0,12,0,0,1342,1245,5,18,33,36,0,0,0,1070,960,6,6,55,47,0,2,0,15,0,0,0,1383,1242,5,13,67,55,0,5,0,17,0,0,109,1201,1135,17,7,4,39,0,0,0,956,921,6,3,3,24,0,0,0,1156,1082,14,2,4,12,0,2,40,1425,1319,24,9,17,43,1,1156,1082,14,5,11,35,1
26081081182,2,26081081182,1046,484,514,1215,588,589,1206,551,621,950,457,460,939,411,455,958,484,425,1042,427,528,1655,1587,48,2,6,7,0,1,0,0,0,0,2128,1997,90,21,7,11,0,0,0,1434,1379,36,2,6,10,0,2,0,0,0,0,0,1853,1718,108,7,6,12,0,2,0,0,0,0,23,1976,1851,41,46,31,14,2,0,0,1447,1380,23,20,15,13,1,0,0,1563,1408,56,13,8,5,0,2,71,2083,1847,82,40,31,60,0,1563,1408,56,23,10,42,0
26089089004,1,26089089004,2025,1001,974,2262,1195,1047,2247,1107,1114,1900,965,903,1845,875,898,1910,979,883,2021,899,1001,2572,2467,11,9,17,67,0,0,17,58,5,0,3243,3065,28,28,45,100,0,0,0,2487,2394,10,14,0,66,0,0,0,54,0,5,0,3077,2922,12,19,9,80,0,0,5,61,0,2,76,2905,2779,67,10,16,33,0,0,0,2325,2258,39,2,10,16,0,0,0,2575,2381,53,5,4,15,0,10,107,3152,2883,78,33,16,95,3,2575,2381,53,22,11,60,2
26089089005,1,26089089005,1180,531,627,1322,642,667,1316,601,705,1116,508,601,1095,463,599,1119,516,584,1127,465,600,1195,1168,10,2,7,2,0,0,7,0,2,0,1432,1372,11,6,31,10,0,0,0,1123,1108,0,9,0,5,0,0,0,0,0,2,0,1416,1370,0,10,26,9,0,0,25,0,0,1,21,1615,1506,47,11,21,29,3,0,0,1263,1200,27,6,10,22,1,0,0,1441,1300,73,0,10,10,0,1,47,1763,1546,121,5,26,51,0,1441,1300,73,3,15,33,0
26081081216,3,26081081216,1402,670,683,1608,800,777,1587,747,808,1295,633,627,1268,574,619,1301,673,575,1400,609,702,2162,1913,67,99,62,41,0,69,62,0,0,0,3169,2588,138,221,179,71,0,0,0,2285,2138,24,61,36,32,0,39,36,0,0,0,0,3327,2879,61,145,205,54,0,58,205,0,0,0,129,2682,2328,143,97,87,43,0,0,0,2099,1882,72,69,57,22,0,0,0,2271,1873,121,81,97,19,0,13,67,2819,2255,174,160,151,70,1,2271,1873,121,105,105,61,0
26001001005,1,26001001005,358,102,246,438,112,317,435,122,306,308,98,201,302,80,208,308,104,196,353,80,249,636,618,3,2,2,4,0,2,0,4,0,0,757,729,8,3,1,7,0,0,0,612,595,5,4,2,6,0,4,0,4,0,0,0,737,703,13,6,1,10,0,4,0,4,0,2,5,795,770,11,0,4,10,0,0,0,620,606,6,0,1,7,0,0,0,617,580,3,2,2,7,0,0,23,773,712,6,19,3,26,0,617,580,3,9,3,14,0
26065065025,7,26065065025,765,582,160,854,681,163,839,646,177,636,479,140,620,465,123,634,499,111,1016,702,251,3271,2654,161,186,251,19,0,186,195,8,0,0,3740,2778,164,229,546,32,0,0,0,3211,2523,121,381,169,14,0,335,158,6,0,0,0,3613,2622,126,401,438,30,0,343,426,10,0,5,81,3757,3263,76,65,325,34,4,0,0,3690,3222,71,63,313,24,4,0,0,3219,2478,189,77,335,2,3,4,131,3475,2635,226,164,403,53,8,3219,2478,189,130,375,44,5
26065065038,7,26065065038,924,702,187,1129,859,245,1118,845,231,809,630,156,803,609,151,804,633,144,904,640,208,2230,1470,164,497,20,108,0,445,15,10,0,0,3217,1747,241,1063,83,188,0,0,0,2034,1317,213,495,6,39,0,452,5,8,0,0,0,3026,1560,300,1127,31,65,0,980,29,9,0,9,143,2791,1356,376,953,117,93,8,0,0,2218,1216,262,634,85,68,6,0,0,2154,1295,262,386,72,11,0,21,107,2561,1404,366,649,106,94,3,2154,1295,262,449,92,75,3
26065065048,7,26065065048,985,720,237,1071,799,251,1065,770,272,935,696,216,921,664,218,933,717,194,973,673,244,1398,1152,75,133,16,15,0,129,16,0,0,0,1697,1331,116,182,26,16,0,0,0,1473,1240,85,113,22,17,0,108,23,0,0,0,0,1754,1426,122,126,40,15,0,120,35,0,0,22,29,1629,1317,146,122,37,26,1,0,0,1309,1115,80,73,27,22,1,0,0,1289,1032,110,70,18,8,0,1,50,1543,1176,154,137,41,58,7,1289,1032,110,87,34,39,5
26065065045,7,26065065045,1300,890,364,1495,1035,422,1483,1019,429,1198,831,341,1180,789,323,1197,862,295,1281,810,373,2300,1682,277,237,14,82,0,234,1,25,9,0,3107,2035,515,490,25,130,2,0,0,2207,1636,286,186,14,79,0,157,1,42,0,9,0,3074,2179,512,343,36,140,2,211,8,40,0,2,124,2701,2053,294,287,40,47,2,0,0,2107,1694,183,180,24,36,2,0,0,2159,1536,284,180,13,8,0,19,119,2715,1797,407,429,27,77,1,2159,1536,284,258,19,66,0
26065065094,7,26065065094,984,637,330,1174,812,349,1168,764,395,898,579,314,876,536,312,898,604,281,921,557,326,1259,1062,11,32,148,3,0,17,148,0,0,0,2567,1349,58,33,1095,28,0,0,0,1445,1162,40,137,92,11,0,120,92,0,0,0,0,2380,1521,92,136,591,41,0,122,586,7,0,0,54,1762,1060,74,48,562,30,1,0,0,1376,883,51,36,395,18,1,0,0,2117,1235,75,85,673,9,0,3,37,2889,1503,124,147,1084,44,1,2117,1235,75,106,676,29,0
26065065014,7,26065065014,1634,931,651,1831,1052,734,1811,1021,762,1526,912,584,1496,822,604,1534,956,541,1622,825,676,1740,1486,52,92,99,4,4,92,72,4,0,0,2507,2096,83,260,158,7,6,0,0,1923,1644,145,40,97,4,0,40,66,0,0,0,0,2573,2127,173,243,224,1,0,40,122,0,0,8,102,2701,2412,123,103,60,22,0,0,0,2117,1933,71,61,38,17,0,0,0,2082,1803,86,66,28,4,0,12,83,2670,2235,142,176,57,64,4,2082,1803,86,101,37,46,1
26029029012,1,26029029012,1219,494,693,1405,601,784,1397,581,803,1158,474,659,1126,427,655,1161,490,639,1111,394,643,1474,1408,10,0,0,63,0,0,0,63,0,0,1764,1643,23,10,6,88,2,0,0,1416,1364,9,0,4,36,0,0,4,36,0,0,0,1655,1552,28,11,20,52,2,0,20,52,0,0,4,1774,1655,25,16,10,81,4,0,0,1440,1365,16,2,5,51,4,0,0,1581,1451,14,0,7,43,0,2,64,1854,1673,16,27,11,96,4,1581,1451,14,12,11,79,2
26029029014,1,26029029014,975,324,629,1132,388,722,1117,370,737,891,316,562,875,279,574,890,319,545,982,299,630,1315,1259,30,3,3,25,0,3,3,12,0,0,1717,1582,95,8,13,29,0,0,0,1352,1286,39,6,2,32,0,6,2,13,0,0,0,1735,1591,96,15,12,36,0,7,10,12,0,2,25,1714,1644,19,11,16,25,2,0,0,1256,1225,7,6,5,13,1,0,0,1337,1259,26,8,0,15,0,2,27,1657,1537,35,18,5,55,2,1337,1259,26,11,0,34,1
26011011006,1,26011011006,993,368,596,1183,396,770,1166,426,722,872,350,505,855,327,473,875,389,461,1039,337,644,1599,1484,74,21,7,13,0,18,6,9,4,0,2039,1888,97,41,10,20,0,0,0,1580,1466,73,11,7,23,0,7,5,17,0,4,0,2053,1912,91,29,13,23,0,17,5,17,0,1,16,2149,2058,32,15,2,40,1,0,0,1700,1637,19,8,1,32,1,0,0,1644,1544,31,6,3,11,0,0,49,2050,1917,44,17,10,50,1,1644,1544,31,14,9,40,1
26011011004,1,26011011004,541,174,354,622,167,442,609,200,394,488,181,304,472,153,298,489,183,297,571,170,376,735,714,0,0,9,9,0,0,9,0,0,0,876,854,0,1,8,12,0,0,0,785,768,0,1,0,14,0,0,0,0,0,0,0,930,913,0,1,0,14,0,0,0,0,0,0,16,953,929,2,4,4,14,0,0,0,785,767,1,3,4,10,0,0,0,768,731,6,1,5,5,0,0,20,896,838,18,2,8,25,0,768,731,6,2,5,18,0
26011011001,1,26011011001,252,63,180,318,75,235,306,78,219,220,64,150,215,61,140,221,63,148,251,54,185,450,424,10,4,12,0,0,4,12,0,0,0,540,505,18,5,10,6,0,0,0,385,359,9,7,8,4,0,7,8,0,0,0,0,465,433,14,6,7,6,0,6,7,0,0,0,6,563,548,2,2,0,7,4,0,0,414,403,2,2,0,5,2,0,0,421,411,0,0,0,1,0,0,9,554,538,3,3,2,8,0,421,411,0,3,0,7,0
26011011005,1,26011011005,427,139,274,528,163,358,528,177,340,367,133,223,356,114,217,374,141,214,449,135,290,817,788,0,0,3,17,0,0,0,13,0,0,1049,1021,1,0,6,20,0,0,0,929,888,0,0,18,22,0,0,0,13,0,0,0,1239,1181,0,0,35,21,0,0,0,14,0,0,42,1097,1059,16,6,1,17,0,0,0,866,844,10,2,1,11,0,0,0,808,760,13,1,1,7,0,3,23,1001,937,18,5,6,26,0,808,760,13,5,4,22,0
