GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2018_Sen,Dem_2018_Sen,Rep_2018_Sen,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Sen,Dem_2016_Sen,Rep_2016_Sen,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
04005000024,2,04005000024,2179,1198,930,2564,1500,1064,2577,1502,1032,1972,1103,816,1911,1047,863,1962,1003,925,2074,949,1032,2102,1050,862,2992,2470,286,4,104,129,0,4,104,33,0,0,3929,3133,330,22,175,301,0,0,0,2914,2420,215,55,131,89,0,55,96,38,0,0,0,3616,2965,254,54,191,169,0,54,138,36,0,0,171,4135,3094,386,70,117,522,8,0,0,3157,2455,245,53,75,345,6,0,0,3319,2413,319,34,100,263,8,20,162,4054,2820,446,101,187,510,34,3319,2413,319,72,143,365,24
04005000080,2,04005000080,728,265,450,888,333,555,887,316,552,638,284,342,616,243,371,638,202,424,661,208,419,669,204,426,673,555,40,0,0,79,0,0,0,29,0,0,781,648,39,24,0,95,0,0,0,704,624,35,0,0,45,0,0,0,0,0,0,0,754,674,35,21,0,45,0,0,0,0,0,0,45,659,576,55,9,10,11,2,0,0,584,519,45,5,6,10,2,0,0,1000,891,64,0,4,10,0,8,23,1128,990,82,5,8,35,0,1000,891,64,0,4,30,0
04005000058,2,04005000058,485,86,389,599,142,457,601,115,479,417,81,318,407,81,326,421,68,343,503,78,377,514,73,400,940,742,55,1,2,140,0,1,2,115,0,0,1152,857,98,1,2,213,0,0,0,1069,802,102,1,1,154,0,1,1,134,0,0,0,1340,947,173,21,1,218,0,11,1,160,0,0,42,1415,1222,50,12,12,124,7,0,0,1035,894,36,9,10,91,5,0,0,1076,896,40,0,7,101,0,3,29,1411,1172,59,13,14,163,0,1076,896,40,3,11,126,0
04005000048,2,04005000048,247,210,31,419,349,70,423,319,88,178,159,13,175,160,15,178,141,32,211,190,12,204,167,10,276,2,2,0,0,276,0,0,0,276,0,0,406,0,1,0,0,405,0,0,0,241,0,2,0,0,237,0,0,0,237,0,0,0,324,0,2,0,0,324,0,0,0,322,0,0,0,441,0,8,0,0,438,1,0,0,275,0,3,0,0,275,1,0,0,328,2,3,0,0,321,0,0,2,424,2,4,0,1,419,1,328,2,3,0,1,324,0
04005000092,2,04005000092,1340,593,711,1550,717,833,1572,694,847,1214,590,582,1189,557,629,1215,518,656,1360,563,696,1378,540,714,2090,1509,61,0,10,510,0,0,10,490,0,0,2690,1726,135,0,74,758,0,0,0,1885,1310,76,0,40,455,0,0,10,433,0,0,0,2523,1607,169,0,102,634,0,0,44,609,0,4,86,2666,1990,254,22,17,417,3,0,0,2042,1610,170,7,13,261,2,0,0,2116,1478,226,5,13,311,1,11,71,2576,1715,314,31,45,490,13,2116,1478,226,17,30,370,6
04005000099,2,04005000099,681,236,430,838,321,517,848,298,538,607,225,363,590,214,375,607,172,420,668,203,404,675,204,401,1108,730,242,70,10,51,0,60,10,40,0,0,1537,917,444,96,15,66,0,0,0,961,672,177,60,12,31,0,50,12,17,0,0,0,1364,799,404,84,22,60,0,75,22,30,0,0,27,1502,918,513,28,27,41,3,0,0,1163,762,345,19,19,34,3,0,0,1208,765,306,28,18,20,1,9,61,1525,878,441,58,44,96,6,1208,765,306,40,24,63,5
04005000042,2,04005000042,644,478,143,758,607,151,757,566,174,584,460,98,574,451,123,578,357,193,664,517,122,654,458,126,1134,2,14,0,1,1121,1,0,0,1121,0,0,1598,3,37,0,0,1581,1,0,0,1086,6,5,0,1,1071,1,0,0,1070,1,0,0,1619,5,30,0,1,1600,1,0,0,1581,1,0,2,1563,8,18,7,0,1555,0,0,0,1041,8,9,5,0,1034,0,0,0,1020,9,19,0,2,975,0,0,15,1388,11,23,7,10,1362,3,1020,9,19,7,3,1004,0
04005000059,2,04005000059,583,419,144,670,497,173,669,496,152,524,400,103,510,380,129,519,359,148,614,385,191,625,405,142,1808,945,186,90,22,597,0,55,12,562,0,0,2255,1079,218,91,60,871,0,0,0,1788,998,141,110,20,549,0,70,10,511,0,0,0,2072,1045,156,114,37,779,0,72,12,733,0,0,54,2044,1204,174,49,197,445,11,0,0,1814,1109,141,38,192,347,10,0,0,1570,948,190,45,58,285,0,2,42,1777,1045,225,62,71,382,1,1570,948,190,50,64,322,1
04005000043,2,04005000043,657,506,129,808,663,145,813,653,140,598,467,101,587,476,111,593,399,175,625,488,111,613,436,99,945,22,16,0,9,907,0,0,6,907,0,0,1334,23,52,0,10,1300,0,0,0,910,44,4,0,11,856,0,0,8,853,0,0,0,1264,44,40,0,11,1217,0,0,8,1167,0,0,4,1329,83,45,13,0,1232,1,0,0,948,76,24,4,0,861,0,0,0,872,17,11,1,1,832,1,0,9,1118,19,32,5,1,1090,2,872,17,11,3,1,848,1
04013000633,1,04013000633,1611,651,946,1821,782,1039,1828,789,1025,1490,633,847,1454,564,890,1485,490,988,1597,498,1056,1623,654,891,2093,1876,88,0,105,23,0,0,105,23,0,0,2821,2340,168,21,246,45,0,0,0,2326,2055,58,0,108,26,0,0,108,26,0,81,0,3254,2639,98,19,454,47,113,10,318,47,0,0,143,2496,2266,88,36,94,9,4,0,0,2003,1834,72,30,59,6,4,0,0,2142,1820,131,25,93,6,0,18,49,2575,2093,174,71,208,13,6,2142,1820,131,43,116,9,2
04013000211,5,04013000211,2043,815,1173,2667,1190,1477,2695,1131,1505,1662,687,922,1615,653,960,1660,569,1045,1920,594,1196,1980,688,1114,3071,2364,496,73,50,50,10,62,40,20,34,0,4508,3213,1002,216,119,63,63,0,0,3440,2643,537,69,39,74,25,69,29,54,25,55,0,4677,3369,913,248,83,70,166,107,38,50,27,45,128,4735,3269,994,235,170,92,51,0,0,3144,2253,594,142,104,52,22,0,0,3738,2471,765,118,157,38,18,18,153,5298,3328,1230,264,306,165,82,3738,2471,765,168,200,109,40
04013000273,8,04013000273,2109,717,1355,2469,905,1564,2480,845,1602,1904,725,1126,1859,632,1223,1905,547,1315,1983,528,1301,2031,624,1291,3118,2617,306,56,120,3,0,26,100,3,10,0,3798,3067,468,68,180,182,10,0,0,2890,2470,250,65,100,4,0,40,80,4,0,0,0,3544,2846,429,117,144,181,0,84,116,4,0,0,65,3858,3224,380,89,144,38,12,0,0,3067,2641,248,54,101,24,8,0,0,3179,2540,372,49,89,12,9,7,101,3887,2964,539,118,161,120,24,3179,2540,372,74,115,73,17
04013000034,8,04013000034,770,447,303,902,558,344,917,544,356,691,422,242,674,392,281,689,363,298,745,356,333,753,385,303,1413,770,591,0,45,5,0,0,45,5,0,0,2851,935,1792,53,116,8,0,0,0,1361,768,541,0,40,11,0,0,40,11,0,0,0,2714,935,1669,49,99,11,0,0,91,11,0,0,8,2137,1105,803,127,73,64,8,0,0,1576,920,494,78,57,45,3,0,0,1744,744,723,72,133,32,0,5,35,2436,907,1107,148,224,99,5,1744,744,723,89,143,86,0
04013000212,8,04013000212,1121,649,439,1363,861,502,1385,825,531,970,596,330,942,554,384,979,472,463,1069,488,486,1074,582,406,2790,1015,1325,190,160,80,0,140,140,70,35,0,4880,1250,2767,388,432,193,0,0,0,2720,1100,1165,150,165,95,0,130,135,85,0,40,0,4526,1466,2304,299,408,244,0,213,259,163,0,0,121,3802,1606,1592,262,285,119,25,0,0,2655,1296,977,146,187,77,14,0,0,3102,1155,1460,161,144,70,10,9,93,4290,1401,2194,325,254,359,24,3102,1155,1460,192,191,214,21
04013000078,5,04013000078,2864,953,1860,3431,1234,2197,3460,1200,2203,2544,890,1609,2472,814,1653,2541,729,1779,2716,651,1932,2787,812,1750,4599,3736,542,84,203,0,41,78,195,0,0,0,7335,5866,811,131,487,52,42,0,0,3206,2646,409,105,45,0,0,45,35,0,0,0,0,4453,3683,553,105,112,130,0,45,57,0,0,0,115,6044,4874,661,140,322,67,24,0,0,3778,3088,382,70,196,41,13,0,0,4098,3129,495,42,225,11,13,20,163,5979,4533,767,156,391,126,42,4098,3129,495,87,286,72,33
04013000305,1,04013000305,2643,1161,1444,2994,1384,1610,3002,1377,1588,2466,1155,1261,2389,1043,1344,2451,936,1477,2531,890,1499,2581,1049,1372,3480,3010,220,165,45,35,0,165,45,35,10,0,4323,3674,307,257,129,36,0,0,0,3975,3270,420,125,85,55,0,125,75,30,0,10,0,4870,3997,490,201,140,121,0,139,118,32,0,0,94,4395,3751,393,77,139,36,9,0,0,3453,3005,265,48,107,22,8,0,0,3503,2887,338,46,103,19,0,7,103,4342,3474,478,119,202,90,33,3503,2887,338,69,153,73,18
04013000027,1,04013000027,2405,1390,971,2785,1691,1094,2805,1702,1056,2213,1344,833,2149,1206,936,2203,1143,1029,2307,1027,1168,2321,1252,876,3430,2650,410,105,175,70,0,105,160,15,15,0,4619,3467,700,120,264,68,13,0,0,3790,3065,370,115,190,40,0,115,180,15,0,0,0,4874,3732,592,172,319,38,0,172,237,13,0,72,56,4745,3261,993,257,172,121,18,0,0,3760,2729,667,195,116,86,8,0,0,3711,2693,576,109,125,53,2,14,139,4749,3342,816,217,223,168,12,3711,2693,576,169,170,119,8
04013000448,3,04013000448,2145,1642,455,2529,2009,520,2538,1995,508,1949,1540,362,1918,1459,450,1950,1408,489,1999,1285,590,2040,1429,428,3179,2100,603,67,162,252,0,61,132,187,0,0,5168,2386,2183,134,303,453,0,0,0,3295,2483,506,63,107,140,0,48,99,70,0,0,0,4884,2866,1614,154,216,343,0,59,93,71,0,0,180,4286,2181,1651,267,101,167,15,0,0,3394,1946,1087,200,79,122,14,0,0,3606,2107,994,130,124,79,2,23,147,4302,2343,1321,241,233,248,17,3606,2107,994,179,188,177,13
04013000582,3,04013000582,2251,1681,522,2910,2203,707,2934,2162,731,1839,1422,346,1787,1388,396,1834,1279,499,2236,1426,686,2297,1665,477,5705,1250,3637,660,90,65,0,600,90,55,7,0,10875,1663,8028,1026,222,187,7,0,0,5612,1418,3410,655,105,20,0,620,105,20,0,0,0,11264,2021,7991,995,279,58,0,895,163,21,0,0,173,8384,1413,5822,851,335,217,32,0,0,5191,1089,3423,448,209,128,17,0,0,6646,946,4654,618,172,76,17,28,135,9991,1162,7267,1156,325,374,55,6646,946,4654,739,248,245,34
04013000227,4,04013000227,2568,1659,808,3415,2349,1066,3466,2291,1064,2048,1393,561,1971,1307,659,2029,1210,729,2492,1284,992,2546,1416,796,6953,3302,1733,847,225,625,177,791,120,535,55,0,11494,3865,4480,1319,882,1482,334,0,0,7228,3726,1349,1111,281,559,146,1049,81,459,146,65,0,10824,4248,3405,1618,742,1037,259,1197,331,692,192,0,762,10051,4036,3752,1138,470,852,106,0,0,7481,3468,2366,769,384,586,67,0,0,8522,3672,2628,755,525,481,62,54,345,10970,4227,3857,1380,746,1008,143,8522,3672,2628,949,630,733,92
04013000686,4,04013000686,1894,1332,497,2340,1737,603,2377,1705,600,1630,1205,385,1588,1135,452,1625,1093,498,1786,1057,602,1818,1113,457,4504,2683,1166,259,209,156,28,210,96,142,3,0,5984,2847,2106,364,409,339,28,0,0,4551,2469,1266,332,236,162,23,287,106,146,23,53,0,6114,2574,1921,911,483,560,59,644,262,312,24,0,373,5194,2716,1351,600,303,384,31,0,0,4155,2435,912,371,257,248,19,0,0,4408,2245,1019,320,486,124,19,16,179,5219,2467,1319,520,645,332,45,4408,2245,1019,384,553,229,36
04013000386,9,04013000386,4557,1901,2561,5864,2621,3243,5964,2489,3389,3745,1691,1933,3633,1593,2034,3745,1411,2239,4350,1497,2518,4474,1626,2517,9855,6318,1867,971,618,68,10,953,534,8,0,0,14851,9188,3336,1315,881,400,12,0,0,9529,6163,1599,892,825,29,15,874,531,19,15,10,0,14082,9332,2591,1142,1106,201,13,913,725,19,13,26,462,12738,8645,2465,969,609,211,97,0,0,8265,5927,1366,538,369,111,48,0,0,9726,6246,1840,651,357,64,45,50,473,13609,8289,2994,1192,740,499,155,9726,6246,1840,808,502,317,97
04013000218,3,04013000218,2260,1700,500,2901,2272,629,2940,2217,665,1860,1418,362,1834,1399,433,1860,1307,488,2198,1389,664,2239,1582,457,5363,1402,2815,821,159,169,0,806,159,165,0,0,9828,1926,6330,1631,237,386,0,0,0,5086,1191,2784,746,164,199,0,711,164,195,0,0,0,9648,1584,6515,1374,239,558,0,1093,203,205,0,0,47,8188,1556,5065,1255,230,379,74,0,0,5480,1317,3107,807,162,233,39,0,0,6139,1270,3899,491,143,139,38,23,136,8532,1513,5662,868,285,642,100,6139,1270,3899,605,200,440,62
04013000085,4,04013000085,2695,1509,1150,3048,1804,1244,3058,1812,1206,2505,1458,1016,2438,1317,1120,2483,1222,1231,2629,1113,1431,2684,1434,1091,4130,2905,610,190,325,80,0,160,295,80,15,0,5635,3732,936,237,617,81,24,0,0,3950,2835,485,175,390,60,0,140,360,60,0,10,0,5517,3583,754,210,879,57,22,173,791,57,0,34,125,4102,3069,414,115,467,54,12,0,0,3030,2328,285,72,315,39,7,0,0,3632,2396,398,131,522,31,3,15,136,4587,2875,577,219,819,109,19,3632,2396,398,164,603,76,16
04013000681,4,04013000681,2334,1517,761,2770,1893,877,2795,1864,886,2093,1437,602,2025,1333,691,2072,1225,796,2226,1170,929,2273,1341,696,4320,2605,880,594,164,53,10,575,160,25,15,0,5682,2978,1400,796,433,158,23,0,0,4670,2620,1145,630,213,49,10,605,190,20,10,15,0,6035,3116,1548,818,474,147,20,699,432,21,10,48,161,4683,3010,1069,313,189,184,19,0,0,3757,2594,725,213,144,110,13,0,0,4086,2471,867,229,190,120,14,27,168,5020,2816,1240,471,277,320,32,4086,2471,867,302,230,230,18
04013000246,4,04013000246,4414,2532,1788,5441,3306,2135,5483,3261,2118,3823,2296,1441,3700,2121,1572,3797,1962,1764,4224,1909,2086,4310,2232,1702,7225,4760,1110,569,395,370,0,544,315,340,20,0,10973,6152,2151,1202,903,865,0,0,0,7600,5155,1135,529,355,410,0,464,305,395,0,25,0,10936,6495,1815,1001,976,921,0,702,832,626,0,84,382,10189,6565,1647,655,1158,284,42,0,0,7698,5259,1065,417,827,177,28,0,0,8641,4876,1439,632,1081,196,36,43,338,11089,5836,2044,1134,1674,518,88,8641,4876,1439,790,1210,359,43
04013000172,4,04013000172,2471,1414,1002,2887,1773,1114,2913,1775,1085,2226,1339,846,2148,1203,942,2219,1111,1062,2390,1040,1245,2447,1275,957,3060,2320,585,45,100,0,0,45,85,0,10,0,4557,2795,727,106,929,10,0,0,0,3150,2215,550,120,154,0,0,80,115,0,0,105,0,4489,2662,810,133,884,16,88,78,742,0,0,0,197,5174,3426,645,225,846,88,7,0,0,3866,2645,429,144,615,54,6,0,0,4018,2412,528,169,670,53,0,17,169,5118,2845,808,364,1019,159,28,4018,2412,528,230,750,117,21
04013000711,4,04013000711,1298,686,580,1506,844,662,1526,840,665,1178,659,488,1146,601,544,1168,541,607,1268,526,662,1287,640,518,2135,1486,293,55,215,87,0,55,180,87,0,0,3234,1914,474,156,694,102,0,0,0,2156,1477,362,60,219,35,0,60,159,35,0,0,0,3286,1850,600,142,737,68,0,59,431,30,0,0,316,2833,1927,444,165,263,76,13,0,0,2195,1585,285,99,198,46,9,0,0,2322,1414,361,82,351,38,8,11,57,3050,1691,507,178,603,95,20,2322,1414,361,98,374,70,14
04013000451,4,04013000451,1372,772,567,1592,949,643,1610,930,654,1230,745,460,1205,688,515,1223,611,580,1339,616,628,1373,704,532,2260,1674,272,5,220,63,0,5,220,63,20,0,2863,1821,463,70,463,153,22,0,0,1964,1353,238,84,156,115,0,84,156,115,0,20,0,2646,1482,385,339,343,185,57,125,313,115,0,0,226,2724,1927,488,112,166,56,18,0,0,2166,1617,328,89,110,39,11,0,0,2285,1495,403,101,174,26,9,4,73,2904,1791,562,191,291,107,25,2285,1495,403,123,210,87,15
04005000047,2,04005000047,283,224,48,209,177,32,212,186,23,326,266,47,321,262,58,323,226,86,345,280,54,333,240,48,431,3,0,0,0,425,3,0,0,425,0,0,554,3,2,0,0,547,3,0,0,541,3,0,0,0,537,3,0,0,537,3,0,0,762,3,0,0,0,757,2,0,0,757,2,0,0,502,4,6,0,0,497,0,0,0,365,2,3,0,0,361,0,0,0,362,3,0,0,0,349,0,3,7,474,5,4,1,2,463,3,362,3,0,0,2,354,3
04005000097,2,04005000097,456,179,263,593,255,338,602,258,335,399,164,221,394,163,229,400,139,247,433,147,237,440,145,249,524,373,29,2,43,70,0,2,41,70,0,0,583,377,45,3,70,76,0,0,0,457,266,45,6,6,143,0,6,0,135,0,0,0,534,331,46,4,7,149,0,4,0,142,0,0,12,1416,719,497,21,47,161,5,0,0,1078,627,305,12,37,108,5,0,0,1147,622,285,20,26,152,0,8,34,1401,689,415,31,53,248,3,1147,622,285,27,33,195,2
04005000069,2,04005000069,824,628,175,1047,856,191,1059,844,198,700,566,114,690,508,181,702,449,229,771,599,151,767,591,114,1808,20,4,0,4,1786,0,0,4,1786,0,0,2493,16,22,14,35,2459,0,0,0,1702,8,1,0,4,1685,0,0,4,1681,0,0,0,2339,11,27,8,46,2314,0,0,7,2222,0,0,69,2081,16,51,7,7,2054,4,0,0,1435,15,19,3,4,1412,3,0,0,1429,14,9,0,1,1387,1,0,17,1974,17,21,9,5,1948,6,1429,14,9,1,3,1410,2
04021000082,6,04021000082,486,294,178,646,398,248,655,376,264,378,232,126,377,231,146,379,196,169,484,251,199,489,291,154,1838,524,1185,57,0,73,0,47,0,71,0,0,3129,694,2258,66,0,291,0,0,0,1957,649,1206,37,0,63,0,22,0,61,0,0,0,3194,720,2285,53,0,265,0,35,0,100,0,0,54,3110,743,1993,182,21,340,24,0,0,2047,620,1179,117,13,198,12,0,0,1894,524,1132,85,12,93,2,6,40,2698,624,1715,176,47,330,23,1894,524,1132,107,30,203,9
04021000034,6,04021000034,1220,574,614,1516,796,720,1533,745,757,1060,545,470,1040,504,533,1057,413,612,1256,542,637,1266,553,613,2550,1110,955,85,20,375,0,85,0,335,0,0,4206,1340,2074,154,74,895,0,0,0,2235,925,960,65,25,260,0,65,0,205,0,0,0,3876,1073,2328,144,78,550,0,84,0,269,0,0,122,3857,1969,1503,190,66,260,30,0,0,2880,1690,939,110,50,154,19,0,0,2982,1413,1238,120,47,84,1,7,72,4078,1648,1920,246,111,353,19,2982,1413,1238,142,72,219,9
04021000024,2,04021000024,944,376,541,1139,487,652,1160,439,698,823,376,401,813,354,457,822,269,519,956,359,519,954,351,543,11894,4995,4425,1459,22,829,93,1322,22,691,131,0,13780,5287,5847,1691,266,1051,202,0,0,11582,4500,4404,1762,35,717,94,1638,35,628,94,95,0,13296,4748,5695,1978,267,941,179,1690,97,631,96,15,326,12715,5470,4295,934,131,2086,21,0,0,11709,4982,3899,847,119,2012,19,0,0,10438,4341,3971,1339,60,526,15,9,177,11170,4608,4317,1546,105,743,39,10438,4341,3971,1441,99,681,35
04021000023,2,04021000023,1172,429,720,1470,596,874,1497,532,945,1041,443,554,1012,392,618,1037,284,726,1057,385,600,1074,381,636,6824,3273,2312,541,13,542,125,499,13,509,43,0,9649,3637,4683,628,118,644,171,0,0,6490,3278,1987,547,15,512,120,512,15,472,120,45,0,8512,3438,3794,626,100,642,173,548,44,474,120,2,100,10381,4885,3275,734,111,1507,14,0,0,9393,4360,2934,646,91,1455,13,0,0,9160,4809,2663,371,52,559,9,4,693,9468,4915,2808,452,87,662,24,9160,4809,2663,414,73,629,20
04021000029,2,04021000029,422,342,67,584,491,93,589,507,68,306,245,41,299,231,63,298,201,85,453,302,132,444,366,46,1676,92,153,0,12,1418,0,0,9,1418,4,0,2158,119,179,2,11,1866,1,0,0,1961,104,131,4,3,1723,0,4,0,1723,0,4,0,2632,114,147,7,2,2358,1,6,0,2273,0,18,78,2687,21,326,10,0,2621,2,0,0,1718,18,147,9,0,1667,1,0,0,2244,26,181,5,1,2011,0,0,20,3337,27,290,21,9,3193,8,2244,26,181,7,7,2120,8
04021000097,5,04021000097,1577,632,916,2280,978,1302,2310,935,1339,1227,523,667,1205,500,703,1225,441,756,1222,435,687,1252,428,727,2796,2057,354,225,75,90,0,195,10,90,0,0,4142,2938,627,437,90,137,0,0,0,3172,2212,585,190,110,75,0,170,45,75,0,0,0,4263,2879,800,401,171,114,0,253,81,114,0,0,137,3102,1994,660,287,105,76,40,0,0,1897,1299,345,145,72,40,17,0,0,3680,2263,876,256,94,35,10,8,138,5352,3108,1459,480,173,223,42,3680,2263,876,316,134,141,17
04021000100,2,04021000100,1602,805,763,2425,1300,1125,2466,1278,1146,1164,594,529,1150,593,552,1155,504,620,1266,537,638,1284,571,621,3644,1875,888,713,84,125,0,607,63,78,0,0,4927,2236,1385,1136,125,351,0,0,0,3872,1700,1424,677,85,35,0,577,63,0,0,0,0,5901,2054,2436,1234,162,232,0,1012,142,0,0,84,178,3976,2117,1130,498,191,146,16,0,0,2627,1525,649,294,119,87,10,0,0,4009,1987,1047,601,121,58,24,8,163,5683,2536,1660,1114,250,277,64,4009,1987,1047,696,179,163,37
04021000092,6,04021000092,3067,1286,1744,3432,1553,1879,3434,1562,1848,2927,1251,1646,2873,1220,1650,2909,995,1879,2819,1081,1614,2850,1156,1564,4030,3490,385,0,105,50,0,0,105,40,0,0,4679,3835,598,0,178,88,0,0,0,4019,3511,261,40,160,50,0,10,160,35,0,0,0,4814,4000,495,67,191,82,0,8,191,49,0,0,73,3419,3064,259,43,45,29,5,0,0,3121,2878,165,29,36,22,2,0,0,4201,3539,431,31,65,19,2,15,99,4645,3735,622,74,126,92,22,4201,3539,431,55,85,84,12
04021000030,2,04021000030,2099,1004,1045,3070,1592,1478,3107,1541,1514,1626,811,759,1601,759,837,1613,652,905,1620,675,852,1641,699,807,3375,2015,840,324,45,139,0,320,45,75,10,0,5198,2620,1842,677,171,183,0,0,0,3352,2009,921,197,53,159,0,197,47,74,0,15,0,4954,2596,1832,422,210,199,0,227,72,77,0,17,128,4488,2451,1200,578,227,138,23,0,0,2966,1747,688,335,143,83,11,0,0,5246,2616,1436,631,119,131,17,38,258,7549,3389,2368,1228,329,488,66,5246,2616,1436,784,231,302,44
04021000005,6,04021000005,1283,571,686,1571,713,858,1592,674,883,1124,562,536,1111,531,577,1125,440,658,1253,564,611,1258,560,626,3031,1386,1540,0,0,106,0,0,0,0,0,0,3856,1546,2201,13,13,126,0,0,0,3309,1397,1683,0,0,226,0,0,0,0,0,4,0,3872,1573,2070,9,7,253,0,1,0,0,0,0,227,3687,1770,1788,46,64,120,12,0,0,2712,1475,1150,25,37,74,6,0,0,2531,1329,1084,9,5,22,5,15,62,3245,1534,1540,54,31,134,25,2531,1329,1084,19,15,96,15
04021000018,2,04021000018,1779,744,986,2250,1000,1250,2286,947,1283,1508,694,761,1464,638,824,1498,536,915,1722,628,965,1748,692,912,4093,1801,1574,589,0,227,0,487,0,125,0,0,6539,2394,3082,494,0,553,0,0,0,4644,1673,2233,576,33,212,0,486,33,120,0,0,0,6786,2094,3636,595,56,562,72,367,35,189,0,325,136,5430,2625,1971,569,104,324,20,0,0,3545,1947,1080,345,69,167,13,0,0,4173,2090,1457,283,39,117,2,28,157,6011,2681,2343,628,102,481,16,4173,2090,1457,347,57,297,8
04021000010,6,04021000010,1479,484,964,1825,679,1146,1849,633,1188,1293,464,773,1268,419,846,1290,343,902,1418,417,885,1436,410,951,2525,1785,670,35,0,0,0,35,0,0,30,0,3487,2021,1354,194,29,30,0,0,0,2755,2120,610,4,0,0,0,4,0,0,0,25,0,3573,2388,1157,27,27,28,0,1,0,0,0,0,27,4308,2511,1471,206,44,225,13,0,0,3260,2141,893,122,27,140,6,0,0,3334,2143,835,141,24,72,6,11,102,4218,2443,1324,250,56,226,21,3334,2143,835,181,34,170,15
04013000561,9,04013000561,371,74,290,471,117,354,479,104,365,331,70,247,325,71,252,331,49,278,358,78,232,371,72,273,950,830,85,4,0,30,0,4,0,0,0,0,1309,969,285,7,0,28,0,0,0,1045,875,150,10,0,10,0,10,0,0,0,0,0,1392,940,415,8,0,8,0,8,0,0,0,21,8,1116,632,430,15,10,33,4,0,0,736,474,232,8,5,16,2,0,0,948,596,294,11,6,6,0,13,22,1312,752,492,20,9,28,1,948,596,294,15,6,19,1
04013000588,8,04013000588,1416,629,742,1809,885,924,1835,840,951,1150,539,566,1123,502,617,1142,427,674,1404,472,789,1439,568,715,3545,2375,985,60,55,74,0,20,40,49,0,0,5241,3145,1577,148,298,73,0,0,0,3700,2505,985,59,65,79,0,24,30,39,0,0,0,5247,3082,1665,148,269,83,0,65,174,43,0,0,218,4241,2729,1161,178,98,134,13,0,0,3162,2229,711,96,65,93,6,0,0,3804,2314,931,161,171,31,8,30,158,4938,2806,1360,374,269,165,26,3804,2314,931,219,217,114,18
04005000056,2,04005000056,594,309,274,684,365,319,679,363,307,552,296,246,544,292,251,551,271,273,577,258,296,572,276,249,852,836,13,0,0,0,0,0,0,0,0,0,1184,1155,29,0,0,0,0,0,0,929,916,12,0,0,0,0,0,0,0,0,0,0,1165,1137,24,0,0,0,0,0,0,0,0,0,0,826,762,44,2,12,10,5,0,0,622,583,27,0,7,8,3,0,0,717,641,52,0,2,2,1,1,18,947,830,75,3,15,19,2,717,641,52,3,5,11,2
