GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2016_Sen,Dem_2016_Sen,Rep_2016_Sen,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
45071000008,3,45071000008,669,316,341,845,403,430,850,415,425,536,244,278,539,267,271,647,314,304,637,271,352,1409,824,3,553,0,29,0,553,0,23,0,0,2067,932,375,676,29,32,29,0,0,1456,885,0,535,0,42,0,535,0,28,0,0,0,2104,1154,205,666,16,41,16,662,0,27,0,29,33,1818,983,83,735,12,15,6,0,0,1398,857,46,479,8,14,4,0,0,1522,810,105,555,19,2,0,3,28,1998,940,177,833,32,41,2,1522,810,105,579,21,24,1
45079000123,6,45079000123,713,464,230,731,508,213,739,506,230,616,395,202,620,438,182,806,522,226,786,423,342,1037,871,6,159,0,0,0,158,0,0,0,0,1238,1033,15,187,0,0,0,0,0,950,816,14,117,0,0,0,115,0,0,0,0,0,1146,951,24,145,17,0,0,143,17,0,0,0,6,1357,977,26,336,20,4,1,0,0,1037,812,14,194,17,2,0,0,0,1040,806,17,160,26,0,0,2,29,1308,984,32,231,40,22,0,1040,806,17,170,33,13,0
45079000457,2,45079000457,1218,574,616,1390,705,647,1394,697,685,1085,501,554,1085,573,507,1178,528,575,1159,426,715,1836,1487,65,259,26,45,0,181,26,0,0,0,2223,1787,98,312,32,46,0,0,0,2187,1660,209,301,25,38,0,235,22,0,0,0,0,2860,2167,334,433,32,37,0,255,28,0,0,6,70,2368,1785,63,443,63,27,2,0,0,1925,1486,46,326,54,21,2,0,0,1840,1336,65,309,36,5,2,10,77,2326,1655,101,458,68,49,5,1840,1336,65,352,49,40,5
45079000417,6,45079000417,829,490,307,854,524,303,858,544,300,675,404,252,678,425,253,965,532,320,959,505,429,1551,655,30,820,44,8,0,816,44,0,0,0,1948,756,102,991,91,10,0,0,0,1651,960,25,610,40,19,0,606,40,0,0,0,0,1955,1024,100,729,74,31,0,720,52,0,0,0,59,2003,895,39,1023,31,17,2,0,0,1550,747,28,746,16,14,2,0,0,1312,589,68,551,44,0,1,7,52,1696,711,89,789,92,31,5,1312,589,68,577,55,23,5
45079000118,6,45079000118,773,664,97,808,692,99,807,706,94,619,528,75,617,546,71,907,774,107,890,727,150,1469,500,8,921,25,0,0,918,25,0,9,0,1689,556,10,1078,45,7,0,0,0,1580,513,15,1030,19,0,0,1030,19,0,0,9,0,1932,585,15,1299,35,8,0,1290,35,0,0,0,8,2207,615,65,1528,5,20,0,0,0,1777,575,48,1150,4,9,0,0,0,1669,478,83,1048,9,1,4,2,44,2026,528,102,1357,17,20,4,1669,478,83,1073,13,18,4
45079000426,6,45079000426,1810,1474,308,2201,1831,337,2201,1857,334,1512,1256,227,1504,1277,227,1722,1366,293,1689,1247,415,3075,869,143,2041,14,3,0,2040,14,3,0,0,4884,1005,690,3321,58,3,0,0,0,3698,1215,107,2366,0,3,0,2362,0,3,0,4,0,5168,1408,594,3283,70,15,0,3095,62,3,0,0,9,4445,1106,434,2885,39,44,10,0,0,3322,953,276,2075,28,34,5,0,0,3567,777,357,2284,28,13,0,6,102,4466,897,499,3084,68,78,13,3567,777,357,2426,55,64,8
45079000464,2,45079000464,1867,1155,677,2311,1531,754,2319,1537,763,1599,1008,557,1605,1078,526,1722,981,640,1696,814,844,2829,1372,20,1389,36,15,1,1343,36,15,0,0,3665,1603,20,1959,77,14,1,0,0,3002,1456,9,1469,39,10,10,1459,39,10,10,0,0,3787,1744,8,1958,69,12,10,1915,44,12,10,9,43,3635,1898,137,1481,128,27,14,0,0,2772,1542,89,1036,94,23,6,0,0,3472,1418,160,1619,122,10,8,10,125,4509,1702,226,2382,168,96,12,3472,1418,160,1734,137,80,11
45079000114,6,45079000114,1227,744,453,1287,830,425,1297,827,460,1111,679,404,1123,778,344,1286,786,408,1256,564,651,1531,1382,30,96,23,0,0,94,20,0,0,0,2057,1699,131,139,79,0,0,0,0,1505,1406,36,52,20,0,0,50,20,0,0,0,0,2022,1643,153,78,146,0,0,68,108,0,0,0,55,2038,1794,38,158,41,7,1,0,0,1699,1529,27,108,25,5,1,0,0,1670,1474,48,98,17,1,0,5,27,2026,1748,59,144,49,17,1,1670,1474,48,101,29,12,1
45079000467,2,45079000467,558,245,300,626,303,311,621,300,316,468,211,245,475,239,236,589,224,328,575,195,368,803,511,65,206,0,21,0,206,0,5,0,0,1142,718,132,261,4,30,0,0,0,874,534,0,334,0,8,0,334,0,0,0,0,0,1178,741,13,406,11,7,0,406,11,0,0,0,7,1030,679,43,266,43,9,1,0,0,703,479,27,171,25,5,0,0,0,821,563,19,183,7,3,1,6,39,1120,739,31,295,28,27,1,821,563,19,204,9,24,1
45071000039,3,45071000039,509,174,328,588,199,386,586,202,377,421,143,270,415,166,249,533,173,342,519,165,338,783,536,10,231,0,0,0,231,0,0,0,0,1088,666,117,304,0,0,0,0,0,762,416,63,286,0,0,0,286,0,0,0,0,0,1014,470,179,366,0,0,0,366,0,0,0,0,1,1145,795,66,275,1,3,3,0,0,903,650,39,208,1,2,3,0,0,833,578,52,190,0,3,0,2,8,1027,705,90,219,7,8,1,833,578,52,193,2,7,1
45071000013,3,45071000013,487,161,317,555,184,364,554,189,355,392,136,251,397,146,251,510,159,334,504,152,344,920,729,16,165,0,10,0,165,0,0,0,0,1214,935,14,244,0,18,0,0,0,742,554,16,165,0,10,0,165,0,0,0,0,0,950,614,15,301,0,17,0,301,0,0,0,0,17,903,598,32,267,5,7,5,0,0,778,523,27,223,4,7,4,0,0,779,590,11,158,0,0,0,1,19,889,656,15,194,4,20,0,779,590,11,161,0,15,0
45071000036,3,45071000036,542,230,301,641,282,346,644,293,341,452,184,251,454,211,243,546,222,310,527,210,301,843,602,31,205,0,3,0,205,0,3,0,0,1182,803,95,278,2,3,0,0,0,894,576,31,284,0,3,0,284,0,1,0,0,0,1317,766,130,423,0,3,0,423,0,1,0,0,2,1215,689,29,482,4,11,2,0,0,917,516,20,373,2,10,1,0,0,838,481,31,295,4,3,0,3,21,1099,585,56,442,8,13,1,838,481,31,307,6,10,0
45071000028,3,45071000028,790,235,540,903,267,623,903,276,612,607,191,403,611,220,390,853,236,586,817,188,606,989,685,10,296,0,0,0,296,0,0,0,0,1168,833,9,335,0,0,0,0,0,1114,819,10,284,0,0,0,284,0,0,0,0,0,1434,1105,13,321,0,0,0,314,0,0,0,0,0,1410,1014,21,377,1,1,0,0,0,1107,809,13,287,1,1,0,0,0,1207,915,23,231,3,4,0,4,27,1504,1122,49,298,11,18,3,1207,915,23,245,10,13,2
45079000462,2,45079000462,1102,654,435,1260,763,485,1263,773,476,898,526,353,901,541,360,1151,693,431,1121,619,479,2065,887,109,1057,0,30,0,1017,0,10,0,0,2497,999,138,1410,5,91,0,0,0,2122,1190,87,846,0,26,0,811,0,6,0,0,0,2735,1300,93,1314,5,68,0,1237,0,5,0,67,32,2712,1277,74,1300,52,21,1,0,0,2168,1086,46,994,30,15,1,0,0,2028,871,81,990,15,7,3,9,52,2478,1028,119,1284,27,47,6,2028,871,81,1032,20,37,4
45079000113,6,45079000113,1518,1002,482,1591,1083,475,1593,1076,500,1357,914,399,1375,1042,331,1612,1038,460,1572,815,724,2244,1982,25,185,25,28,0,184,24,0,5,0,2795,2406,52,213,84,50,5,0,0,2175,1952,37,126,39,11,0,114,39,0,0,2,0,2641,2262,69,152,132,17,2,138,108,0,0,0,59,2786,2427,115,202,40,7,2,0,0,2362,2109,78,136,32,7,2,0,0,2332,1962,94,159,41,3,2,6,65,2788,2266,121,260,87,50,14,2332,1962,94,173,64,35,10
45079000494,2,45079000494,1956,1184,730,2312,1428,848,2317,1441,849,1685,1013,622,1684,1086,598,1874,1132,650,1837,999,792,2932,1523,0,1270,126,0,0,1223,31,0,11,0,3704,1845,0,1731,130,7,10,0,0,2906,1455,0,1307,131,0,0,1277,46,0,0,13,0,3573,1831,0,1599,144,8,11,1550,61,0,0,0,130,3760,1995,143,1552,80,37,17,0,0,2833,1645,86,1041,49,23,9,0,0,2931,1584,116,1066,54,6,9,13,83,3706,1892,164,1490,88,71,14,2931,1584,116,1106,67,54,14
45079000450,6,45079000450,1822,1549,249,2019,1717,282,2024,1745,264,1531,1289,199,1522,1327,193,1949,1672,226,1901,1536,338,3131,530,40,2491,20,95,0,2331,0,0,50,0,3934,580,80,3294,135,160,0,0,0,2916,456,15,2421,15,70,0,2296,0,0,0,4,0,4146,503,72,3570,81,134,0,3303,58,0,0,0,211,4286,772,105,3390,48,27,5,0,0,3065,705,70,2261,39,20,2,0,0,3211,660,83,2321,35,5,5,12,90,4179,745,112,3243,82,54,16,3211,660,83,2408,55,33,12
45079000459,6,45079000459,553,332,215,660,411,243,660,412,243,464,288,165,466,303,163,542,298,224,532,278,248,935,462,15,455,0,0,0,453,0,0,0,0,1277,485,17,774,0,0,0,0,0,786,497,20,271,0,0,0,270,0,0,0,0,0,930,532,18,381,0,0,0,380,0,0,0,0,1,1148,649,29,462,16,0,1,0,0,920,533,18,358,13,0,1,0,0,927,503,28,360,12,2,0,2,20,1070,554,35,453,21,8,3,927,503,28,374,17,5,2
45079000406,2,45079000406,1413,510,879,1854,772,1060,1857,770,1072,1166,417,727,1172,473,695,1234,363,807,1196,264,893,1155,953,43,154,5,0,0,145,5,0,0,0,1448,1169,76,199,6,0,0,0,0,1674,1060,52,536,22,0,0,536,22,0,0,0,0,2029,1309,92,414,36,0,0,365,22,0,0,228,13,1465,1301,23,128,12,1,4,0,0,1107,989,15,93,9,1,2,0,0,2377,1672,92,442,72,5,2,5,87,2980,2046,132,654,114,53,11,2377,1672,92,493,84,48,11
45079000430,2,45079000430,1154,508,628,1288,607,659,1303,590,704,1026,447,556,1040,533,507,1148,496,591,1141,347,774,1578,1452,33,63,18,0,3,63,16,0,0,0,2002,1821,60,85,34,0,3,0,0,1498,1349,18,118,13,1,3,113,11,0,3,0,0,1942,1685,34,140,82,0,3,128,78,0,3,3,12,1984,1649,60,251,23,4,1,0,0,1599,1355,42,182,20,4,1,0,0,1652,1396,39,144,27,4,3,2,37,1995,1670,54,204,52,35,9,1652,1396,39,165,38,25,8
45079000131,6,45079000131,556,532,18,621,596,18,619,599,18,429,399,17,425,404,21,636,607,16,621,579,36,1395,237,4,1146,10,3,0,1139,10,0,0,0,1698,248,5,1428,18,5,0,0,0,1447,232,12,1180,7,9,0,1165,7,5,0,0,0,1769,250,16,1490,8,10,0,1468,7,5,0,0,21,1723,238,57,1430,5,24,4,0,0,1342,215,37,1088,5,22,4,0,0,1494,236,45,1153,8,3,0,4,45,1728,246,54,1416,18,26,0,1494,236,45,1200,13,20,0
45079000103,6,45079000103,1046,740,275,1069,791,249,1072,804,263,892,638,227,899,713,185,1190,800,288,1165,672,456,1608,968,19,595,25,0,0,595,10,0,0,0,2034,1032,24,892,77,0,0,0,0,1746,888,17,792,53,0,0,792,38,0,0,0,0,2264,943,20,1094,199,0,0,1094,61,0,0,6,143,2014,1064,57,873,20,13,1,0,0,1605,994,39,546,19,12,1,0,0,1654,1074,41,460,33,3,0,2,41,2011,1187,63,695,59,41,10,1654,1074,41,475,48,27,8
45079000405,6,45079000405,1248,1188,50,1352,1280,58,1351,1296,52,1085,1028,36,1077,1042,35,1313,1253,41,1291,1206,76,3138,370,29,2673,10,70,0,2648,0,10,10,0,3841,396,81,3310,17,78,0,0,0,3098,365,40,2603,10,65,0,2593,0,10,0,10,0,3674,391,107,3122,17,69,0,3066,0,8,0,0,102,3547,215,22,3288,23,19,4,0,0,2900,194,17,2675,12,12,3,0,0,2668,240,83,2274,6,0,0,6,59,3208,272,109,2823,21,42,4,2668,240,83,2340,19,37,2
45079000415,6,45079000415,888,849,31,964,922,38,968,936,30,724,678,28,713,687,26,1003,955,27,984,904,67,1703,70,25,1619,0,0,0,1619,0,0,0,0,2273,68,75,2130,0,0,0,0,0,1643,50,20,1573,0,0,0,1573,0,0,0,0,0,2128,50,20,2058,0,0,0,2058,0,0,0,0,0,2666,136,98,2437,13,22,3,0,0,1958,126,62,1761,10,14,1,0,0,1695,85,73,1472,11,2,0,0,52,2288,100,118,2055,23,32,0,1695,85,73,1523,14,23,0
45079000507,6,45079000507,861,581,267,1051,724,303,1057,756,294,724,495,206,727,516,209,835,538,277,799,471,306,1751,650,71,922,36,66,0,920,21,30,0,0,1946,693,82,1064,44,65,0,0,0,1646,452,66,1038,21,50,15,1038,14,15,15,2,0,1843,462,90,1203,22,53,17,1180,16,17,17,1,61,2001,796,68,1101,37,19,1,0,0,1559,692,49,780,32,14,1,0,0,1928,727,145,929,57,3,1,7,59,2530,853,218,1379,90,42,11,1928,727,145,974,70,32,3
45079000122,6,45079000122,970,910,49,1011,947,52,1019,962,54,812,770,26,810,776,34,1088,1031,34,1063,973,71,1756,101,55,1599,0,0,0,1599,0,0,0,0,2464,100,385,2364,0,0,0,0,0,1709,86,1,1617,0,0,0,1617,0,0,0,0,0,2305,86,118,2111,0,0,0,2098,0,0,0,0,0,2471,202,49,2212,13,13,3,0,0,1828,193,29,1600,8,13,1,0,0,1727,169,68,1453,6,3,1,0,27,2175,188,96,1890,11,16,7,1727,169,68,1487,8,11,6
45079000439,2,45079000439,1390,980,375,1587,1172,387,1581,1199,361,1123,821,275,1123,868,254,1483,956,420,1459,874,542,3393,1502,72,1788,15,0,0,1704,15,0,14,0,4229,1769,77,2381,52,9,13,0,0,3644,1641,95,1877,11,10,0,1806,11,0,0,17,0,4696,1876,179,2608,65,19,13,2443,65,0,0,8,130,3805,1939,119,1601,148,54,12,0,0,3062,1709,80,1161,112,27,6,0,0,2811,1238,124,1271,61,6,10,14,87,3481,1414,173,1774,94,59,17,2811,1238,124,1337,78,45,16
45079000125,2,45079000125,1277,408,839,1357,482,843,1367,448,915,1122,359,734,1151,483,668,1325,431,807,1323,245,1055,1453,1327,19,97,11,0,0,92,11,0,0,0,2020,1764,89,113,54,0,0,0,0,1540,1419,18,95,3,0,0,87,3,0,0,0,0,2104,1930,17,106,47,0,0,99,46,0,0,0,9,2104,1774,173,133,23,6,5,0,0,1608,1361,133,100,14,6,4,0,0,1965,1660,121,139,9,0,0,0,36,2579,2195,166,162,31,26,4,1965,1660,121,146,17,20,1
45023000001,5,45023000001,630,384,235,803,437,362,806,465,322,466,292,165,459,291,166,651,409,235,602,402,176,1358,663,0,683,0,11,0,683,0,0,0,0,1655,822,3,822,0,12,0,0,0,1346,769,0,575,2,3,0,575,2,0,0,0,0,1648,944,3,695,3,5,0,695,3,0,0,0,5,2149,1017,25,1081,12,21,0,0,0,1588,822,16,735,8,14,0,0,0,1568,810,29,682,1,8,0,7,31,2059,995,44,975,7,44,1,1568,810,29,699,5,26,0
45023000003,5,45023000003,693,323,359,666,273,389,672,287,374,600,261,328,599,291,308,835,426,390,810,425,365,1090,626,0,455,0,4,0,447,0,0,0,0,1362,757,0,597,0,5,0,0,0,1026,571,0,447,0,10,0,430,0,0,0,0,0,1327,706,0,611,0,11,0,526,0,0,0,0,95,1352,846,9,489,3,7,1,0,0,1081,681,6,388,3,6,1,0,0,1018,672,11,307,0,3,2,4,19,1237,812,16,379,6,17,5,1018,672,11,315,3,13,5
45023000011,5,45023000011,1027,403,610,1135,408,717,1137,430,684,799,305,479,800,328,472,1162,475,663,1116,473,619,1857,1476,0,381,0,2,0,381,0,0,0,0,2485,1868,7,597,4,2,0,0,0,1893,1456,0,431,0,7,0,431,0,0,0,0,0,2671,1898,10,749,4,5,0,749,4,0,0,2,5,2415,1640,41,686,15,36,2,0,0,1841,1299,25,480,10,28,1,0,0,1867,1268,46,478,8,11,2,0,54,2436,1584,72,698,20,62,3,1867,1268,46,492,16,42,3
45079000497,6,45079000497,1939,1556,353,2354,1941,391,2357,1964,374,1723,1402,275,1710,1455,254,1771,1366,346,1738,1213,490,2998,463,34,2328,136,69,0,2225,136,32,0,0,4504,606,161,3524,240,177,0,0,0,2760,459,38,2154,97,10,0,2124,97,6,0,0,0,3914,559,152,3106,140,23,0,2969,131,6,0,38,54,2879,696,192,1917,113,27,8,0,0,1804,475,114,1153,80,14,5,0,0,3231,682,175,2072,147,4,11,29,111,4584,916,247,3168,268,89,17,3231,682,175,2196,176,66,14
45079000509,6,45079000509,1982,1712,241,2451,2176,245,2458,2206,236,1717,1475,181,1699,1520,177,1822,1528,244,1780,1388,368,2681,660,138,1856,28,4,0,1848,28,2,0,0,3651,792,193,2600,99,9,0,0,0,2691,378,143,2134,30,0,0,2133,30,0,0,0,0,3920,490,179,3164,115,0,0,3107,115,0,0,21,9,3320,791,159,2310,86,25,13,0,0,2327,628,97,1545,61,22,9,0,0,4054,674,189,2958,103,6,3,34,87,5427,807,305,4208,144,56,11,4054,674,189,3067,115,43,6
45027000016,6,45027000016,376,148,227,360,130,229,359,132,226,334,137,196,335,141,194,439,175,259,434,177,251,1400,482,1,916,0,8,0,901,0,0,0,0,1451,522,9,923,0,10,0,0,0,1409,584,0,817,0,6,0,810,0,0,0,4,0,1498,659,13,829,6,8,6,812,0,0,0,0,14,662,381,11,270,0,1,0,0,0,499,288,8,203,0,0,0,0,0,1469,559,45,851,0,6,0,0,8,1615,659,52,904,1,11,0,1469,559,45,866,1,11,0
45027000019,6,45027000019,288,200,87,224,146,78,221,145,74,267,184,80,267,188,79,394,282,111,380,268,108,382,170,1,196,0,13,0,196,0,0,0,0,506,215,14,266,0,12,0,0,0,324,163,0,140,0,22,0,140,0,0,0,0,0,390,184,0,185,0,22,0,185,0,0,0,0,22,470,177,16,281,0,0,0,0,0,362,139,11,215,0,0,0,0,0,284,96,15,166,0,0,0,1,6,349,123,22,197,1,6,0,284,96,15,170,1,3,0
45027000006,6,45027000006,1166,530,623,1404,615,780,1404,621,771,1006,468,515,1009,481,528,1132,517,587,1104,491,586,2147,1386,1,717,0,45,0,706,0,1,0,0,2599,1607,1,941,0,46,0,0,0,2127,1311,20,778,10,11,0,762,10,1,0,0,0,2510,1454,23,1005,23,12,0,984,23,1,0,0,28,2473,1216,62,1203,6,25,0,0,0,2035,1085,36,911,5,19,0,0,0,1812,1051,51,646,7,12,0,2,43,2116,1164,56,853,19,41,1,1812,1051,51,677,12,38,1
45027000020,6,45027000020,1333,566,752,1753,755,985,1747,758,973,1102,459,610,1094,483,611,1228,518,680,1170,455,699,2459,1495,20,933,0,13,0,929,0,10,0,0,2860,1614,21,1195,0,13,0,0,0,2509,1193,115,1192,0,13,0,1190,0,10,0,0,0,2786,1252,117,1380,0,12,0,1353,0,9,0,0,57,2696,1503,46,1105,29,23,1,0,0,2246,1350,37,827,20,18,1,0,0,2431,1533,45,741,17,10,4,13,68,2784,1704,52,936,19,54,5,2431,1533,45,775,19,51,5
45079000506,2,45079000506,774,323,436,835,382,442,838,366,462,660,279,365,659,315,342,828,340,447,805,244,546,1145,816,2,310,3,17,0,301,3,0,3,0,1361,983,8,362,6,17,3,0,0,1003,783,0,214,1,3,0,214,0,0,0,3,0,1273,950,9,311,3,4,3,311,0,0,0,0,7,1183,990,51,112,29,6,2,0,0,959,809,41,84,24,6,2,0,0,1231,929,55,172,44,3,2,4,22,1467,1099,63,223,61,31,4,1231,929,55,187,52,21,4
45079000410,2,45079000410,1257,948,288,1514,1152,344,1514,1175,325,1022,796,200,1020,827,193,1262,910,298,1221,812,369,1733,904,50,713,58,0,0,703,23,0,0,0,2420,1113,146,1081,77,0,0,0,0,2119,715,0,1195,212,0,0,1185,132,0,0,0,0,2795,872,2,1693,225,0,0,1683,147,0,0,0,87,2939,893,151,1831,74,26,5,0,0,2147,756,107,1224,58,17,4,0,0,2665,826,134,1528,53,15,2,23,84,3590,950,220,2367,85,63,4,2665,826,134,1628,67,53,2
45079000460,2,45079000460,1563,1308,228,1826,1576,235,1839,1596,234,1266,1053,173,1253,1090,160,1599,1301,233,1591,1239,317,3228,547,167,2332,145,60,0,2272,135,0,20,0,4477,553,301,3357,463,179,0,0,0,3923,522,185,3042,166,4,0,3038,156,0,0,10,0,5492,518,408,4364,422,43,0,4115,370,0,0,0,82,4763,931,676,3010,197,83,47,0,0,3544,817,466,2129,160,51,21,0,0,3560,598,417,2296,122,4,0,15,108,4819,673,648,3332,213,87,6,3560,598,417,2389,154,69,1
45059000007,3,45059000007,652,234,406,772,263,503,772,272,486,515,188,317,518,210,308,666,250,397,641,210,414,1372,936,38,354,16,24,0,351,8,8,4,0,1844,1166,61,557,18,48,2,0,0,1565,1113,36,373,15,30,0,365,4,0,0,0,0,2010,1380,62,515,20,50,0,431,6,0,0,0,129,1840,989,93,754,4,8,0,0,0,1424,770,61,582,4,8,0,0,0,1357,875,44,381,20,3,0,6,28,1703,1049,68,537,21,28,1,1357,875,44,398,20,26,0
45079000433,2,45079000433,929,530,381,1037,627,400,1036,634,388,794,462,312,792,491,300,974,501,423,955,462,459,1555,956,8,593,4,0,0,593,0,0,0,0,1878,1143,10,722,3,0,0,0,0,1332,852,12,451,17,0,0,451,16,0,0,0,0,1630,1064,17,528,20,0,0,494,17,0,0,0,36,1849,1108,56,647,34,18,1,0,0,1364,862,36,439,21,10,0,0,0,1552,785,100,548,31,6,1,5,76,2035,967,140,808,95,64,7,1552,785,100,591,45,50,4
45079000503,6,45079000503,1750,1367,348,2064,1643,389,2060,1662,383,1501,1157,299,1495,1216,277,1695,1285,334,1677,1221,413,3244,1012,117,2022,81,9,0,2019,81,9,0,0,4563,1186,172,3138,98,9,0,0,0,3505,1170,68,2219,50,0,0,2219,50,0,0,0,0,4672,1351,91,3142,98,0,0,3052,98,0,0,8,73,4095,1238,216,2594,85,20,10,0,0,2996,1017,150,1782,61,17,5,0,0,3106,819,163,1989,50,6,2,14,63,4099,987,247,2791,87,53,12,3106,819,163,2053,62,37,6
45089000022,6,45089000022,269,171,96,285,181,100,288,197,90,216,129,83,217,133,84,299,195,97,292,180,112,450,319,0,84,0,48,0,84,0,48,0,0,548,384,0,85,0,80,0,0,0,513,292,0,201,0,19,0,201,0,19,0,0,0,570,339,0,202,0,27,0,202,0,27,0,0,0,509,145,1,357,0,8,1,0,0,393,122,1,265,0,7,1,0,0,382,130,4,241,1,2,0,0,4,474,163,4,300,5,2,2,382,130,4,246,2,2,1
45035000049,1,45035000049,664,252,395,823,355,449,826,363,455,552,203,331,558,219,339,604,204,351,583,150,421,1544,971,50,439,21,70,0,414,20,35,10,0,2094,1288,97,615,49,127,0,0,0,2192,1586,59,470,38,50,0,455,22,25,0,4,0,2688,1856,86,632,78,85,0,601,21,23,0,0,96,1528,1097,43,360,17,14,4,0,0,1154,856,26,253,10,10,4,0,0,1280,923,40,243,7,1,0,10,56,1644,1139,69,373,36,42,11,1280,923,40,260,26,29,10
45035000092,1,45035000092,702,207,478,875,293,563,882,292,585,609,192,401,615,206,408,624,160,406,620,100,503,1046,805,44,191,0,0,0,173,0,0,0,0,1338,1074,56,205,0,0,0,0,0,1087,839,48,195,1,4,0,189,0,0,0,0,0,1373,1077,65,220,2,4,0,195,0,0,0,2,35,1128,1018,1,102,4,3,0,0,0,914,831,1,75,4,3,0,0,0,949,859,8,49,10,0,1,3,19,1166,1030,21,61,25,16,3,949,859,8,52,12,12,2
45035000043,1,45035000043,778,255,506,969,330,619,966,338,606,568,212,343,579,224,355,802,245,524,790,187,582,1570,1349,28,128,30,35,0,126,30,0,0,0,2166,1781,29,241,82,35,0,0,0,1488,1349,27,56,15,40,0,56,15,0,0,0,0,2182,1858,30,196,61,38,0,195,60,0,0,0,40,1897,1469,77,307,25,25,2,0,0,1445,1162,39,213,13,18,2,0,0,1666,1208,73,266,25,4,0,7,83,2214,1550,119,421,69,62,5,1666,1208,73,288,48,57,4
45035000073,1,45035000073,1188,511,655,1278,604,660,1279,610,656,1093,498,568,1096,527,569,1202,463,674,1182,355,805,1846,1189,63,459,133,10,0,449,125,0,0,0,2575,1616,113,659,178,10,0,0,0,1380,1050,4,234,90,0,0,230,80,0,0,0,0,1799,1409,23,248,99,0,0,241,85,0,0,20,21,2193,1616,62,412,105,12,6,0,0,1580,1161,40,307,71,9,5,0,0,1715,1156,81,338,67,1,0,5,67,2190,1431,115,477,134,42,7,1715,1156,81,361,88,30,4
45079000511,6,45079000511,742,517,214,848,607,230,852,615,230,614,427,167,614,445,169,776,524,218,766,506,251,1464,324,15,1082,0,20,0,1082,0,20,15,0,2331,347,20,1925,14,23,16,0,0,1319,398,15,857,0,15,0,857,0,15,0,25,0,2132,424,14,1651,15,18,25,1651,1,17,0,0,26,1860,397,32,1426,5,13,0,0,0,1395,335,24,1029,4,10,0,0,0,1324,495,47,729,2,6,1,0,44,1598,564,84,928,9,33,1,1324,495,47,758,4,29,1
45079000496,6,45079000496,781,573,193,844,623,204,845,636,199,633,471,146,633,492,140,852,633,188,844,573,248,1705,595,25,1055,0,140,0,890,0,0,0,0,2106,629,22,1429,0,143,0,0,0,1475,535,16,880,0,53,0,844,0,0,0,4,0,1710,565,25,1090,10,58,5,1044,3,0,0,0,77,1938,804,40,1068,21,7,1,0,0,1565,729,36,780,16,6,1,0,0,1734,656,78,880,36,9,0,1,74,2109,740,99,1201,53,52,2,1734,656,78,940,46,43,2
