,AL,AZ,AR,CO,CT,FL,GA,IL,IN,IA,KS,LA,MD,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,PA,SC,TN,TX,UT,VA,WA,WI
196,7,6,4,3,0,14,8,5,7,2,3,5,1,9,4,3,6,2,2,2,1,5,9,11,5,11,4,7,21,4,5,2,4
197,7,6,4,3,0,14,8,5,7,2,3,5,1,9,4,3,6,2,2,2,1,5,8,11,5,11,4,7,21,4,5,2,5
198,7,6,4,3,0,14,8,5,6,2,3,5,1,9,4,3,6,2,2,2,1,5,8,10,5,11,4,7,21,4,5,2,5
199,7,6,4,3,0,14,8,5,6,2,3,5,1,8,4,3,6,2,1,2,1,5,8,10,5,11,4,7,21,4,5,2,5
200,7,6,4,3,0,14,8,5,6,2,3,5,1,8,4,3,6,2,1,2,1,5,8,10,5,11,4,7,21,4,5,2,5
201,7,6,4,3,0,14,8,5,6,3,3,5,1,8,4,3,6,2,1,2,1,5,8,10,5,11,4,7,21,4,5,2,5
202,7,6,4,3,0,14,8,5,6,3,3,5,1,8,4,3,6,2,1,2,1,5,8,10,5,11,4,7,21,4,5,2,5
203,7,6,4,3,0,14,8,5,6,3,3,5,1,8,4,2,6,2,1,2,1,5,8,10,5,11,5,6,21,4,5,2,5
204,7,6,4,3,0,14,8,5,6,3,3,5,1,8,4,3,6,2,1,2,1,5,8,10,5,11,5,6,22,4,5,2,5
205,7,5,4,3,0,14,8,5,6,2,3,5,1,8,4,3,6,2,2,2,1,5,9,10,5,11,5,6,22,4,5,2,5
206,7,6,4,3,0,14,8,5,7,3,3,5,1,8,4,3,6,2,1,2,1,5,8,10,5,10,5,6,22,3,5,2,5
207,7,6,4,3,0,14,8,5,7,3,3,5,1,8,4,4,6,2,1,2,1,5,8,10,5,10,5,6,22,3,5,2,4
208,6,6,4,3,0,14,8,5,7,3,3,5,1,8,4,4,6,2,1,2,1,5,8,10,5,10,5,6,22,3,5,2,5
209,6,6,3,3,0,14,8,5,7,3,3,5,1,8,4,3,6,2,1,2,1,5,8,10,5,10,5,6,22,3,5,2,5
210,6,6,3,3,0,14,8,5,7,2,3,5,1,8,4,3,6,2,1,2,1,5,8,10,5,10,5,6,22,3,5,2,5
211,6,6,4,3,0,14,8,5,7,2,3,5,1,8,4,3,6,2,1,2,1,5,8,10,5,11,5,6,22,3,4,2,5
212,6,6,4,3,0,14,8,5,7,2,3,5,1,8,4,3,6,2,1,2,1,5,8,10,5,11,5,7,22,3,4,2,5
213,6,6,4,3,0,14,8,5,7,2,3,5,2,8,4,3,6,2,1,2,1,5,8,10,5,11,5,7,22,3,4,2,5
214,6,6,4,3,0,14,7,5,6,2,3,5,2,8,4,3,6,2,1,2,1,5,8,10,5,11,5,7,22,3,4,2,5
215,6,6,4,3,0,14,6,5,6,2,3,5,2,8,4,3,6,2,1,2,1,5,7,10,5,11,5,8,22,3,4,2,5
216,6,6,4,3,0,14,6,5,6,2,3,5,2,8,4,3,6,2,2,2,1,5,7,10,5,11,5,8,22,3,4,2,6
217,6,6,4,3,0,15,6,5,6,2,3,6,2,8,4,3,7,2,1,1,1,5,7,10,5,11,5,8,22,3,4,2,5
218,6,6,4,3,0,15,6,5,6,2,3,6,2,8,4,3,7,2,1,1,1,5,8,9,5,11,4,8,22,3,4,2,5
219,6,6,4,3,0,15,7,5,6,2,3,5,2,8,4,3,6,2,2,1,1,5,9,9,5,11,4,8,22,3,4,2,5
220,6,6,4,3,0,15,8,5,6,2,3,5,1,8,4,3,6,2,2,1,1,5,9,9,5,11,4,8,22,3,4,2,5
221,6,6,4,3,0,15,8,5,7,2,3,5,1,8,4,4,5,2,1,1,1,5,9,9,5,11,4,7,22,3,4,2,5
222,6,6,4,3,0,15,8,5,7,3,3,5,0,8,4,4,5,2,1,1,1,5,9,8,5,11,4,7,22,3,4,2,5
223,6,6,4,3,0,15,8,5,7,3,3,5,0,8,4,4,5,2,1,1,1,5,9,8,5,11,4,7,22,3,4,2,5
224,6,6,4,3,0,15,8,5,7,3,3,5,0,8,4,4,5,2,1,1,1,5,8,8,5,11,4,7,22,3,4,2,5
225,6,5,4,3,0,15,8,5,6,3,3,6,0,8,4,4,5,2,1,1,1,5,8,8,5,11,4,7,22,3,4,2,5
226,6,6,4,3,0,15,9,5,6,3,3,6,0,8,4,4,5,3,1,1,1,5,8,8,5,11,4,7,22,3,4,2,5
227,6,6,4,3,0,16,9,5,6,3,3,5,0,8,4,3,5,3,1,1,1,5,8,8,5,11,4,7,22,3,4,2,5
228,6,6,4,3,0,16,9,5,6,3,3,5,0,8,4,4,5,2,1,2,1,5,8,9,5,11,4,7,22,3,4,2,5
229,6,5,4,3,0,16,9,5,6,3,3,5,0,8,4,3,5,2,1,2,1,5,8,9,5,11,4,7,22,3,4,2,5
230,6,6,4,3,0,16,9,5,7,3,2,5,0,8,4,3,5,3,2,2,1,5,8,9,5,11,4,7,22,3,4,2,5
231,6,6,4,3,0,16,9,5,7,3,2,6,0,8,4,3,5,2,1,2,1,5,8,9,5,10,4,7,22,3,4,2,5
232,7,6,4,3,0,16,9,5,7,4,2,6,0,8,4,3,5,2,1,2,1,5,8,9,5,10,4,7,21,3,5,2,5
233,7,6,4,3,0,16,9,5,7,4,2,5,0,8,4,3,5,3,1,2,1,5,8,9,5,10,5,7,21,3,5,2,5
234,7,6,4,3,0,16,9,5,7,4,2,5,1,8,4,3,5,2,1,2,1,5,8,9,5,10,5,7,21,3,5,2,5
235,7,6,4,3,0,16,9,5,7,4,2,5,1,8,4,3,5,2,2,2,1,5,8,9,5,10,5,7,21,3,5,2,5
236,7,6,4,3,0,16,9,5,7,3,2,5,1,8,4,3,6,2,2,2,1,5,8,10,5,10,5,7,21,3,5,2,5
237,7,6,4,3,0,16,9,5,7,2,3,5,1,8,4,3,6,2,2,2,1,5,8,10,5,10,5,7,21,3,5,2,5
238,7,6,4,3,0,16,9,5,7,3,3,5,1,8,4,3,6,2,1,2,1,5,8,10,5,11,5,7,21,3,5,2,5
239,7,6,4,3,0,16,9,5,7,3,3,5,1,8,4,3,6,2,1,2,1,5,9,10,5,11,5,7,21,3,5,2,5
240,6,6,4,3,0,16,9,5,7,3,3,5,1,8,4,3,6,3,1,2,1,5,9,9,5,11,5,7,21,3,5,2,5
241,6,6,4,3,0,16,9,5,7,3,3,5,1,8,4,3,6,3,2,2,1,5,9,9,5,11,5,7,21,3,5,2,5
242,6,6,4,3,0,16,9,5,7,2,3,5,1,8,4,3,5,2,1,1,1,5,9,9,5,11,5,7,21,3,5,2,5
243,6,6,4,3,0,16,9,5,7,2,3,5,1,8,4,3,6,2,1,1,1,5,8,9,5,11,5,7,21,3,5,2,5
244,6,5,4,3,0,16,9,5,7,2,3,5,1,8,4,3,6,3,1,1,1,5,8,9,5,11,4,7,21,4,5,2,5
245,6,5,4,3,0,16,9,5,7,2,3,5,1,8,4,3,6,2,1,1,1,5,8,10,5,10,4,7,21,3,5,2,5
246,6,5,4,3,0,16,9,5,7,2,3,5,1,8,4,3,6,2,1,1,1,5,8,9,5,10,4,7,21,3,5,2,5
247,6,5,4,3,0,16,8,5,7,2,3,5,1,8,4,3,6,2,1,1,1,5,8,10,5,10,4,8,21,3,5,2,5
248,6,5,4,3,0,16,8,5,7,2,3,5,1,8,4,3,6,2,1,1,1,5,8,10,5,11,4,8,21,3,5,2,5
249,6,5,4,3,0,16,9,5,7,2,3,5,1,8,4,3,6,2,1,1,1,5,8,10,5,11,4,8,21,3,5,2,6
250,6,5,4,3,0,16,9,5,7,3,3,5,1,8,4,3,6,2,1,1,1,5,7,11,5,11,4,8,21,3,5,2,6
251,6,5,4,3,0,16,9,5,6,4,3,5,1,8,4,3,6,2,1,1,1,5,8,11,5,11,4,8,21,3,5,2,6
252,6,5,4,2,0,16,9,5,6,3,3,5,1,8,4,3,6,2,2,1,0,5,8,11,5,11,4,8,21,2,5,2,6
253,6,5,4,2,0,16,9,5,6,2,3,5,1,8,4,3,6,2,2,1,1,5,8,11,5,11,4,8,21,3,4,2,6
254,6,5,4,2,0,16,9,5,6,2,3,5,1,8,4,3,6,2,2,1,1,4,8,11,5,11,4,8,21,3,4,2,6
255,6,5,4,2,0,16,9,5,6,2,3,5,0,8,4,3,6,2,2,1,1,4,8,11,5,11,5,8,21,4,4,2,6
256,6,6,4,2,0,16,9,5,7,3,3,5,0,8,4,3,6,2,2,1,1,4,8,10,5,11,5,8,21,4,3,2,6
257,6,5,4,2,0,16,9,5,6,3,3,5,0,8,4,3,6,2,2,1,1,4,8,10,5,11,5,8,21,4,3,2,6
258,6,5,4,2,0,16,9,5,6,3,3,5,0,8,4,3,6,2,2,1,1,4,8,10,5,11,5,8,21,4,3,2,5
259,6,6,4,2,0,16,9,5,6,3,3,5,0,8,4,3,6,3,2,1,1,4,8,10,5,11,5,8,21,3,3,2,6
260,6,6,4,3,0,16,9,5,6,4,3,5,0,8,4,3,6,3,2,1,1,4,8,10,5,11,5,8,21,4,3,2,6
261,6,6,4,3,0,16,9,5,6,3,3,5,1,8,4,3,6,2,2,1,1,4,8,10,5,11,5,8,21,4,3,2,6
262,6,6,4,3,0,16,9,5,6,2,3,5,1,8,4,3,6,2,2,1,1,5,8,10,5,11,5,8,21,4,3,3,6
263,6,5,4,3,0,16,9,5,6,2,3,5,1,8,4,4,5,2,1,1,1,5,8,10,5,11,5,8,21,4,2,3,6
264,6,4,4,3,0,16,9,5,6,2,3,5,1,8,4,4,5,2,1,1,1,5,8,10,5,11,5,8,21,4,2,3,6
265,6,4,4,3,0,17,9,5,6,2,3,5,1,8,4,3,5,2,1,1,1,5,8,10,5,11,4,8,21,4,2,3,6
266,6,4,4,3,0,17,9,5,6,2,3,5,1,8,4,3,5,2,1,1,1,5,8,10,5,11,4,8,21,4,3,3,6
267,6,4,4,3,0,17,9,5,7,2,3,5,1,8,4,3,5,2,1,1,1,5,8,10,5,11,4,8,21,4,3,3,6
268,6,4,4,3,0,17,9,5,8,2,3,5,1,8,4,3,5,2,1,1,1,5,8,10,5,11,4,8,21,4,3,3,6
269,6,4,4,3,0,17,9,5,8,2,3,5,1,7,4,3,6,2,1,1,1,5,8,9,5,11,5,8,21,4,3,3,6
270,6,4,4,3,0,17,9,5,8,2,3,5,1,7,4,3,6,2,1,1,1,5,8,9,5,11,5,8,21,4,3,3,6
271,6,4,4,3,0,17,9,5,8,2,3,5,1,7,4,3,6,2,1,1,1,5,8,9,5,11,6,8,21,4,3,3,6
272,6,4,4,3,0,16,9,5,8,2,3,5,1,8,4,3,6,2,1,1,1,5,8,9,5,11,6,7,21,4,3,3,6
273,6,4,4,3,0,16,9,6,7,2,3,6,1,8,4,3,6,2,2,1,1,5,8,9,5,11,7,7,21,4,3,3,6
274,7,4,4,3,0,16,9,6,8,2,3,5,1,9,4,3,7,2,1,1,1,5,8,9,5,11,7,7,21,4,3,3,6
275,7,4,4,3,0,16,9,6,8,3,3,5,1,9,5,3,7,2,1,1,1,5,8,9,5,11,6,7,21,4,2,3,6
276,7,4,4,3,0,16,9,6,8,3,3,5,1,8,5,3,6,2,1,1,1,5,8,9,5,11,6,7,21,4,2,3,5
277,7,4,4,3,0,15,9,6,8,3,2,5,1,8,5,3,6,2,1,1,1,5,8,10,5,11,6,7,21,4,3,3,5
278,7,4,4,3,0,15,9,6,7,3,2,5,1,7,5,3,6,2,1,1,1,6,8,10,5,11,6,7,21,4,3,3,5
279,7,4,4,3,0,16,9,6,7,3,2,5,1,7,5,3,6,2,2,1,1,6,8,10,5,11,6,7,21,4,2,3,4
280,7,4,4,3,0,16,9,6,7,3,3,5,1,7,5,3,6,2,2,1,1,6,8,10,5,11,6,7,21,4,3,3,4
281,7,4,4,3,0,16,9,6,7,3,3,5,1,8,5,3,6,3,1,1,1,6,8,10,5,10,6,7,21,4,3,3,4
282,6,4,4,3,0,16,9,6,7,3,3,5,1,8,4,3,6,2,1,1,1,6,8,10,5,10,6,7,21,4,3,3,4
283,7,5,4,3,0,16,9,6,7,3,3,5,1,8,4,3,6,2,1,1,1,6,8,10,5,10,6,7,21,4,3,3,5
284,7,5,4,3,0,16,9,6,7,3,3,6,0,8,4,3,7,2,1,1,1,6,8,10,5,10,6,7,21,4,3,3,5
285,7,5,4,3,0,16,9,6,7,3,3,6,0,8,4,3,7,2,1,1,1,6,8,10,5,10,6,7,20,4,3,3,5
286,7,5,4,3,0,16,9,6,7,3,3,6,1,8,4,3,7,2,1,2,1,6,8,10,5,10,6,8,20,4,3,3,5
287,7,5,4,3,0,16,9,6,7,2,3,5,1,8,4,4,7,3,1,2,1,6,8,10,5,10,6,8,19,4,3,3,4
288,7,5,4,3,0,16,9,6,7,2,3,5,2,7,4,3,6,2,2,2,1,6,8,11,5,10,5,8,19,4,3,3,4
289,7,5,4,3,0,17,9,6,7,2,3,5,2,7,4,3,6,2,1,2,1,6,8,11,5,10,5,8,19,4,3,3,4
290,7,4,4,3,0,17,9,6,7,3,3,5,2,7,4,3,7,3,1,2,1,6,8,11,5,9,5,8,19,4,3,3,4
291,7,4,4,3,0,17,9,6,7,3,3,5,2,7,4,3,7,2,1,2,1,6,8,11,5,9,5,8,19,4,3,3,4
292,7,4,4,3,0,17,9,6,7,3,3,5,2,8,4,3,7,2,1,2,1,5,8,11,5,9,5,7,19,4,3,3,4
293,6,4,4,3,0,17,9,6,7,3,3,5,2,8,4,3,7,2,1,2,1,5,8,11,5,9,5,7,19,3,4,3,5
294,6,4,4,3,0,17,9,6,7,2,3,5,2,8,4,3,7,2,1,2,1,5,8,11,5,9,5,7,19,3,4,3,5
295,6,5,4,3,0,17,9,6,8,2,3,5,2,8,4,3,7,2,2,2,1,5,8,11,5,9,5,7,19,3,4,3,5
296,7,5,4,3,0,17,9,6,8,3,3,5,2,8,4,3,7,2,2,2,1,5,8,11,5,9,6,7,19,3,4,3,5
297,6,5,4,3,0,17,9,6,8,3,3,5,2,8,4,3,7,2,2,2,1,5,7,11,5,9,6,7,18,3,4,3,5
298,6,5,4,3,0,17,9,6,7,3,3,5,2,8,4,3,6,2,2,2,1,5,8,10,5,9,6,7,18,3,4,3,5
299,6,5,4,3,0,17,9,6,7,2,3,5,2,8,4,3,6,3,2,2,1,5,8,9,5,9,5,7,18,3,4,3,5
300,6,5,4,3,0,17,9,6,7,2,3,5,2,8,4,3,6,3,1,2,1,5,8,9,5,9,4,7,18,3,4,3,5
301,6,5,4,3,0,17,9,6,7,2,3,5,2,8,4,3,6,3,1,2,1,5,8,9,5,9,4,7,18,4,4,3,5
302,6,5,4,3,0,17,9,6,7,2,3,5,2,8,4,3,6,2,1,2,1,5,8,9,5,9,4,7,18,4,5,3,5
303,6,4,4,3,0,17,9,6,8,3,3,5,1,8,4,3,6,2,1,2,1,5,8,9,5,9,4,7,18,4,5,3,5
304,6,4,4,3,0,17,9,6,7,3,3,5,2,8,4,3,7,2,1,2,1,5,8,9,5,9,4,7,18,4,4,3,5
305,6,5,4,3,0,17,9,6,7,3,3,5,2,8,4,3,7,2,1,2,1,5,8,9,5,9,4,7,18,4,3,3,5
306,6,5,4,3,0,17,9,6,7,3,3,5,2,8,4,3,7,2,1,2,1,5,8,9,5,9,4,7,18,4,3,3,5
307,6,5,4,3,0,17,9,6,7,3,3,5,2,8,4,3,7,2,2,2,1,6,8,9,5,9,4,7,18,4,3,2,5
308,6,5,4,3,0,17,9,6,7,2,3,5,1,8,4,3,7,3,1,2,1,6,8,9,5,9,4,7,18,3,3,3,5
309,6,4,4,3,0,17,9,6,7,2,3,5,2,8,4,3,7,3,2,2,1,6,8,9,5,9,4,7,18,4,4,3,5
310,6,4,4,3,0,17,9,6,7,2,3,5,2,8,4,3,7,2,2,2,1,6,8,9,5,9,4,7,18,4,4,3,5
311,6,4,4,3,0,17,9,6,7,2,3,6,2,8,4,3,7,2,2,2,1,6,9,9,5,9,4,7,18,4,4,3,5
312,6,4,4,3,0,17,9,6,7,2,3,6,2,8,4,3,7,2,2,2,1,6,9,9,5,9,4,7,17,4,5,3,5
313,6,4,4,3,0,17,8,6,7,2,3,6,2,8,4,3,6,2,2,2,1,6,9,9,5,9,4,7,18,4,5,3,5
314,6,4,4,3,0,17,8,5,7,2,3,6,2,8,4,3,6,2,2,2,1,6,9,9,5,9,4,7,18,4,5,3,5
315,6,4,4,3,0,17,8,5,7,3,3,6,2,8,4,3,6,2,1,2,1,6,9,9,5,9,4,7,18,4,5,3,5
316,6,4,4,3,0,17,8,5,7,4,3,6,2,8,4,3,6,2,2,2,1,6,9,9,5,9,4,7,18,4,5,3,5
317,6,4,4,3,0,17,9,5,7,3,3,6,2,8,4,3,6,2,2,2,1,6,9,10,5,9,4,7,18,4,5,3,5
318,6,4,4,3,0,17,9,5,7,2,3,6,2,8,4,3,7,2,1,2,1,6,9,10,5,9,4,7,18,4,5,3,5
319,6,4,4,3,0,17,9,5,7,3,3,6,2,8,4,3,6,2,1,2,1,6,9,10,5,10,4,7,18,3,5,3,5
320,6,4,4,3,0,17,9,5,7,2,3,6,2,8,4,2,6,2,1,2,1,6,9,10,5,10,4,7,18,3,5,3,5
321,6,4,4,3,0,17,9,5,7,2,3,6,2,7,4,2,6,2,1,3,1,5,9,10,5,10,5,7,18,3,5,3,5
322,6,4,4,3,0,17,9,5,7,2,3,6,2,7,4,3,5,2,1,3,1,5,9,10,5,10,5,7,18,3,5,3,5
323,6,4,4,3,0,18,9,5,7,2,3,6,2,7,4,3,6,2,1,3,1,5,10,10,5,10,5,7,18,3,5,3,5
324,6,4,4,3,0,18,10,5,7,2,3,5,2,7,4,3,5,2,2,3,1,5,9,10,5,10,5,7,18,3,5,3,5
325,6,4,4,3,0,18,10,5,6,2,3,5,2,7,4,3,5,2,1,3,1,5,8,10,5,10,5,7,18,3,5,3,5
326,6,4,4,3,0,18,10,6,6,3,3,5,2,8,4,3,5,2,2,3,1,5,8,9,5,10,4,7,18,3,5,3,5
327,6,3,4,3,0,18,10,6,7,3,3,5,2,8,4,3,6,2,2,2,1,5,8,9,5,10,5,7,18,3,5,3,5
328,6,4,4,3,0,18,10,6,7,2,3,6,2,8,4,3,6,2,2,2,1,5,8,9,5,10,5,7,19,3,5,3,5
329,6,4,4,3,0,18,10,6,7,2,3,5,2,8,4,4,6,2,2,3,1,4,8,9,5,10,6,7,19,3,5,3,5
330,6,4,4,3,0,18,10,6,7,3,3,5,2,8,4,4,6,2,2,3,1,5,7,10,5,10,6,7,19,3,5,3,5
331,6,5,4,3,0,18,10,6,7,3,3,5,2,8,4,4,6,2,1,2,1,5,7,10,5,10,6,7,19,3,5,3,5
332,6,5,4,3,0,18,10,6,7,3,3,5,2,8,4,4,5,2,2,2,1,5,7,9,5,10,6,7,19,3,5,3,5
333,6,5,4,3,0,18,10,6,7,3,3,5,2,8,4,4,5,2,2,2,1,5,7,9,5,10,6,7,19,3,5,3,5
334,7,6,4,3,0,18,10,6,7,3,3,5,2,8,4,4,5,2,2,2,1,5,7,9,5,10,5,7,19,3,4,3,5
335,6,6,4,3,0,18,10,6,7,2,3,6,2,8,4,3,5,2,2,2,1,5,7,9,5,10,5,7,19,3,4,3,5
336,6,5,4,3,0,18,10,5,7,3,3,6,2,8,4,3,5,2,1,2,1,5,7,9,5,9,5,7,19,3,4,3,5
337,6,5,4,3,0,18,10,5,7,3,3,6,2,8,4,3,5,2,1,2,1,5,7,9,5,9,5,7,18,3,4,3,5
338,6,4,4,3,0,18,10,5,7,3,3,6,2,9,4,3,5,2,1,2,1,5,7,9,5,9,5,7,18,3,4,2,5
339,6,4,4,3,0,18,10,5,7,3,3,6,2,8,4,3,5,2,2,2,1,5,7,9,5,9,5,7,18,3,4,2,5
340,6,4,4,3,0,18,10,5,7,3,3,6,2,8,4,3,6,2,2,2,1,5,7,9,5,9,5,7,18,3,4,2,5
341,6,4,4,2,0,18,10,5,7,3,3,5,2,8,4,3,6,2,1,2,1,5,7,10,5,10,5,7,18,3,4,2,5
342,6,4,4,2,0,18,10,5,7,3,3,5,1,8,4,3,6,2,1,2,1,5,7,10,5,10,5,7,18,3,4,2,5
343,6,4,4,2,0,18,10,5,7,3,3,5,2,8,4,3,6,2,1,2,1,5,7,10,5,10,5,7,18,3,4,2,5
344,6,4,4,2,0,18,10,5,7,3,3,6,2,8,4,3,6,2,1,2,1,5,7,10,5,9,5,7,18,3,4,2,5
345,6,4,4,2,0,18,10,5,7,3,3,6,1,8,4,3,6,2,1,2,1,5,7,10,5,10,5,7,18,3,4,2,5
346,6,4,4,3,0,18,10,6,7,2,3,6,1,8,4,3,6,2,1,2,1,5,7,10,5,10,5,7,18,3,5,2,5
347,6,4,4,3,0,18,10,6,7,2,3,6,1,8,4,3,6,2,1,2,1,5,7,11,5,10,5,7,18,3,5,2,5
348,6,4,4,3,0,18,10,6,7,2,3,6,1,8,4,3,5,2,1,2,1,5,7,11,5,10,5,7,18,3,5,2,5
349,6,4,4,3,0,18,10,6,7,2,3,6,1,7,4,3,5,2,2,2,1,5,7,11,5,10,5,7,18,3,5,2,5
350,6,4,4,3,0,18,10,6,7,2,3,6,1,7,4,3,5,2,2,2,1,5,7,10,5,10,5,7,18,3,5,2,5
351,6,4,4,2,0,18,10,6,7,3,3,6,1,7,4,3,5,2,2,2,1,5,7,10,5,10,5,7,18,3,5,2,5
352,6,4,4,3,0,18,10,6,7,3,3,5,1,7,4,3,5,2,2,2,1,5,7,10,5,11,5,7,18,3,5,2,5
353,6,4,4,3,0,18,10,6,7,3,3,5,1,7,4,3,5,2,2,2,1,5,7,10,5,11,5,7,18,3,5,2,5
354,6,4,4,3,0,18,10,6,7,3,3,5,0,7,4,3,5,2,2,2,1,5,7,10,5,11,5,7,18,3,5,2,5
355,6,4,4,3,0,18,10,7,7,3,3,5,0,7,4,3,5,2,1,2,1,5,7,10,5,11,5,7,18,3,5,2,5
356,6,3,4,3,0,18,10,7,7,3,3,5,0,7,4,3,5,2,2,2,1,5,7,10,5,11,5,7,18,3,5,2,5
357,6,3,4,3,0,18,10,7,7,3,3,5,0,7,4,3,5,2,2,2,1,5,7,10,5,11,5,7,18,3,5,2,5
358,6,3,4,3,0,18,10,7,7,3,3,5,0,7,4,3,5,2,2,2,1,5,7,10,5,11,4,7,18,3,5,2,5
359,6,3,4,3,0,17,10,7,7,3,3,5,0,7,4,3,5,2,1,2,1,5,7,10,5,11,4,7,18,3,5,3,5
360,6,4,4,3,0,17,10,7,7,3,3,5,0,7,4,3,5,2,1,2,1,5,7,10,5,11,4,8,18,3,5,3,5
361,6,4,4,3,0,17,10,6,7,3,3,5,0,7,4,3,6,2,1,2,1,5,7,10,5,11,5,8,18,3,5,3,5
362,6,5,4,3,0,17,10,6,7,2,3,5,0,7,4,3,6,2,1,1,1,5,7,10,5,11,5,8,18,3,5,3,5
363,6,5,4,3,0,17,10,6,7,3,3,5,0,7,4,3,5,2,2,1,0,5,7,10,5,11,5,8,18,3,5,3,5
364,6,4,4,3,0,17,10,6,7,3,3,5,0,7,4,3,5,2,2,1,1,5,7,10,5,11,5,8,18,3,5,3,5
365,6,4,4,3,0,17,10,6,6,2,3,5,0,7,4,3,5,2,2,1,1,5,7,11,5,11,5,8,18,3,5,3,5
366,6,4,4,3,0,17,10,6,6,3,3,5,0,7,4,3,6,2,2,2,1,5,7,10,5,11,5,8,18,3,5,3,5
367,6,4,4,3,0,17,10,6,6,3,3,5,0,8,4,3,6,2,2,2,1,5,7,10,5,10,5,7,18,3,4,3,5
368,6,4,4,3,0,17,10,6,6,3,3,5,0,7,4,4,6,2,1,2,1,6,7,10,5,10,5,7,18,3,4,3,5
369,6,4,4,3,0,17,10,6,6,3,3,5,0,8,4,3,6,2,2,2,1,6,7,10,5,10,5,7,18,3,4,3,5
370,6,4,4,3,0,17,10,6,6,3,3,6,0,8,4,3,6,2,2,2,1,6,8,10,5,10,5,7,18,3,4,3,5
371,6,4,4,3,0,17,10,6,6,2,3,6,0,8,4,3,6,2,2,2,1,6,8,10,5,10,5,7,18,3,4,3,5
372,6,4,4,3,0,17,10,5,6,3,3,6,0,8,4,3,6,2,2,2,1,6,8,10,5,9,4,7,18,3,4,2,5
373,6,4,4,3,0,17,10,5,6,3,3,6,1,8,4,3,6,2,2,2,1,6,8,10,5,9,5,7,18,3,4,3,5
374,6,4,4,3,0,17,9,5,6,3,3,6,1,8,4,3,5,2,2,2,1,5,7,10,5,9,4,7,18,3,4,3,5
375,6,4,4,3,0,17,9,6,6,3,3,6,1,8,4,3,5,2,2,2,1,5,7,10,5,9,5,7,18,3,4,3,5
376,6,4,4,3,0,16,9,6,6,3,3,6,1,8,4,3,5,2,2,2,1,5,7,10,5,9,5,7,18,3,4,3,5
377,6,4,4,3,0,16,9,6,6,2,3,6,1,8,4,3,5,2,2,3,1,5,7,10,5,9,5,7,18,3,4,3,5
378,6,4,4,3,0,16,9,6,7,3,3,6,1,8,4,3,5,2,2,3,1,5,8,11,5,9,5,7,18,3,5,3,5
379,6,5,4,3,0,16,9,6,7,2,3,6,1,8,4,3,5,2,1,3,1,5,8,11,5,9,4,8,18,3,5,3,5
380,6,5,4,3,0,16,9,6,7,2,3,6,1,8,4,3,5,2,2,3,1,5,8,11,5,10,4,7,18,3,5,3,5
381,6,6,4,3,0,16,9,6,6,2,3,6,1,7,4,3,5,2,2,3,1,5,8,11,5,10,4,7,19,3,5,3,5
382,6,6,4,3,0,16,9,6,6,2,3,5,1,7,4,3,5,2,2,3,1,5,8,11,5,10,4,7,19,3,5,3,5
383,6,6,4,3,0,16,9,6,6,2,3,5,1,7,4,3,6,2,2,3,1,5,8,11,5,10,4,7,19,3,5,3,5
384,6,6,4,3,0,16,9,5,6,2,3,5,1,7,4,4,7,2,1,3,1,5,8,11,5,10,4,7,19,3,5,3,4
385,6,6,4,3,0,16,9,5,6,2,3,5,1,7,4,3,7,2,1,3,1,5,7,11,5,10,4,7,19,3,5,3,4
386,6,6,4,3,0,16,9,5,6,2,3,5,1,7,4,3,7,2,1,4,1,4,7,10,5,10,5,7,19,3,5,3,4
387,6,5,4,3,0,16,9,5,6,2,3,5,1,7,4,3,7,2,1,4,1,4,7,10,5,10,5,7,19,3,5,3,5
388,6,6,4,3,0,16,9,5,6,2,3,5,1,7,4,3,7,2,1,4,1,4,7,10,5,10,5,7,19,3,5,3,5
389,7,5,4,3,0,16,9,5,6,3,3,5,1,7,4,3,7,2,1,4,1,4,7,10,5,11,5,7,20,3,5,3,5
390,7,5,4,3,0,16,9,5,6,3,3,5,1,7,3,3,7,2,2,4,1,4,7,10,5,11,5,7,20,3,5,3,5
391,7,5,4,3,0,17,9,5,6,3,3,5,1,7,3,3,6,2,1,4,1,4,7,10,5,11,5,7,19,3,4,3,5
392,7,5,4,3,0,17,9,5,6,3,3,5,1,7,4,3,7,2,1,4,1,4,7,10,5,11,4,7,19,3,4,3,5
393,7,5,4,3,0,17,9,5,6,3,3,5,1,7,4,3,7,2,1,3,1,4,7,10,5,11,4,7,18,3,4,3,5
394,7,5,4,3,0,17,9,5,6,3,3,5,1,7,4,4,6,2,2,3,1,4,7,10,5,11,4,7,18,3,4,3,5
395,6,5,4,3,0,17,9,5,6,2,3,5,1,7,4,4,6,2,2,3,1,4,7,10,5,11,4,7,18,3,4,3,5
396,6,5,4,3,0,17,9,5,6,3,3,5,1,7,4,4,6,2,1,3,1,4,7,10,5,11,4,7,18,3,4,3,5
397,6,5,4,3,0,17,9,5,7,3,3,6,1,7,4,3,6,2,1,3,1,4,7,10,5,11,4,7,18,3,3,3,4
398,7,5,4,3,0,17,9,5,7,3,3,5,1,7,4,3,6,2,1,3,1,4,7,10,5,11,5,7,18,3,3,3,4
399,6,5,4,3,0,17,9,5,8,3,3,5,1,7,4,4,6,3,1,3,1,4,7,10,5,11,5,7,18,3,3,3,4
