,AL,AZ,AR,CO,CT,FL,GA,IL,IN,IA,KS,LA,MD,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,PA,SC,TN,TX,UT,VA,WA,WI
4294,0,5,0,5,5,12,4,12,2,2,1,1,6,6,4,1,2,0,3,10,2,20,6,6,0,8,3,2,18,0,6,7,3
4295,0,6,0,5,5,12,4,12,2,2,1,1,6,6,4,1,2,0,3,10,2,20,6,6,0,8,3,2,18,0,6,7,3
4296,0,5,0,5,5,12,4,12,2,2,1,1,6,6,4,1,2,1,3,10,2,20,6,6,0,8,2,2,18,0,6,7,3
4297,0,4,0,5,5,12,4,12,2,2,1,1,6,6,4,1,3,1,3,10,2,20,7,6,0,8,3,2,18,0,6,7,3
4298,0,4,0,5,5,13,4,12,2,2,1,1,6,6,4,1,2,1,2,10,2,20,7,6,0,8,3,2,18,0,6,7,3
4299,1,3,0,5,5,13,4,12,2,1,1,1,6,6,4,2,2,1,3,10,2,20,7,6,0,8,3,2,19,0,6,7,3
4300,1,3,0,5,5,13,4,12,2,1,1,1,6,6,4,1,2,0,3,10,2,20,7,6,0,8,3,2,19,0,6,7,2
4301,1,3,0,5,5,13,4,12,2,2,1,1,6,6,4,1,3,0,3,10,2,20,7,6,0,8,3,2,19,0,6,7,2
4302,1,3,0,5,5,13,4,12,3,1,1,1,6,6,4,1,3,0,3,10,2,20,7,6,0,8,3,2,19,1,6,7,2
4303,1,3,0,5,5,13,4,12,2,2,1,1,6,6,4,1,3,0,3,10,2,20,7,6,0,7,2,2,19,1,6,7,2
4304,0,3,0,5,5,13,4,12,2,2,1,1,6,6,4,1,3,1,3,10,2,20,7,6,0,7,3,2,19,1,6,7,2
4305,0,3,0,5,5,13,4,12,2,1,1,1,6,6,4,1,3,1,3,9,2,20,7,6,0,6,3,2,19,1,6,7,2
4306,0,3,0,5,5,13,4,12,2,1,1,1,6,6,4,1,3,1,3,9,3,20,7,6,0,6,3,2,18,1,6,7,2
4307,0,3,0,6,5,14,4,12,2,2,1,1,6,6,4,1,3,1,3,9,3,20,7,6,0,7,2,2,18,1,7,7,2
4308,0,3,0,6,5,14,4,12,2,2,1,1,6,6,4,1,3,1,3,9,2,20,7,6,0,7,2,2,18,1,7,7,2
4309,0,3,1,6,5,14,4,12,2,1,1,1,6,6,4,1,3,1,3,9,2,20,7,6,0,7,2,2,18,1,7,7,2
4310,1,4,0,6,5,14,4,12,2,1,1,1,6,6,4,1,3,0,3,9,2,20,7,6,0,7,2,2,18,1,7,7,2
4311,1,4,0,6,5,14,4,12,2,1,1,1,6,6,4,1,3,0,3,9,2,20,7,5,0,8,3,2,18,1,7,7,2
4312,1,4,0,6,5,14,4,12,2,1,1,1,6,6,4,1,3,0,3,9,2,19,7,5,0,8,3,2,18,1,7,7,2
4313,1,3,0,6,5,13,4,12,2,1,1,1,6,6,4,1,3,0,3,9,2,19,7,5,0,8,3,2,17,1,7,7,2
4314,1,4,0,5,5,13,4,12,2,1,1,1,6,6,4,1,3,1,3,10,2,19,7,5,0,7,3,2,17,1,7,7,2
4315,1,4,0,5,5,13,4,12,2,0,1,1,6,6,4,1,3,1,3,10,2,19,7,5,0,7,3,2,17,1,7,7,2
4316,1,4,0,5,5,13,4,12,2,0,1,1,6,6,4,1,3,1,3,10,2,19,7,5,0,7,3,2,17,1,7,7,2
4317,1,4,0,5,5,13,4,12,3,0,1,1,6,7,4,1,3,1,3,10,2,20,7,5,0,7,3,2,17,1,7,7,2
4318,0,4,0,5,5,13,4,12,2,1,1,1,6,7,4,1,3,1,3,10,2,20,7,5,0,7,3,2,16,1,7,7,2
4319,1,4,0,5,5,13,4,12,2,0,1,1,6,7,4,1,3,1,3,10,2,20,7,5,0,7,2,2,16,1,7,7,2
4320,1,4,0,5,5,12,4,12,2,0,1,1,6,7,4,1,3,1,3,9,2,20,7,4,0,7,2,2,16,1,6,7,2
4321,1,4,0,5,5,12,4,12,2,1,1,1,6,7,4,1,3,1,3,9,2,20,7,3,0,7,2,2,17,1,6,7,2
4322,1,4,0,5,5,13,4,12,2,1,1,1,6,7,3,1,2,1,3,9,2,20,7,4,0,7,2,2,17,1,6,7,2
4323,1,4,0,5,5,13,4,12,2,1,1,1,6,7,3,1,2,1,3,9,2,20,7,4,0,7,2,2,17,1,6,7,2
4324,0,4,0,5,5,13,4,12,2,1,1,1,7,7,3,1,2,1,3,9,2,20,7,4,0,7,2,2,17,1,6,7,2
4325,0,4,0,5,5,13,4,12,2,0,1,1,7,7,3,1,2,1,3,9,2,20,7,4,0,7,2,2,17,1,6,7,2
4326,0,4,0,5,5,13,4,12,2,0,1,1,6,7,3,1,3,1,3,9,2,20,6,4,0,7,2,2,17,1,6,7,3
4327,0,4,0,5,5,13,4,12,2,0,1,1,6,7,3,0,3,1,3,9,2,20,6,4,0,7,2,2,17,1,6,7,3
4328,0,4,0,5,5,13,4,12,2,1,1,1,6,7,3,0,3,1,3,10,2,20,6,4,0,7,2,2,17,1,6,7,3
4329,0,4,0,5,5,13,4,12,2,1,1,1,6,7,3,0,3,1,3,9,2,20,7,5,0,7,2,2,17,1,6,7,3
4330,0,4,0,5,5,13,4,12,2,2,1,1,6,7,3,0,3,1,3,9,2,20,7,5,0,7,2,2,17,1,6,7,3
4331,0,4,0,5,5,13,4,12,2,2,1,1,6,7,3,1,3,1,3,9,2,19,7,5,0,7,2,1,16,1,6,7,3
4332,0,4,0,5,5,13,4,12,2,2,1,1,6,7,3,1,3,1,3,10,2,19,7,5,0,7,2,1,16,1,6,7,3
4333,0,4,0,5,5,13,4,12,2,2,1,1,6,7,3,1,3,1,3,10,2,19,7,5,0,7,2,1,16,1,6,7,2
4334,0,4,0,5,5,13,4,12,2,2,1,1,6,7,4,1,3,1,3,10,2,19,7,5,0,6,2,1,16,1,6,7,2
4335,0,4,0,5,5,13,5,12,2,1,1,1,6,7,4,1,3,1,3,9,2,19,7,5,0,6,2,1,16,1,6,7,2
4336,0,4,0,5,5,13,5,12,2,1,1,1,6,7,4,1,3,1,3,9,2,19,7,5,0,6,2,2,16,1,6,7,2
4337,0,4,0,5,5,13,5,12,3,1,1,1,6,7,4,1,3,1,3,9,2,19,6,4,0,6,2,1,16,1,6,7,2
4338,0,4,0,5,5,12,5,12,3,2,1,1,6,7,4,1,3,1,3,9,2,19,6,4,0,6,3,1,16,1,6,7,3
4339,0,4,0,5,5,12,4,12,3,1,1,1,6,7,4,1,3,1,3,9,2,19,6,4,0,6,3,2,16,1,6,7,3
4340,0,4,0,5,5,11,5,12,3,2,1,1,6,7,4,0,3,1,3,9,2,19,7,4,0,6,2,2,16,1,7,7,3
4341,0,4,0,5,5,11,5,12,3,2,1,1,6,7,4,1,3,1,3,9,2,19,7,4,0,6,2,2,16,1,7,7,3
4342,0,4,0,5,5,12,5,12,3,1,1,1,6,7,4,1,3,1,3,9,2,19,7,4,0,6,2,2,16,1,7,7,3
4343,0,5,0,5,5,12,5,12,2,2,1,1,6,7,4,1,3,1,3,9,2,19,7,4,0,6,2,2,16,1,7,7,3
4344,0,5,0,5,5,12,5,12,2,2,1,1,6,7,4,1,3,1,3,9,2,19,7,4,0,6,2,2,16,1,7,7,3
4345,0,4,0,5,5,12,5,12,2,2,1,1,6,7,4,1,3,1,3,9,2,19,7,4,0,7,2,2,16,1,7,7,3
4346,0,4,0,5,5,12,5,12,3,2,1,1,6,7,4,1,2,1,3,9,2,19,7,4,0,7,2,2,16,1,7,7,2
4347,0,4,0,5,5,12,5,12,3,1,1,1,6,7,4,1,3,1,3,9,2,19,7,4,0,7,2,2,16,1,7,7,2
4348,0,4,0,5,5,12,5,12,3,1,1,1,6,7,4,0,3,1,3,9,2,19,7,4,0,7,2,2,16,1,7,7,2
4349,0,5,0,5,5,12,5,12,3,1,1,1,7,7,4,1,3,1,3,9,2,20,7,4,0,7,2,2,16,1,7,7,2
4350,1,5,0,5,5,12,5,12,2,1,1,1,7,7,4,0,3,1,3,9,2,20,6,4,0,7,2,2,16,1,7,7,3
4351,1,5,0,5,5,12,5,12,2,1,1,1,7,7,4,0,3,1,2,9,2,20,6,4,0,7,2,2,16,1,7,7,3
4352,1,5,0,5,5,12,5,12,2,1,1,1,6,7,4,0,3,1,2,9,2,20,6,4,0,7,2,2,16,1,7,7,3
4353,1,5,0,5,5,12,5,12,2,1,1,1,6,7,4,1,3,0,2,9,2,20,6,4,0,7,2,2,16,1,7,7,3
4354,1,5,0,5,5,12,5,12,2,1,1,1,6,7,4,1,3,1,2,9,2,20,6,5,0,7,2,2,16,1,7,7,2
4355,1,5,0,5,5,12,5,12,2,1,1,1,6,6,4,1,3,0,2,9,2,20,6,5,0,8,2,2,17,1,7,7,2
4356,1,4,0,5,5,12,5,12,2,2,1,1,6,6,4,1,3,1,2,9,2,19,6,5,0,8,2,2,17,1,7,7,2
4357,1,4,0,5,5,12,5,12,2,1,1,1,6,6,4,1,3,1,2,9,2,19,6,5,0,8,2,2,17,1,7,7,2
4358,1,5,0,5,5,12,5,12,2,2,1,1,6,7,4,1,3,1,3,9,2,19,6,5,0,8,2,2,17,1,6,7,2
4359,1,5,0,5,5,12,5,12,2,1,1,1,6,6,4,1,3,1,3,9,2,19,6,5,0,8,2,1,17,1,6,7,2
4360,1,5,0,5,5,12,5,12,2,1,1,1,6,6,4,1,3,1,3,9,2,19,7,5,0,8,2,1,17,1,6,7,2
4361,1,4,0,5,5,12,5,12,2,1,1,1,6,6,4,0,3,1,3,9,2,19,7,5,0,7,2,1,17,1,6,7,2
4362,1,4,0,5,5,12,5,12,2,1,1,0,6,6,4,1,3,1,3,9,2,20,7,5,0,7,2,1,18,0,6,7,2
4363,1,4,0,5,5,12,5,12,2,1,1,0,6,6,4,1,3,1,3,9,2,20,7,5,0,7,2,1,18,1,6,7,2
4364,1,4,0,5,5,12,5,12,2,1,1,0,6,6,4,1,3,1,3,9,2,20,7,5,0,7,2,2,18,1,6,7,2
4365,1,4,0,5,5,12,5,12,2,1,1,0,6,6,4,1,3,1,2,9,2,20,7,5,0,7,2,2,18,1,6,7,2
4366,1,4,0,5,5,12,5,12,2,1,1,0,6,6,4,0,3,1,2,9,2,20,7,5,0,7,2,2,18,1,6,7,2
4367,1,4,0,5,5,12,5,12,2,1,1,0,6,6,4,0,3,1,3,10,2,20,7,5,0,8,2,1,18,1,6,7,2
4368,1,4,0,5,5,12,5,12,2,1,1,0,6,6,3,0,3,1,3,10,2,20,7,5,0,8,2,1,18,1,6,7,2
4369,1,3,0,5,5,12,5,12,2,2,1,0,6,6,4,1,3,1,3,10,2,20,7,5,0,7,2,2,18,1,6,7,2
4370,1,3,0,5,5,12,5,12,2,1,1,0,6,6,4,1,3,1,3,10,2,20,7,5,0,7,2,2,18,1,6,7,2
4371,1,3,0,5,5,12,5,12,2,1,1,0,6,6,4,1,3,1,3,10,2,20,7,5,0,7,2,2,18,1,6,7,2
4372,1,4,0,5,5,12,4,12,2,1,1,1,6,6,4,1,3,1,3,10,2,20,7,5,0,6,2,2,19,1,6,7,2
4373,1,4,0,5,5,12,4,12,2,1,1,1,6,6,4,1,3,1,3,10,2,20,7,5,0,6,2,2,20,1,6,7,2
4374,1,4,0,5,5,12,4,12,2,1,1,1,6,6,4,1,3,1,3,10,2,20,7,5,0,6,2,1,20,0,6,7,2
4375,1,4,0,5,5,12,4,12,2,1,1,1,6,6,4,1,3,1,3,10,2,20,6,5,0,6,2,1,20,0,6,7,2
4376,1,4,0,5,5,12,4,12,2,1,1,1,6,6,4,1,3,1,3,10,2,20,6,5,0,6,2,1,19,0,6,7,2
4377,1,4,0,5,5,12,4,12,2,1,1,1,6,6,4,1,3,1,3,10,3,20,6,5,0,6,2,1,19,1,6,7,2
4378,1,4,1,5,5,12,4,12,2,1,1,1,6,6,4,1,3,1,3,10,3,20,6,5,0,6,2,1,19,1,6,7,3
4379,1,4,0,5,5,12,4,12,2,1,1,1,6,6,4,1,3,1,2,10,2,20,6,5,0,6,2,1,20,1,6,7,2
4380,1,3,0,5,5,12,4,12,2,1,1,1,6,6,4,1,3,1,3,10,2,20,6,5,0,6,1,1,20,0,6,7,2
4381,1,3,0,5,5,12,4,12,2,1,1,1,6,6,4,0,3,0,3,10,2,20,7,5,0,6,1,1,20,0,6,7,2
4382,1,3,0,5,5,12,4,12,2,1,1,1,6,6,4,1,3,1,3,10,2,20,7,5,0,6,2,1,20,0,6,7,2
4383,1,3,0,5,5,12,4,12,2,1,1,1,6,6,4,1,3,1,3,10,2,20,7,5,0,7,2,1,20,0,7,7,2
4384,1,4,0,5,5,12,4,12,2,1,1,1,6,6,4,1,3,0,3,10,2,21,7,5,0,7,2,1,20,0,7,7,2
4385,1,4,0,5,5,12,4,12,2,1,1,1,6,6,4,1,3,1,3,10,2,21,7,6,0,7,2,1,19,1,7,7,2
4386,1,4,0,5,5,12,4,12,3,1,1,0,6,6,4,1,3,0,3,10,2,21,7,6,0,7,2,1,19,1,7,7,2
4387,1,4,0,5,5,12,4,12,2,1,1,0,6,6,4,1,3,0,3,10,2,21,7,6,0,7,2,1,19,1,7,7,2
4388,0,4,0,5,5,12,4,12,2,1,1,0,6,6,4,1,3,0,3,10,2,21,7,6,0,8,2,1,19,1,7,7,2
4389,0,5,0,5,5,11,4,12,2,2,1,0,6,6,4,1,3,0,2,10,2,21,7,6,0,8,2,1,19,1,6,7,2
4390,0,4,0,6,5,11,5,12,2,2,1,0,6,6,4,1,2,1,2,9,2,20,7,6,0,8,2,1,19,1,6,7,2
4391,0,4,0,6,5,11,5,12,2,1,1,0,6,6,4,1,2,1,3,9,2,21,8,6,0,8,2,1,19,0,6,7,2
4392,0,3,0,6,5,11,5,12,3,1,1,0,6,6,4,1,1,1,3,9,2,21,8,6,0,8,2,1,19,0,6,7,2
4393,0,3,0,5,5,11,5,12,3,2,1,0,6,6,4,0,1,1,3,9,2,21,8,6,0,8,2,1,19,1,6,7,2
4394,0,3,0,5,5,11,5,12,3,1,1,0,6,6,4,0,1,1,3,9,2,21,8,6,0,8,2,1,19,1,6,7,2
4395,0,3,0,5,5,11,5,12,3,2,1,0,6,6,4,1,1,1,2,9,2,21,8,6,0,7,2,1,19,0,6,7,2
4396,0,3,0,5,5,12,5,12,3,1,1,1,6,6,4,0,2,1,2,9,2,21,8,6,0,7,2,1,18,0,7,7,2
4397,1,3,1,5,5,12,5,12,3,1,1,1,6,6,4,1,2,1,3,9,2,21,8,6,0,7,2,1,18,1,7,7,2
4398,0,4,0,5,5,12,6,12,3,2,1,1,6,6,4,1,2,1,3,9,2,21,8,6,0,7,2,1,18,1,7,7,2
4399,0,4,0,5,5,12,6,12,3,2,1,1,6,6,4,0,2,1,3,9,2,21,8,6,0,7,2,1,18,1,7,7,2
4400,0,3,0,5,5,12,6,12,2,2,1,1,6,6,4,0,2,1,3,9,2,21,8,6,0,7,2,1,18,1,7,7,2
4401,0,3,0,5,5,12,6,12,2,1,1,1,6,6,4,1,1,1,3,9,2,21,8,6,0,7,2,1,19,1,7,7,2
4402,0,3,0,5,5,12,6,12,2,1,1,1,6,6,4,1,1,1,2,9,2,21,8,6,0,7,2,1,19,1,7,7,2
4403,0,3,0,5,5,12,6,12,2,1,1,1,6,6,4,1,2,1,3,9,2,21,8,6,0,7,2,2,19,1,7,7,2
4404,0,3,0,5,5,12,5,12,2,1,1,1,6,6,4,1,2,1,3,9,2,21,8,6,0,7,2,2,19,1,7,7,2
4405,0,3,0,5,5,12,5,12,2,1,1,1,6,6,4,1,2,1,3,8,2,21,8,6,0,7,2,2,19,1,7,7,2
4406,0,3,0,5,5,12,5,12,3,1,1,1,6,6,4,1,2,1,3,8,2,22,8,6,0,7,2,2,19,1,7,7,3
4407,0,3,0,5,5,12,5,12,3,1,1,1,6,6,4,1,2,1,3,9,1,22,8,6,0,7,2,2,19,1,7,7,3
4408,0,3,0,5,5,13,5,12,3,2,1,1,6,6,4,1,2,1,2,9,2,22,8,6,0,7,2,1,19,1,7,7,3
4409,0,3,0,5,5,13,5,12,3,1,1,1,6,6,4,1,2,1,3,9,2,22,7,6,0,7,2,1,19,1,7,7,2
4410,0,3,0,5,5,13,4,12,3,1,1,1,6,7,4,1,2,1,2,9,1,22,7,6,0,7,2,2,19,1,7,7,2
4411,0,3,0,5,5,14,4,12,3,1,1,1,6,7,4,1,2,1,3,9,2,22,7,6,0,8,2,2,19,1,7,7,2
4412,0,3,0,5,5,13,4,12,3,2,1,1,6,7,4,1,3,1,3,9,2,22,7,6,0,8,2,2,20,1,7,7,2
4413,0,3,0,5,5,13,4,12,3,2,1,1,7,7,4,1,3,1,3,9,2,22,6,6,0,8,2,2,20,1,7,7,2
4414,0,4,0,5,5,13,5,12,3,2,1,1,7,7,4,0,3,1,3,9,2,22,6,6,0,8,2,2,20,1,7,7,2
4415,0,4,0,5,5,13,5,12,3,2,1,1,6,7,4,0,3,0,3,9,2,22,6,6,0,7,2,2,20,1,7,7,2
4416,0,4,0,5,5,13,5,12,3,1,1,1,6,7,4,1,3,0,3,9,2,22,6,6,0,7,2,2,20,1,7,7,2
4417,0,4,0,5,5,12,4,12,3,1,1,1,6,7,4,1,3,0,3,9,2,22,5,6,0,7,3,2,20,1,7,7,2
4418,0,4,0,5,5,13,4,12,3,1,1,0,6,7,3,1,3,0,3,9,2,22,6,6,0,7,3,2,20,1,7,7,2
4419,0,4,0,5,5,13,4,12,3,1,1,0,6,7,3,1,3,0,3,10,2,22,6,6,0,7,3,2,20,1,7,7,2
4420,0,4,0,5,5,13,4,12,3,1,1,0,6,7,4,1,3,0,3,10,2,21,6,6,0,7,3,2,20,1,7,7,2
4421,1,3,0,5,5,13,5,12,3,1,1,0,6,7,4,0,3,1,3,10,2,21,6,6,0,7,3,2,20,1,7,7,2
4422,0,4,0,5,5,12,5,12,3,1,1,1,6,7,4,0,3,1,3,10,2,21,6,6,0,7,3,2,19,1,7,7,2
4423,0,4,0,5,5,12,5,12,3,1,1,1,6,7,4,0,3,1,3,10,2,21,6,6,0,7,3,2,19,1,7,7,2
4424,0,5,0,5,5,12,5,12,3,1,1,1,7,7,4,0,3,1,3,10,2,21,6,6,0,7,3,2,19,1,7,7,2
4425,0,5,0,5,5,13,5,12,2,1,1,1,7,7,4,1,3,1,2,9,2,21,5,6,0,7,3,2,19,1,7,7,2
4426,0,5,0,5,5,14,5,12,3,2,1,1,7,7,4,0,3,1,3,9,2,21,5,6,0,7,3,2,19,1,7,7,2
4427,0,5,0,5,5,14,5,12,2,2,1,1,6,7,4,0,3,1,3,9,2,21,5,6,0,7,3,2,19,1,7,7,2
4428,0,5,0,5,5,14,5,12,3,2,1,1,6,7,4,0,3,1,3,9,2,21,5,5,0,7,3,2,19,1,6,7,2
4429,0,4,0,5,5,14,5,12,2,1,1,1,6,7,4,1,3,1,3,9,2,21,5,5,0,7,3,2,19,1,6,7,2
4430,0,5,0,5,5,14,5,12,2,0,1,1,6,7,4,1,3,1,3,9,2,21,5,5,0,7,3,2,19,1,6,7,2
4431,0,5,0,5,5,14,5,12,2,1,1,1,6,7,4,1,3,1,3,9,2,21,5,5,0,7,2,2,19,1,6,7,2
4432,0,5,0,5,5,14,5,12,2,1,1,1,6,7,4,1,3,1,2,9,2,21,5,5,0,7,2,2,19,1,6,7,2
4433,0,5,0,5,5,14,4,12,2,2,1,1,6,7,4,1,3,1,2,9,2,21,5,5,0,7,2,2,19,1,6,7,2
4434,0,5,0,5,5,14,4,12,2,2,1,1,6,7,4,1,3,1,2,9,2,21,6,5,0,7,3,2,19,1,6,7,2
4435,0,5,0,5,5,14,4,12,2,2,1,1,6,7,4,1,3,1,3,9,2,20,6,5,0,7,3,2,19,1,6,7,2
4436,0,4,0,5,5,14,4,12,2,1,1,0,6,7,5,1,3,1,3,9,2,20,7,5,1,7,2,2,19,1,6,7,2
4437,0,4,0,5,5,14,4,12,3,1,1,1,6,7,5,1,3,1,3,9,2,20,7,5,0,7,2,2,19,1,6,7,2
4438,0,4,0,5,5,14,4,12,3,1,1,1,6,7,4,1,3,1,3,9,2,20,7,5,0,6,2,2,19,1,6,7,2
4439,0,4,0,5,5,14,4,12,3,1,1,1,6,7,4,1,3,1,3,9,2,20,7,5,0,6,2,2,19,1,6,7,2
4440,0,4,0,5,5,14,4,12,3,1,1,1,6,6,4,1,3,1,3,10,2,20,7,5,0,6,2,2,19,1,6,7,2
4441,0,4,0,5,5,14,4,12,3,1,1,1,6,6,4,1,3,1,3,10,2,19,7,5,0,6,2,2,19,1,6,7,2
4442,0,4,0,5,5,14,4,12,3,1,1,1,6,6,4,1,3,0,3,10,2,19,7,5,0,6,2,2,18,1,6,7,2
4443,0,4,0,5,5,14,4,12,3,1,1,1,6,6,4,1,3,1,3,10,2,19,7,5,0,6,2,2,18,1,6,7,2
4444,0,4,0,5,5,14,4,12,3,1,1,1,6,6,4,0,3,1,2,10,2,19,7,5,0,6,2,2,18,1,6,7,2
4445,0,4,0,5,5,14,5,12,3,1,1,0,6,6,4,0,3,1,3,10,2,19,7,5,0,6,2,2,18,1,6,7,2
4446,0,4,0,5,5,14,5,12,3,1,1,0,6,6,4,1,3,1,3,11,2,19,7,5,0,6,2,2,18,1,6,7,2
4447,0,4,0,5,5,14,5,12,2,1,1,0,6,6,4,1,3,1,3,11,2,19,7,5,0,6,2,1,18,0,6,7,2
4448,0,4,0,5,5,14,5,12,2,1,1,1,6,6,4,1,3,1,3,11,2,19,7,5,0,6,2,1,18,0,6,7,2
4449,0,4,0,5,5,14,5,12,2,1,1,1,7,6,4,1,3,1,3,11,2,19,7,5,0,6,2,1,18,1,6,7,3
4450,0,4,0,5,5,13,5,12,2,1,1,1,6,6,4,1,3,1,3,11,2,19,8,5,0,5,2,1,18,1,6,7,3
4451,0,4,0,5,5,13,5,12,2,1,1,1,6,6,4,1,3,1,3,11,2,19,7,5,0,5,2,1,18,1,6,7,2
4452,0,5,0,5,5,13,5,12,2,1,1,1,6,6,4,1,3,1,3,11,2,19,7,5,0,5,2,1,18,1,6,6,2
4453,0,5,0,5,5,13,5,12,3,1,1,1,6,6,4,1,3,1,3,11,2,19,7,5,0,5,2,1,18,1,6,6,2
4454,0,5,0,5,5,13,5,12,3,1,1,1,6,6,4,1,3,1,3,11,2,19,7,5,0,6,2,1,18,1,6,7,3
4455,0,5,0,5,5,14,5,12,3,1,1,1,7,6,4,1,3,1,3,11,2,19,7,5,0,6,2,1,18,1,6,7,3
4456,0,5,0,5,5,14,5,12,2,1,1,1,7,6,4,1,3,1,3,11,2,19,7,5,0,6,2,1,18,1,6,7,3
4457,0,5,0,5,5,14,5,12,2,1,1,1,7,6,4,1,3,1,2,11,2,19,7,5,0,6,2,1,18,1,6,7,3
4458,0,5,0,5,5,14,5,12,2,1,1,1,7,6,4,1,3,1,3,11,2,19,7,5,0,6,2,1,18,1,6,7,3
4459,0,5,0,5,5,14,5,12,2,1,1,1,7,6,4,0,3,1,3,10,2,19,7,5,0,6,2,1,18,1,6,7,3
4460,0,4,0,5,5,14,5,11,2,1,1,1,7,6,4,0,3,1,3,11,2,19,7,5,0,6,2,2,18,1,6,7,3
4461,0,4,0,5,5,14,5,11,3,1,1,1,7,6,4,1,3,1,3,11,2,19,7,5,0,6,2,2,18,1,6,7,3
4462,0,4,0,5,5,14,5,11,3,1,1,1,6,6,4,1,3,1,3,10,2,19,7,5,0,6,2,2,18,1,6,7,3
4463,0,4,0,5,5,14,5,11,3,0,1,1,6,6,4,1,3,1,3,10,2,19,7,5,0,6,2,2,18,1,6,7,3
4464,0,4,0,6,5,14,5,11,3,1,1,1,6,6,3,1,3,1,3,10,2,20,7,5,0,6,2,2,18,1,6,7,3
4465,0,4,0,6,5,14,5,11,3,1,1,1,6,6,3,1,3,1,3,10,3,20,7,5,0,7,2,2,18,1,6,7,3
4466,0,4,0,6,5,14,5,11,3,1,1,1,6,6,3,1,3,1,3,10,2,21,7,5,0,7,2,2,18,1,6,7,3
4467,1,4,0,5,5,14,5,11,3,2,1,1,6,7,4,1,3,1,3,10,2,21,7,5,0,7,2,2,18,1,6,7,4
4468,1,4,0,5,5,14,5,11,3,2,1,1,7,7,4,1,3,1,3,10,3,21,7,5,0,7,2,2,18,1,6,7,3
4469,1,4,0,5,5,14,5,11,3,2,1,1,7,7,4,0,3,0,3,10,3,21,7,5,0,7,2,2,18,1,6,7,3
4470,1,4,0,5,5,13,5,11,3,2,1,1,7,7,3,0,3,0,3,10,2,21,7,5,0,7,2,2,18,1,6,7,3
4471,1,4,0,5,5,13,5,11,3,2,1,1,7,7,4,1,3,0,3,10,2,21,7,5,0,7,2,2,18,1,6,7,3
4472,1,4,0,5,5,13,5,11,3,1,1,1,7,7,4,1,3,0,2,10,2,21,6,5,0,7,2,2,18,1,6,7,3
4473,1,4,0,5,5,13,5,11,3,2,1,1,7,7,4,1,3,0,2,10,2,21,7,5,0,7,2,2,18,1,6,7,3
4474,1,4,0,5,5,13,5,11,3,2,1,1,7,7,4,1,3,1,2,10,2,21,7,5,0,7,2,2,18,1,6,7,3
4475,1,4,0,5,5,13,5,11,3,2,1,0,7,7,4,1,3,1,2,10,2,21,7,5,0,7,2,2,18,1,6,7,3
4476,1,4,0,5,5,13,5,11,3,2,1,1,7,6,5,1,3,1,2,10,2,21,7,5,0,7,2,2,18,1,6,7,3
4477,1,4,0,5,5,14,5,11,3,1,1,1,7,6,5,1,3,1,2,10,2,21,7,5,0,7,2,2,18,1,6,7,3
4478,1,4,0,5,5,14,5,12,3,1,1,1,7,6,5,1,3,1,2,10,2,21,7,5,0,7,2,2,18,1,6,7,3
4479,1,4,0,5,5,14,6,12,2,1,1,1,7,6,5,1,3,1,2,10,2,21,7,5,0,7,2,2,19,1,6,7,3
4480,1,4,0,4,5,14,7,12,3,2,1,1,7,6,5,1,3,1,3,10,2,21,7,5,0,7,2,2,19,1,6,7,2
4481,1,4,0,4,5,14,7,12,3,1,1,1,7,6,5,1,3,1,3,10,2,21,7,5,0,7,2,1,19,1,6,7,2
4482,1,4,0,5,5,14,7,12,3,2,1,1,6,6,5,1,3,1,2,10,2,21,7,5,0,7,2,1,19,1,7,7,2
4483,1,4,0,5,5,14,7,12,3,2,1,1,6,6,5,1,3,1,2,10,2,21,7,5,0,7,2,1,19,1,7,7,2
4484,1,4,0,5,5,13,7,12,3,1,1,1,6,6,4,0,3,1,3,9,2,21,7,5,0,7,2,1,20,1,7,7,2
4485,2,3,0,5,5,13,8,12,3,1,1,1,6,6,4,0,3,1,3,9,2,21,7,5,0,7,2,1,20,1,7,7,2
4486,2,4,0,5,5,13,7,12,3,1,1,1,5,6,4,1,3,1,2,9,2,21,6,5,0,7,2,1,20,1,7,7,2
4487,2,4,0,5,5,13,7,12,3,1,1,1,5,6,4,1,3,1,2,10,2,21,6,5,0,7,2,1,19,1,7,7,2
4488,2,4,0,5,5,13,7,12,3,0,1,1,5,6,4,1,3,1,2,10,2,21,6,5,0,7,2,1,19,1,7,7,2
4489,2,4,0,5,5,13,6,12,3,1,1,1,6,6,4,1,3,1,3,10,2,21,6,5,0,7,2,1,19,1,6,7,2
4490,2,4,0,5,5,13,6,12,3,1,1,1,6,6,4,1,3,1,3,10,2,21,6,5,0,7,2,2,19,1,7,7,3
4491,2,4,0,5,5,12,6,12,3,1,1,1,5,6,4,1,3,1,3,10,3,21,6,5,0,7,2,2,19,1,8,7,3
4492,2,4,0,5,5,12,6,13,3,2,1,1,5,6,4,1,3,1,3,10,3,21,6,5,0,7,3,2,19,1,8,7,3
4493,2,3,0,5,5,12,6,13,3,1,1,1,5,6,4,1,3,1,3,10,3,21,6,5,0,7,2,2,19,1,8,7,3
4494,2,3,0,5,5,11,6,13,3,1,1,1,5,6,4,1,3,1,3,9,2,21,6,5,0,7,2,2,19,1,8,7,3
