GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2018_Sen,Dem_2018_Sen,Rep_2018_Sen,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
47023001101,7,47023001101,788,126,652,954,136,797,938,126,801,694,122,566,694,155,520,775,107,657,1081,1018,17,47,0,0,0,36,0,0,0,0,1360,1238,24,93,0,0,0,0,0,1624,1539,47,32,0,2,0,26,0,0,0,0,0,2026,1915,59,52,0,1,0,32,0,0,0,0,23,1762,1590,23,128,9,15,1,0,0,1301,1184,14,90,5,13,1,0,0,1517,1355,45,69,2,3,0,8,35,2010,1767,81,112,9,34,3,1517,1355,45,83,8,19,3
47007000303,3,47007000303,487,102,377,588,102,477,554,93,448,439,102,332,433,130,292,489,98,379,1150,1096,1,21,3,39,0,17,3,33,0,0,1508,1280,13,74,3,139,0,0,0,1127,933,1,182,6,8,0,178,6,5,0,0,0,1308,1068,21,207,6,9,0,191,6,5,0,4,16,1063,1011,12,9,1,32,0,0,0,816,784,5,5,0,24,0,0,0,871,826,8,8,0,8,0,0,21,1080,1022,11,13,0,32,0,871,826,8,8,0,28,0
47013000621,6,47013000621,783,205,558,896,206,681,853,190,645,717,195,502,716,246,448,849,215,610,1881,1826,10,20,3,25,0,20,0,0,4,0,2384,2258,22,22,5,81,0,0,0,1937,1828,10,78,0,20,0,26,0,0,0,0,0,2315,2144,28,78,0,65,0,25,0,0,0,0,116,2646,2502,27,52,30,34,1,0,0,2101,1995,14,39,23,29,1,0,0,2009,1908,10,28,3,6,0,0,54,2477,2348,15,50,7,62,0,2009,1908,10,42,6,48,0
47149007651,4,47149007651,3775,2399,1273,4757,3083,1575,4543,2782,1557,3253,2121,1078,3263,2221,1001,3542,2063,1311,8333,4804,851,2129,456,107,0,2099,392,58,0,0,14082,6293,3247,3516,851,150,0,0,0,9020,4815,897,2622,561,133,0,2572,471,100,0,0,0,14485,6122,2630,4572,963,186,0,4119,720,101,0,121,674,12885,6060,2199,4213,435,120,25,0,0,8528,4397,1280,2542,298,78,18,0,0,10926,4109,2836,3276,305,32,12,33,323,15866,5349,4623,5240,533,380,46,10926,4109,2836,3459,372,263,31
47007000312,3,47007000312,536,64,466,681,64,610,662,61,592,459,64,390,464,83,372,537,61,461,1134,1113,0,0,0,23,0,0,0,18,0,0,1388,1277,65,25,0,22,0,0,0,1044,1038,1,0,0,3,0,0,0,1,0,0,0,1413,1208,150,52,0,6,0,52,0,2,0,0,1,1230,1164,25,12,10,17,0,0,0,952,914,14,6,4,13,0,0,0,1108,979,86,0,2,3,0,0,38,1382,1213,122,12,7,45,2,1108,979,86,10,6,39,2
47013000613,6,47013000613,644,139,496,857,153,695,816,136,659,539,133,405,544,174,362,658,132,497,1686,1663,1,19,0,2,0,0,0,0,0,0,2181,2159,3,19,0,2,0,0,0,1871,1853,2,10,0,7,0,0,0,0,0,0,0,2309,2289,3,12,0,7,0,0,0,0,0,0,19,2388,2335,12,2,8,31,2,0,0,1880,1839,8,2,5,26,2,0,0,1899,1757,22,4,9,3,0,2,102,2326,2139,39,17,22,108,1,1899,1757,22,16,16,87,0
47187009729,7,47187009729,2342,825,1473,2709,1015,1665,2698,868,1794,2135,738,1365,2137,910,1216,2238,675,1428,2753,2587,23,39,38,55,10,36,19,0,0,0,3746,3469,73,52,56,91,12,0,0,2885,2675,31,111,31,45,0,111,21,0,0,0,0,3852,3537,72,140,45,70,0,134,26,0,0,0,84,3579,3449,49,32,32,12,0,0,0,2654,2568,29,24,22,9,0,0,0,2987,2791,56,32,30,2,2,4,70,3991,3670,90,79,66,62,3,2987,2791,56,40,39,51,3
47065003412,3,47065003412,2029,702,1294,2243,858,1358,2197,771,1397,1887,618,1252,1890,735,1137,2090,602,1372,3387,2762,30,427,151,15,0,427,151,15,0,0,4305,3442,88,511,248,16,0,0,0,3082,2675,18,387,0,0,0,387,0,0,0,0,0,3916,3299,104,521,0,0,0,513,0,0,0,0,0,4358,3558,249,350,192,33,5,0,0,3422,2904,146,219,140,24,3,0,0,3794,2898,213,321,186,6,0,11,159,4705,3456,311,510,266,152,1,3794,2898,213,350,198,127,0
47065003358,3,47065003358,753,714,29,883,821,46,847,779,51,653,611,29,674,645,24,849,803,32,2918,434,18,2466,0,0,0,2444,0,0,3,0,3591,453,27,3116,5,0,0,0,0,2700,426,97,2182,0,0,0,2181,0,0,0,2,0,3432,431,101,2958,5,0,0,2867,0,0,0,0,30,4322,298,44,3963,12,39,1,0,0,2926,250,17,2649,10,26,1,0,0,2306,202,59,1950,3,6,0,5,81,3386,256,81,3019,13,57,2,2306,202,59,2019,9,40,2
47019000906,1,47019000906,1115,192,910,1294,220,1060,1207,203,988,1025,159,861,1032,229,796,1122,179,905,2133,2108,5,15,0,1,0,15,0,1,0,0,2734,2699,8,17,11,2,0,0,0,2035,1997,7,22,0,11,0,22,0,0,0,0,0,2693,2570,85,27,4,11,0,23,4,0,0,0,13,2658,2585,31,23,13,14,4,0,0,2133,2094,17,9,6,7,2,0,0,2286,2160,48,6,4,7,1,5,55,2843,2651,73,28,9,71,2,2286,2160,48,8,7,55,1
47019000918,1,47019000918,1131,153,968,1300,158,1133,1228,154,1059,1022,146,870,1028,186,836,1213,142,1043,2568,2523,42,0,0,0,0,0,0,0,0,0,2888,2781,87,17,6,0,0,0,0,2589,2560,11,0,0,15,0,0,0,0,0,0,0,3114,3034,51,12,0,16,0,0,0,0,0,0,28,3070,2998,27,6,8,25,1,0,0,2522,2466,20,4,7,21,1,0,0,2483,2375,24,3,4,5,2,0,70,3004,2839,32,6,12,89,4,2483,2375,24,4,5,62,3
47065003404,3,47065003404,1858,492,1332,2044,542,1453,2035,516,1490,1765,466,1289,1756,556,1186,1820,403,1306,2603,2429,69,19,54,24,0,19,54,0,9,0,3291,3041,109,29,78,44,8,0,0,2719,2507,129,22,54,1,0,22,54,0,0,4,0,3418,3161,159,28,67,0,3,28,67,0,0,0,4,3403,3234,47,49,45,16,3,0,0,2668,2549,30,35,36,13,3,0,0,2797,2525,74,62,25,5,0,3,103,3479,3111,99,95,53,92,7,2797,2525,74,81,32,78,3
47065003469,3,47065003469,2016,995,984,2353,1204,1113,2303,1122,1134,1821,888,919,1827,987,822,1972,893,983,3688,2398,147,1006,104,30,0,994,104,0,0,0,4204,2608,316,1154,124,32,0,0,0,4321,2621,171,1416,113,0,0,1412,113,0,0,0,0,4667,2819,185,1524,134,0,0,1519,134,0,0,0,5,4135,2623,183,1153,167,29,3,0,0,3382,2301,129,800,134,26,2,0,0,4090,2503,195,1122,153,10,2,9,96,4896,2815,301,1511,200,99,7,4090,2503,195,1173,165,69,4
47143007359,3,47143007359,1557,264,1267,1931,300,1594,1855,278,1556,1340,232,1102,1352,297,1036,1556,238,1260,3156,2996,49,54,22,38,0,53,3,18,0,0,3999,3646,187,94,43,38,0,0,0,2978,2853,29,52,20,43,0,47,3,18,0,0,0,3710,3479,106,57,35,43,0,46,14,19,0,0,48,3668,3389,171,64,11,24,0,0,0,2721,2559,98,30,10,22,0,0,0,3043,2732,131,40,10,10,1,3,116,4000,3547,204,70,28,146,5,3043,2732,131,49,16,107,1
47143007360,3,47143007360,1472,281,1163,1786,330,1428,1722,302,1387,1296,254,1034,1297,319,962,1476,245,1146,2660,2423,117,95,21,1,0,93,21,0,0,0,3809,3366,311,95,37,1,0,0,0,2967,2701,142,87,24,5,0,82,24,0,0,0,0,4146,3633,379,90,35,16,0,81,33,0,0,0,18,3795,3474,178,89,21,32,6,0,0,2911,2700,105,68,12,28,6,0,0,3078,2724,181,55,18,9,0,0,91,3927,3374,307,111,37,95,4,3078,2724,181,69,21,77,2
47071003714,7,47071003714,829,133,681,886,124,749,862,109,734,781,132,639,790,168,608,884,144,714,1499,1499,0,0,0,0,0,0,0,0,0,0,1657,1629,28,0,0,0,0,0,0,1633,1618,15,0,0,0,0,0,0,0,0,0,0,1789,1775,14,14,0,0,0,0,0,0,0,0,0,1554,1499,25,13,8,9,0,0,0,1333,1290,18,11,5,9,0,0,0,1600,1539,12,5,2,5,0,1,36,1798,1702,25,26,8,38,2,1600,1539,12,12,3,27,1
47055002861,4,47055002861,651,307,329,795,359,426,753,324,404,578,274,289,585,309,266,645,291,333,1768,1243,130,376,4,9,0,376,4,0,4,0,2497,1724,240,546,4,11,3,0,0,1866,1227,123,511,4,0,0,511,4,0,0,4,0,2662,1579,372,769,4,0,4,683,4,0,0,0,22,2380,1711,67,567,25,19,4,0,0,1872,1401,51,400,14,16,3,0,0,2012,1433,34,430,16,13,3,18,65,2593,1740,99,651,32,57,5,2012,1433,34,462,19,45,5
47149007667,4,47149007667,1687,406,1256,2189,490,1663,2099,462,1599,1413,352,1050,1417,430,976,1631,355,1199,3650,3179,167,248,4,51,0,176,0,35,0,0,5108,4365,168,353,10,50,0,0,0,3253,2738,173,246,2,92,0,97,0,80,0,0,0,4337,3627,201,318,3,106,0,101,0,79,0,0,331,3706,3271,89,255,74,17,3,0,0,2587,2313,48,169,44,13,1,0,0,3242,2743,112,175,58,13,0,9,132,4574,3795,214,310,130,128,4,3242,2743,112,212,81,87,1
47093004880,2,47093004880,1827,899,887,2131,1071,1011,2078,1024,1010,1671,831,822,1667,924,712,1817,731,953,3849,3592,17,214,0,20,0,204,0,0,0,0,4916,4456,147,282,0,23,0,0,0,3677,3412,12,196,0,48,0,196,0,0,0,0,0,4755,4251,153,294,1,50,1,286,0,0,0,0,65,4660,4185,126,278,35,47,4,0,0,3757,3443,75,188,20,30,3,0,0,3913,3295,179,240,13,18,3,22,143,4845,3939,259,439,40,155,10,3913,3295,179,287,32,116,7
47093004890,2,47093004890,1128,241,871,1355,267,1063,1330,244,1070,977,222,746,972,276,678,1161,210,899,2795,2658,9,62,0,66,0,62,0,17,0,0,3636,3398,9,105,2,122,0,0,0,2334,2203,5,62,0,65,0,62,0,14,0,0,0,3091,2857,5,105,0,124,0,105,0,14,0,0,111,3015,2908,31,45,11,22,3,0,0,2295,2229,19,21,7,19,2,0,0,2491,2325,43,22,8,3,0,4,86,3216,2969,71,63,22,76,2,2491,2325,43,35,14,62,1
47093004857,2,47093004857,1371,680,654,1640,818,770,1623,781,794,1213,608,590,1210,701,488,1365,557,695,2580,2023,148,356,43,5,0,344,27,3,0,0,3260,2328,343,523,70,66,0,0,0,3056,2426,115,463,45,3,0,447,33,1,0,0,0,3819,2779,224,754,74,52,0,709,36,2,0,0,69,3496,2781,119,527,53,17,12,0,0,2773,2293,75,353,40,15,9,0,0,2831,2088,203,333,43,7,5,9,143,3473,2426,306,548,65,170,7,2831,2088,203,386,52,129,6
47093004861,2,47093004861,433,358,62,510,437,64,486,412,66,380,307,63,385,341,36,435,349,57,1737,688,27,929,4,73,0,904,0,0,9,0,2419,993,74,1219,14,79,8,0,0,1827,907,29,756,3,117,0,700,2,0,0,12,0,2389,1136,64,963,24,131,12,883,4,0,0,92,209,2206,752,108,1323,7,27,9,0,0,1527,601,71,832,6,22,3,0,0,1342,528,64,647,13,3,0,13,74,1960,683,128,1096,21,48,3,1342,528,64,697,18,35,2
47067000001,1,47067000001,387,69,313,516,80,436,472,69,398,312,53,255,308,72,227,423,66,348,786,786,0,0,0,2,0,0,0,2,0,0,1009,966,43,0,0,1,0,0,0,837,837,0,0,0,0,0,0,0,0,0,0,0,1025,983,42,0,0,0,0,0,0,0,0,0,0,1192,1169,5,0,5,13,0,0,0,934,915,2,0,4,13,0,0,0,940,903,8,0,0,0,0,3,26,1186,1139,12,7,3,15,4,940,903,8,2,0,13,3
47067000003,1,47067000003,316,48,265,408,56,350,367,42,320,255,46,207,260,55,203,324,48,265,712,691,0,2,14,0,0,2,14,0,0,0,928,894,0,6,18,0,0,0,0,650,629,1,0,18,0,0,0,18,0,0,0,0,828,798,3,4,17,0,0,0,17,0,0,4,4,772,750,1,10,1,8,0,0,0,589,571,1,6,1,7,0,0,0,597,570,2,5,0,1,0,0,19,783,746,2,20,0,11,0,597,570,2,13,0,9,0
47093004846,2,47093004846,3463,1180,2212,4300,1534,2670,4248,1377,2816,3023,1026,1967,3009,1224,1732,3233,901,2128,6084,5591,198,159,81,28,0,139,81,8,16,0,8223,7289,511,236,163,42,16,0,0,6540,5859,287,180,141,81,0,155,101,10,0,10,0,8858,7339,569,292,279,80,0,199,200,9,0,59,486,6497,5836,215,272,125,71,2,0,0,4891,4456,118,180,86,51,1,0,0,6913,5729,356,261,238,19,5,32,273,9249,7518,585,468,381,244,13,6913,5729,356,333,274,179,10
47149007661,4,47149007661,3151,814,2281,4004,1035,2911,3831,904,2839,2725,743,1966,2732,863,1837,2928,625,2169,5559,4931,78,454,72,37,0,437,67,17,0,0,7173,6332,138,598,126,50,0,0,0,6191,5303,94,636,138,29,0,591,98,25,0,0,0,8348,7098,200,946,169,50,0,812,98,21,0,0,124,5597,4953,122,350,128,44,5,0,0,4226,3804,79,225,86,28,3,0,0,6123,5099,326,301,157,28,2,13,197,8165,6614,535,519,270,198,10,6123,5099,326,346,189,150,5
47113005663,8,47113005663,795,176,609,945,211,727,913,182,711,696,156,533,701,189,503,848,172,663,1190,1046,0,119,4,19,0,119,0,0,0,0,1471,1298,11,141,3,19,0,0,0,1105,900,3,187,11,2,0,187,9,0,0,0,0,1343,1105,13,203,18,0,0,196,10,0,0,0,19,1989,1732,45,204,3,9,2,0,0,1571,1391,27,150,3,8,1,0,0,1533,1234,38,199,0,5,0,5,52,1902,1496,60,288,0,42,0,1533,1234,38,204,0,42,0
47113005653,8,47113005653,631,609,13,712,678,25,665,624,21,557,531,12,563,557,3,761,738,13,1966,304,10,1641,10,2,0,1641,10,0,0,0,2823,340,100,2382,8,9,0,0,0,1909,277,10,1621,10,2,0,1620,10,0,0,0,0,2613,317,110,2182,12,7,0,2163,12,0,0,0,10,2610,130,24,2462,5,18,1,0,0,1960,115,14,1833,5,17,1,0,0,1884,80,25,1730,0,4,0,13,32,2493,96,48,2335,10,22,1,1884,80,25,1764,5,20,1
47057002953,1,47057002953,751,109,627,939,112,815,878,98,756,645,105,531,640,154,475,790,92,669,1828,1753,1,51,1,18,0,51,1,0,4,0,2265,2172,3,56,11,22,0,0,0,1702,1651,0,4,0,44,0,4,0,32,0,4,0,2078,1987,38,6,0,48,0,2,0,30,0,0,19,2244,2124,57,33,11,15,1,0,0,1780,1702,32,22,7,14,1,0,0,1850,1733,28,9,4,4,0,0,72,2319,2167,43,23,15,67,3,1850,1733,28,18,10,54,1
47093004815,2,47093004815,1447,315,1102,1798,383,1385,1775,358,1401,1249,273,954,1244,355,864,1384,242,1074,2903,2761,8,81,18,33,0,66,18,0,5,0,3865,3597,75,119,23,40,5,0,0,2655,2556,13,63,4,5,0,60,4,4,0,9,0,3586,3414,47,90,7,2,8,85,7,1,0,8,28,3709,3494,110,42,26,31,0,0,0,2849,2705,67,30,20,24,0,0,0,2960,2709,104,51,13,6,0,4,73,3789,3426,157,94,37,90,0,2960,2709,104,62,23,68,0
47093004886,2,47093004886,6077,1545,4436,7331,1874,5343,7172,1700,5388,5297,1384,3860,5287,1721,3474,6154,1253,4646,10943,10584,104,92,108,40,1,68,106,15,10,0,14498,13734,320,191,198,39,13,0,0,10677,10373,100,55,113,36,0,48,109,7,0,20,0,13805,13210,253,84,209,31,21,59,197,6,0,1,83,14193,13544,313,138,112,87,9,0,0,10801,10391,195,76,75,63,9,0,0,11574,10635,279,147,105,20,6,17,365,14739,13319,466,362,184,364,19,11574,10635,279,194,140,271,13
47093004832,2,47093004832,515,376,122,498,360,113,496,359,125,487,367,115,492,411,78,653,396,195,5913,4895,211,560,204,3,20,540,156,3,15,0,6121,4963,208,594,331,3,25,0,0,6229,5242,227,559,177,3,20,537,118,0,20,1,0,6383,5264,227,585,283,3,21,557,214,0,20,8,94,6879,5719,149,631,350,49,14,0,0,6853,5699,148,629,345,48,13,0,0,7730,6054,358,684,486,54,1,4,89,7776,6078,367,745,519,98,8,7730,6054,358,733,514,96,7
47027001303,6,47027001303,559,107,447,690,99,581,628,85,532,483,113,369,481,140,333,588,100,478,1200,1182,13,7,0,0,0,7,0,0,0,0,1600,1458,126,17,0,14,0,0,0,1239,1219,8,13,0,0,0,13,0,0,0,0,0,1704,1585,89,27,0,8,0,27,0,0,0,0,0,1530,1489,21,6,3,13,1,0,0,1190,1162,14,4,2,9,1,0,0,1134,1103,13,5,2,0,0,0,11,1452,1403,20,15,9,9,3,1134,1103,13,5,7,9,2
47125006480,8,47125006480,1083,651,386,1417,842,523,1363,763,542,881,557,291,883,585,278,1093,618,402,3971,1885,410,1320,236,99,20,1249,176,64,30,0,5932,2723,685,2072,412,137,147,0,0,3246,1297,421,1101,348,46,7,1064,338,36,7,35,0,4538,1723,526,1707,560,133,157,1429,506,34,10,0,310,3979,2030,482,1280,225,59,38,0,0,2641,1421,277,794,146,36,23,0,0,3306,1502,425,1023,134,20,31,16,155,4683,2019,667,1704,276,109,76,3306,1502,425,1123,200,79,51
47123006359,3,47123006359,1002,178,809,1249,169,1062,1210,166,1013,839,178,655,831,199,610,1054,186,849,2638,2523,43,18,0,61,0,18,0,0,0,0,3418,3252,70,26,0,68,0,0,0,2130,2069,47,21,0,0,0,21,0,0,0,0,0,2827,2689,105,21,0,0,0,21,0,0,0,0,9,2919,2787,51,31,8,44,5,0,0,2216,2128,32,17,6,33,1,0,0,2367,2246,41,6,2,2,0,0,70,3099,2924,64,31,8,70,3,2367,2246,41,17,5,54,1
47157008259,9,47157008259,2073,1362,665,2495,1670,775,2452,1634,771,1809,1199,581,1810,1260,523,2032,1211,739,4195,1623,111,2326,145,0,0,2326,145,0,0,0,5745,2067,225,3208,351,0,0,0,0,3929,1750,149,1932,94,0,0,1932,94,0,0,0,0,6012,1984,287,3357,591,0,0,3150,591,0,0,0,0,5040,2671,292,1918,167,30,9,0,0,3660,2092,185,1265,115,19,5,0,0,4883,1731,278,2571,127,4,0,15,157,6630,2204,397,3771,202,76,10,4883,1731,278,2663,163,70,6
47157008255,9,47157008255,2041,1059,940,2380,1332,1013,2341,1271,1034,1841,914,890,1846,993,827,2012,914,1008,3902,1783,44,2003,65,0,0,1983,55,0,15,0,5084,2111,157,2736,91,0,0,0,0,3484,1869,75,1432,104,4,0,1413,104,0,0,0,0,4494,2278,189,1901,116,3,0,1759,116,0,0,0,151,4616,2979,192,1299,147,27,1,0,0,3650,2501,121,919,109,18,1,0,0,3834,1835,212,1583,94,3,3,21,83,4752,2057,328,2163,169,58,5,3834,1835,212,1637,118,42,5
47065003397,3,47065003397,679,540,120,776,619,142,771,602,150,628,515,105,633,532,90,653,469,123,1250,495,28,723,2,0,0,723,2,0,0,0,1551,617,127,809,0,0,0,0,0,1300,734,16,489,2,59,0,489,2,0,0,0,0,1632,938,86,508,2,97,0,489,2,0,0,0,117,1740,635,34,1046,22,16,4,0,0,1348,543,24,767,15,14,2,0,0,1359,566,85,626,13,2,0,5,62,1686,641,133,878,28,44,4,1359,566,85,666,21,38,2
47065003398,3,47065003398,772,601,157,902,699,183,882,684,178,712,549,152,714,568,138,745,548,167,1394,578,35,748,4,23,0,727,4,13,0,0,2030,673,204,1136,5,24,0,0,0,1232,512,65,613,4,32,0,597,4,17,0,0,0,1823,591,332,1028,4,41,0,748,4,17,0,0,127,2020,798,158,1003,54,30,3,0,0,1538,663,100,730,41,22,2,0,0,1617,605,139,791,19,2,0,4,57,2032,681,217,1084,33,61,11,1617,605,139,828,28,47,9
47065003426,3,47065003426,1167,646,496,1287,755,502,1275,707,549,1113,605,496,1120,667,444,1132,555,480,1860,1349,20,482,14,1,0,481,14,0,0,0,2451,1512,228,692,16,3,0,0,0,1869,1295,11,547,14,1,0,539,14,0,0,0,0,2336,1453,80,785,13,2,0,770,13,0,0,0,16,2470,1541,98,796,18,25,6,0,0,1987,1304,58,595,12,20,4,0,0,2050,1453,123,378,4,8,0,7,77,2431,1687,188,471,17,79,2,2050,1453,123,399,12,63,1
47065003419,3,47065003419,1230,414,799,1342,499,825,1350,406,928,1181,374,802,1174,493,680,1192,371,739,1396,1370,4,4,8,15,0,4,8,0,0,0,1940,1888,10,16,14,13,0,0,0,1475,1456,4,4,4,4,0,4,4,0,0,0,0,1987,1947,9,18,7,6,0,18,7,0,0,0,6,1832,1761,12,30,19,11,1,0,0,1352,1303,7,25,9,9,1,0,0,1465,1396,22,3,16,0,0,3,25,1991,1881,25,26,29,25,1,1465,1396,22,6,19,20,1
47065003409,3,47065003409,705,188,507,816,222,581,808,195,603,643,171,471,641,207,431,664,153,475,1291,1113,48,104,13,14,0,104,13,3,0,0,1847,1552,141,126,14,13,0,0,0,1082,952,9,93,0,24,0,9,0,4,0,0,0,1534,1170,15,305,0,25,0,45,0,4,0,10,292,1330,1136,47,116,24,6,1,0,0,979,856,30,74,15,4,0,0,0,1145,971,42,52,20,2,2,14,42,1497,1241,74,80,42,44,3,1145,971,42,57,24,38,3
47065003365,3,47065003365,1152,1075,52,1255,1154,79,1208,1099,67,1070,1006,52,1080,1041,30,1193,1110,37,2985,474,8,2503,4,0,0,2484,4,0,0,0,3627,509,30,3101,5,4,0,0,0,3148,599,37,2517,5,0,0,2516,5,0,0,0,0,3725,602,49,3085,2,4,0,3044,1,0,0,0,27,3473,467,68,2916,7,33,0,0,0,2745,439,58,2233,5,23,0,0,0,2591,498,96,1918,13,5,0,10,51,3328,569,132,2589,21,37,2,2591,498,96,1971,15,27,1
47065003465,3,47065003465,2228,1218,961,2527,1429,1045,2513,1301,1174,2104,1128,955,2100,1312,771,2089,1012,905,3649,3304,55,159,133,18,0,142,109,0,0,0,4450,3968,67,274,159,18,0,0,0,3880,3590,83,115,98,6,0,115,78,0,0,0,0,4779,4334,89,260,115,8,0,150,76,0,0,0,127,4131,3749,113,170,96,17,4,0,0,3385,3114,71,124,63,14,4,0,0,3642,3109,151,166,86,11,0,13,106,4502,3766,214,258,156,92,5,3642,3109,151,189,112,75,1
47065003455,3,47065003455,1009,162,831,1258,191,1047,1239,173,1053,860,153,700,865,181,673,978,132,799,1907,1895,2,10,0,0,0,9,0,0,0,0,2508,2476,14,13,0,0,0,0,0,2141,2110,7,23,0,3,0,22,0,0,0,0,0,2725,2680,18,12,0,4,0,7,0,0,0,15,8,2389,2306,26,17,16,25,0,0,0,1902,1850,14,12,8,19,0,0,0,2053,1908,31,6,11,3,0,7,87,2566,2366,53,35,16,89,0,2053,1908,31,17,16,72,0
47099005158,4,47099005158,1111,197,905,1349,203,1139,1252,175,1058,981,200,777,970,231,730,1163,186,947,2145,2085,9,16,32,0,0,16,28,0,0,0,2659,2457,11,77,113,0,0,0,0,1885,1858,6,12,9,0,0,12,0,0,0,0,0,2300,2225,5,50,17,0,0,19,0,0,0,0,48,2286,2216,26,16,21,10,0,0,0,1763,1710,15,9,19,9,0,0,0,1942,1807,33,15,23,2,0,5,57,2463,2260,71,39,36,52,1,1942,1807,33,23,27,41,0
47099005169,4,47099005169,338,70,264,409,70,337,386,61,315,311,72,237,310,80,223,343,71,267,610,603,1,0,0,0,3,0,0,0,0,0,755,750,2,0,0,0,3,0,0,586,574,3,0,0,3,0,0,0,0,0,0,0,768,761,4,0,0,4,0,0,0,0,0,0,4,788,780,2,0,0,6,0,0,0,607,600,1,0,0,6,0,0,0,644,604,11,0,0,3,0,1,25,824,763,21,5,1,24,1,644,604,11,0,1,23,1
47073003802,1,47073003802,337,62,271,418,64,350,398,56,330,300,61,237,301,78,221,325,55,262,557,527,16,9,6,0,0,9,6,0,0,0,669,622,14,25,7,0,0,0,0,507,490,12,0,7,0,0,0,7,0,0,0,0,600,579,12,0,8,0,0,0,8,0,0,0,0,860,836,10,3,1,11,0,0,0,680,664,5,2,1,9,0,0,0,696,648,6,2,0,1,0,7,32,873,811,10,8,2,33,0,696,648,6,8,0,25,0
47047002459,8,47047002459,357,145,206,425,175,244,401,141,246,318,128,184,323,147,172,384,158,221,486,257,0,232,0,0,0,232,0,0,0,0,573,261,0,310,0,0,0,0,0,469,257,0,217,0,2,0,217,0,0,0,0,0,558,259,0,292,0,3,0,292,0,0,0,0,3,833,562,18,252,2,3,0,0,0,656,445,10,197,2,3,0,0,0,610,368,3,214,1,1,0,9,14,754,443,9,284,2,8,0,610,368,3,222,1,8,0
47047002453,8,47047002453,1267,315,933,1508,414,1075,1416,325,1056,1131,260,858,1147,311,825,1279,324,924,1801,1303,23,465,4,0,0,465,4,0,4,0,2122,1565,44,499,3,0,7,0,0,1722,1282,25,366,45,0,0,366,45,0,0,4,0,2038,1535,59,371,66,0,6,371,66,0,0,0,6,2222,1630,32,527,17,13,0,0,0,1773,1311,20,421,11,11,0,0,0,1917,1343,32,461,17,0,3,2,59,2256,1559,50,550,21,71,4,1917,1343,32,474,19,50,4
47065003470,3,47065003470,259,134,120,288,155,130,280,142,132,244,120,120,245,127,113,254,133,107,546,384,36,105,21,0,0,105,21,0,0,0,574,384,36,152,21,0,0,0,0,660,420,15,218,6,0,0,218,6,0,0,0,0,704,447,16,236,5,0,0,236,5,0,0,0,0,672,410,29,202,25,3,0,0,0,538,356,20,140,19,3,0,0,0,542,317,30,154,19,0,0,0,22,679,358,54,218,41,12,1,542,317,30,158,25,10,1
