GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2018_Sen,Dem_2018_Sen,Rep_2018_Sen,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2014_Gov,Dem_2014_Gov,Rep_2014_Gov,Total_2014_Sen,Dem_2014_Sen,Rep_2014_Sen,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
25025000705,9,25025000705,985,678,284,1070,796,272,1098,841,229,897,635,232,892,727,165,903,321,580,1070,749,231,432,207,223,412,281,131,1845,1388,270,85,103,0,0,85,79,0,1,0,2247,1485,412,263,135,0,1,0,0,1540,1254,148,54,80,1,0,54,60,1,0,0,0,1987,1403,321,264,113,7,1,148,90,0,0,1,21,2039,1256,330,303,201,18,7,0,0,1682,1159,219,180,153,15,5,0,0,1824,1412,159,54,141,2,1,5,50,2041,1522,198,154,180,13,5,1824,1412,159,111,161,8,3
25025000709,8,25025000709,761,546,196,843,654,183,863,659,184,666,493,154,663,537,124,661,315,342,863,618,187,401,251,148,391,301,90,1320,905,144,141,117,11,0,120,116,0,0,0,1706,1023,210,234,208,25,0,0,0,1378,975,158,133,109,13,0,108,108,0,0,0,0,1789,1047,266,185,172,21,0,121,163,0,0,154,40,1731,982,201,242,242,19,8,0,0,1448,875,140,163,217,19,4,0,0,1553,1028,185,88,176,0,0,13,63,1796,1112,242,210,235,24,0,1553,1028,185,150,182,19,0
25003001383,1,25003001383,1117,733,361,1302,933,366,1337,932,388,945,663,242,921,676,245,934,398,535,1262,793,367,698,508,185,698,544,154,2327,2079,146,39,36,25,0,13,36,5,0,0,2723,2306,194,120,69,49,1,0,0,2656,2413,156,40,36,13,0,20,36,7,0,0,0,2999,2653,159,77,103,29,0,31,103,7,0,0,46,2685,2494,70,68,25,21,8,0,0,2192,2062,49,40,19,21,3,0,0,2305,2046,89,29,11,4,0,11,115,2757,2415,116,108,27,74,2,2305,2046,89,70,25,60,0
25003002051,1,25003002051,582,508,65,628,566,60,637,575,49,525,470,47,520,475,43,520,366,154,668,580,51,418,357,58,421,374,47,2562,1840,272,201,244,4,0,191,205,4,4,0,3116,2150,303,289,378,14,3,0,0,2498,1881,176,200,233,8,0,171,161,6,0,2,0,3059,2273,195,265,309,12,2,209,225,6,0,20,131,2641,1900,193,237,335,18,5,0,0,2489,1772,184,229,327,18,5,0,0,2489,1639,224,155,327,3,0,15,126,2647,1748,233,236,407,47,2,2489,1639,224,216,390,40,2
25013000938,2,25013000938,1694,857,800,1884,1039,833,1943,1120,783,1520,793,675,1521,936,585,1491,332,1159,1807,925,748,1228,513,690,1298,760,538,2496,2217,278,0,0,0,0,0,0,0,0,0,3059,2657,398,0,22,0,0,0,0,2470,2066,343,61,0,0,0,6,0,0,0,0,0,2945,2379,503,63,17,0,0,6,0,0,0,0,57,2929,2559,251,73,36,15,3,0,0,2394,2146,165,54,25,11,3,0,0,2474,2039,302,46,31,5,0,8,43,2900,2317,412,107,50,40,1,2474,2039,302,75,34,31,1
25013001975,2,25013001975,1246,628,587,1500,852,628,1527,850,636,1047,522,475,1042,622,420,1035,254,780,1357,675,584,807,304,490,885,487,398,2832,2268,339,60,106,44,0,42,106,29,15,0,3663,2673,574,148,209,60,67,0,0,2349,1811,302,80,114,30,0,62,114,30,0,10,0,3311,2365,555,139,206,45,11,62,206,28,0,0,94,3539,2933,316,136,153,17,7,0,0,2813,2414,189,80,121,12,6,0,0,3009,2203,407,94,223,7,1,7,67,3753,2614,590,216,340,64,4,3009,2203,407,153,235,44,3
25025000201,9,25025000201,1557,1024,491,1696,1230,457,1747,1314,396,1414,927,419,1402,1139,261,1413,384,1021,1686,1164,384,1255,610,637,1185,845,339,2078,1920,42,37,74,0,0,37,58,0,7,0,2772,2414,105,118,170,0,7,0,0,2116,1911,44,42,110,0,0,40,73,0,0,7,0,2843,2344,106,167,301,39,17,40,200,0,0,0,152,2395,2182,73,32,108,4,2,0,0,2133,1962,57,24,90,3,2,0,0,2279,1955,114,20,116,1,0,14,59,2669,2240,151,52,198,20,4,2279,1955,114,44,143,17,4
25025000580,9,25025000580,1099,788,295,1336,1034,295,1367,1052,292,939,679,233,911,727,184,912,400,512,1136,838,255,697,407,284,665,499,166,1786,1112,460,153,31,21,0,151,2,0,10,0,2501,1253,963,493,76,31,0,0,0,1696,1133,447,85,0,25,0,85,0,0,0,0,0,2255,1269,839,361,11,50,0,102,11,0,0,8,26,2224,1359,590,224,71,19,13,0,0,1928,1289,429,168,51,15,11,0,0,2619,1506,688,190,118,6,0,37,74,2960,1576,880,321,164,45,6,2619,1506,688,251,147,39,5
25025002072,9,25025002072,1426,744,651,1635,988,636,1695,966,693,1241,606,600,1228,833,395,1210,281,925,1586,803,665,1034,407,624,1034,674,360,2266,2130,92,25,14,1,0,25,14,0,0,0,2859,2487,251,140,70,1,0,0,0,2437,2293,75,53,9,0,0,53,9,0,0,0,0,3098,2739,206,162,67,0,12,54,48,0,0,0,51,2950,2573,197,82,68,16,5,0,0,2291,2031,136,60,51,9,3,0,0,2357,2014,203,25,37,0,1,18,59,2988,2428,340,93,68,31,4,2357,2014,203,49,47,22,3
25025001202,8,25025001202,1125,1019,92,1357,1288,63,1379,1285,77,953,924,13,928,901,25,938,607,331,1189,1126,26,753,701,50,706,686,20,2498,186,581,1686,38,10,0,1686,13,0,0,0,3892,193,1263,2521,79,9,0,0,0,2750,190,531,1967,45,20,0,1967,25,0,0,0,0,4020,188,1068,2790,81,20,0,2647,22,0,0,4,89,3282,51,861,2486,38,78,15,0,0,2361,39,529,1840,26,55,15,0,0,2685,93,810,1528,28,7,0,60,159,3548,112,1181,2444,52,78,21,2685,93,810,1876,39,62,17
25025000803,8,25025000803,640,572,59,734,685,44,752,676,64,541,506,23,529,502,27,532,341,185,775,724,26,366,338,27,351,336,15,1412,192,327,855,28,25,0,833,28,10,0,0,1970,210,588,1362,62,27,0,0,0,1387,299,351,703,31,10,0,693,31,0,0,0,0,1975,352,626,1116,91,44,0,831,89,0,0,5,71,1705,191,509,1036,65,31,9,0,0,1269,180,325,752,59,19,4,0,0,1992,342,567,718,245,1,0,31,88,2426,348,756,1168,283,33,6,1992,342,567,898,267,17,4
25025002020,8,25025002020,1331,893,415,1462,1068,391,1482,1079,381,1212,824,367,1208,936,270,1200,468,722,1401,964,363,924,491,431,915,638,277,2246,1672,110,119,339,3,0,100,215,0,0,0,3162,2042,306,252,613,13,0,0,0,2019,1534,114,107,265,0,0,89,164,0,0,0,0,2988,1962,310,275,557,0,0,115,435,0,0,22,143,2918,2157,175,152,412,7,1,0,0,2406,1831,136,117,300,7,1,0,0,2376,1691,198,109,280,0,0,29,69,2807,1971,248,186,369,13,2,2376,1691,198,152,302,9,2
25025000706,9,25025000706,886,623,242,1016,758,254,1049,762,259,767,559,180,751,625,126,766,336,430,947,695,202,478,299,177,454,350,104,1594,1124,305,76,84,3,0,76,67,3,9,0,2163,1352,499,294,105,1,11,0,0,1632,1055,381,52,134,3,0,52,94,3,0,4,0,2092,1193,521,246,222,22,7,155,178,1,0,1,46,2282,1291,485,337,238,27,7,0,0,1809,1171,299,195,181,18,5,0,0,1920,1135,351,178,176,0,0,7,73,2216,1187,468,366,216,34,6,1920,1135,351,245,193,26,6
25019001279,3,25019001279,5621,3679,1818,7194,5132,2034,7306,5241,1914,4159,2662,1351,4142,2928,1213,4148,1750,2388,6508,4146,1892,3563,1817,1717,3619,2233,1386,8045,7300,274,249,114,79,0,249,35,19,30,0,11168,9513,465,940,228,118,20,0,0,8405,6355,915,755,108,140,0,700,60,40,0,125,0,11212,8094,1577,1558,269,208,131,810,157,110,7,41,416,10172,8192,957,774,159,42,5,0,0,8064,6633,691,545,117,33,5,0,0,11552,8293,1677,800,213,16,0,129,424,14255,9889,2312,1331,437,206,49,11552,8293,1677,1013,321,162,37
25025000103,9,25025000103,1633,1280,324,2097,1721,365,2158,1734,383,1321,1104,188,1287,1130,156,1324,715,605,1621,1276,251,771,553,213,747,618,129,2548,1324,814,218,166,10,0,185,161,10,15,0,4498,1688,2126,935,353,39,14,0,0,2706,1428,838,191,230,15,0,187,226,15,0,0,0,4476,1586,2048,862,474,40,0,264,464,14,0,84,16,3965,1417,1802,448,319,55,18,0,0,3179,1275,1314,325,253,42,15,0,0,4440,2090,1446,240,426,4,0,68,166,5111,2287,1804,537,502,64,10,4440,2090,1446,437,467,48,7
25025001401,8,25025001401,1219,1093,114,1463,1356,99,1487,1361,109,978,939,27,954,907,44,962,616,342,1461,1377,50,724,675,47,691,661,30,2401,75,1001,1308,10,22,0,1280,10,0,0,0,4276,158,1481,2914,12,24,0,0,0,2405,44,1084,1270,4,16,0,1250,4,0,0,0,0,4537,98,2030,2713,7,15,0,2352,6,0,0,8,43,4288,64,1485,2849,89,69,28,0,0,2866,48,920,1939,52,49,20,0,0,3444,87,1333,1618,59,5,1,83,258,4953,131,1983,3218,89,91,10,3444,87,1333,2237,69,67,8
25025000304,9,25025000304,1383,934,414,1568,1156,396,1601,1208,356,1252,871,341,1230,950,279,1254,496,756,1407,931,361,674,323,349,651,431,220,1797,1602,97,4,70,26,0,3,70,8,0,0,2047,1804,114,34,89,34,0,0,0,1980,1766,91,2,89,30,0,2,86,5,0,0,0,2174,1866,148,58,113,43,0,15,109,7,0,0,31,1991,1831,80,17,50,7,3,0,0,1910,1766,69,17,47,7,3,0,0,2729,2246,170,57,179,1,1,7,68,2890,2325,210,123,227,33,4,2729,2246,170,87,211,20,2
25025000589,9,25025000589,661,439,209,790,585,204,842,566,254,517,345,154,513,392,121,514,190,324,788,543,199,468,259,203,450,331,119,1278,508,443,227,90,2,0,171,90,0,0,0,2695,689,1381,832,285,2,0,0,0,1230,427,436,247,117,6,0,185,117,0,0,0,0,2343,580,1150,723,269,6,0,258,269,0,0,0,86,2204,982,897,191,111,15,6,0,0,1693,873,608,110,86,12,4,0,0,2110,672,1031,155,125,1,0,60,66,2734,755,1471,312,169,78,4,2110,672,1031,228,143,58,2
25025000408,8,25025000408,763,613,130,722,613,104,742,601,117,723,606,95,702,609,90,721,453,265,974,795,113,386,282,102,390,315,75,3443,2167,381,279,558,12,53,250,499,1,10,0,4411,2313,480,362,1232,17,71,0,0,3516,2284,400,260,557,5,0,226,491,1,0,10,0,4385,2474,488,334,1108,7,18,248,1027,1,0,25,122,4630,3122,378,360,784,25,11,0,0,4521,3106,331,306,771,21,10,0,0,5527,3177,531,439,1102,1,17,28,232,5671,3212,572,622,1273,52,19,5527,3177,531,584,1234,46,19
25025002017,8,25025002017,1533,942,564,1702,1144,548,1732,1167,536,1426,847,539,1396,1023,371,1378,437,932,1622,1030,488,1157,558,594,1109,752,357,2508,2186,58,144,90,28,0,134,90,0,0,0,3105,2723,70,186,96,30,0,0,0,2556,2263,52,152,84,17,0,135,84,6,0,0,0,3367,2957,117,171,104,18,0,134,103,6,0,0,47,2351,2072,87,75,117,13,0,0,0,1926,1708,70,59,92,6,0,0,0,2225,1737,150,72,174,0,0,12,80,2746,2076,213,164,260,31,3,2225,1737,150,124,192,27,3
25025000410,8,25025000410,313,267,40,218,200,18,221,205,15,330,289,28,330,304,25,328,218,109,461,390,45,123,100,22,126,112,14,5431,3915,554,390,553,15,1,345,503,0,9,0,6340,4075,671,598,1011,17,10,0,0,5631,4037,523,522,530,15,3,470,482,0,3,9,0,6553,4203,654,772,922,25,10,668,817,0,2,40,166,5594,4068,392,441,713,37,10,0,0,5480,4039,348,422,689,36,8,0,0,5971,4113,470,344,845,9,5,24,161,6054,4131,487,477,956,56,6,5971,4113,470,451,920,56,6
25025000306,9,25025000306,2924,2059,792,3384,2536,830,3439,2718,634,2627,1904,611,2601,2086,515,2625,988,1627,2881,2121,536,1438,708,721,1431,937,494,5117,4086,326,276,397,7,0,269,352,7,26,0,6499,4646,455,377,976,7,43,0,0,5587,4420,351,318,398,13,0,311,337,4,0,81,0,6906,4972,562,391,930,17,135,339,736,7,29,45,215,5588,4441,308,278,543,29,7,0,0,5321,4249,282,268,503,28,7,0,0,7203,5319,427,292,901,4,3,48,209,7744,5666,501,409,1112,61,13,7203,5319,427,377,1015,50,11
25025001599,9,25025001599,1033,604,416,1191,819,360,1273,769,488,855,494,332,835,586,249,859,262,594,1220,699,471,717,341,364,709,486,223,1935,1337,341,194,66,10,0,167,66,0,0,0,3442,1954,1069,460,126,10,0,0,0,1955,1362,341,185,50,11,0,169,50,0,0,0,0,3609,1878,1337,437,107,11,0,247,105,0,0,16,26,2939,2112,570,138,107,23,0,0,0,2391,1810,391,99,75,15,0,0,0,2705,1344,889,139,122,3,3,83,122,3453,1575,1243,274,182,70,7,2705,1344,889,199,124,51,7
25025000590,9,25025000590,618,433,178,749,571,172,778,564,207,524,373,141,507,390,117,505,229,276,665,468,167,403,230,167,389,288,101,1406,525,457,283,131,8,0,234,131,0,0,0,2789,716,1364,746,275,7,0,0,0,1350,444,527,237,131,9,0,199,131,0,0,0,0,2647,613,1486,846,206,8,0,251,178,0,0,45,75,2280,829,1006,292,128,39,16,0,0,1725,727,678,194,92,24,7,0,0,1985,568,956,230,79,2,0,66,84,2499,631,1313,385,112,35,2,1985,568,956,306,98,24,2
25025001822,8,25025001822,1224,854,347,1369,1039,325,1390,1031,330,1102,794,279,1085,882,203,1091,474,615,1316,926,325,886,546,338,858,671,187,2094,933,624,524,9,0,0,524,0,0,9,0,2583,1021,888,741,65,0,46,0,0,1695,734,562,395,0,0,0,395,0,0,0,9,0,2070,818,753,563,34,0,34,468,0,0,0,0,32,2246,1072,559,624,49,27,4,0,0,1753,945,387,415,39,16,4,0,0,1829,827,482,385,52,1,0,18,64,2214,954,602,665,87,45,0,1829,827,482,516,65,37,0
25025016020,9,25025016020,937,579,345,1049,744,300,1096,699,380,801,487,292,784,551,232,785,307,472,1134,688,403,628,316,309,628,438,190,2000,1147,724,91,25,16,0,85,23,16,0,0,3261,1389,1649,318,70,15,0,0,0,1948,1154,752,28,14,0,0,28,12,0,0,0,0,3267,1387,1633,287,42,0,0,48,39,0,0,52,105,2817,1694,850,119,128,19,1,0,0,2217,1437,588,83,88,11,1,0,0,2707,1244,1139,55,90,3,0,70,106,3527,1466,1604,187,154,60,2,2707,1244,1139,123,110,41,2
25025000605,9,25025000605,1250,792,423,1511,1014,491,1546,1121,388,1059,661,354,1046,804,239,1043,344,694,1280,805,360,696,304,387,639,421,218,2046,1813,102,23,106,0,0,23,83,0,0,0,2411,2172,104,36,114,9,0,0,0,1782,1532,82,22,158,0,0,22,136,0,0,0,0,2121,1813,95,44,186,9,0,20,165,0,0,0,27,1795,1711,30,10,37,4,1,0,0,1678,1598,28,10,36,3,1,0,0,2242,2036,76,13,58,0,0,9,50,2436,2186,101,34,84,24,3,2242,2036,76,29,73,20,1
25025001598,9,25025001598,841,507,322,971,663,302,1035,642,378,679,412,248,652,435,216,673,244,428,1058,659,351,593,301,288,575,416,159,1490,1014,290,122,58,0,0,111,56,0,0,0,2564,1305,1049,208,109,0,0,0,0,1530,1009,300,120,98,0,0,120,96,0,0,0,0,2784,1217,1299,205,130,0,0,161,106,0,0,0,2,2822,1600,856,225,139,27,5,0,0,2117,1320,550,143,99,13,2,0,0,2747,1044,1255,148,139,2,2,53,104,3520,1260,1692,262,179,53,4,2747,1044,1255,201,151,46,4
25025002002,8,25025002002,1161,919,220,1327,1112,209,1343,1113,208,1033,851,150,1020,893,124,1030,580,450,1210,967,171,823,588,227,819,678,140,2241,1438,385,235,101,75,0,194,93,75,10,0,3149,1909,587,425,195,84,0,0,0,1960,1281,333,194,108,45,0,163,72,45,0,0,0,2806,1694,570,328,141,45,0,206,130,45,0,56,101,2274,1357,481,382,104,31,3,0,0,1802,1158,326,276,74,23,2,0,0,1967,1212,357,203,99,4,0,20,72,2421,1441,478,385,143,42,7,1967,1212,357,285,118,38,6
25025016040,9,25025016040,1214,611,587,1448,870,562,1526,778,729,990,487,475,968,588,378,986,283,696,1388,656,684,870,350,515,814,547,267,2148,1903,134,56,50,0,0,56,50,0,0,0,3006,2388,416,75,123,27,0,0,0,2126,1777,275,47,26,0,0,47,26,0,0,0,0,3161,2212,710,69,186,43,0,46,180,0,0,9,6,3035,2231,415,176,137,17,1,0,0,2460,1876,293,124,110,14,1,0,0,2718,1755,640,83,110,2,0,51,77,3356,2060,886,148,157,42,7,2718,1755,640,115,120,36,7
25025001701,8,25025001701,624,553,67,723,677,45,741,679,56,517,480,28,498,471,27,508,287,220,775,726,30,381,358,22,348,340,8,1135,40,255,819,10,38,0,791,10,10,7,0,1981,40,562,1603,15,66,0,0,0,1485,28,188,1196,62,20,0,1186,62,10,0,0,0,2516,31,434,2099,155,43,0,1746,155,10,0,24,116,1892,57,389,1465,13,33,8,0,0,1333,44,249,1038,11,24,7,0,0,1614,74,372,918,47,7,0,54,142,2204,88,553,1598,86,49,3,1614,74,372,1166,55,40,3
25025002006,8,25025002006,1295,857,411,1425,1030,382,1437,1056,342,1181,780,376,1184,928,255,1182,425,749,1363,927,358,1025,539,480,986,695,291,1779,1497,162,19,90,10,0,19,65,0,0,0,2381,1806,252,75,267,21,0,0,0,2073,1786,157,17,106,7,0,17,83,0,0,0,0,2536,2128,206,48,169,18,0,17,109,0,0,0,78,2351,2042,105,82,108,22,4,0,0,1978,1735,82,74,75,16,4,0,0,1739,1463,86,39,108,0,0,5,38,2012,1651,113,60,166,15,0,1739,1463,86,47,123,13,0
25017000160,5,25017000160,1912,1021,839,2251,1361,872,2295,1350,880,1644,856,700,1632,1050,581,1618,419,1189,2094,1087,834,1196,514,665,1239,702,537,3311,2870,53,152,241,0,0,146,241,0,0,0,4634,3541,113,361,619,9,17,0,0,3089,2603,83,183,207,9,0,172,207,9,0,0,0,4535,3214,140,402,751,9,0,385,657,9,0,0,130,3774,3320,77,94,250,34,9,0,0,3049,2721,54,61,194,24,5,0,0,3639,2683,112,224,453,0,0,58,109,4401,3111,164,336,613,49,1,3639,2683,112,253,470,37,1
25017001913,6,25017001913,1605,1066,507,1770,1284,474,1807,1266,499,1448,968,405,1431,1125,303,1438,554,880,1759,1182,476,1023,526,489,1024,697,327,2708,1896,441,145,224,0,0,120,204,0,0,0,3760,2370,866,204,361,227,0,0,0,2371,1836,297,33,206,0,0,20,206,0,0,0,0,3576,2173,945,138,391,117,0,53,381,0,0,0,24,3381,2393,530,216,243,12,5,0,0,2855,2096,395,168,196,8,5,0,0,3345,2034,541,185,402,8,4,47,124,4004,2337,754,272,550,34,9,3345,2034,541,230,459,28,8
25017001819,6,25017001819,2258,1393,803,2515,1727,748,2542,1794,659,2087,1338,698,2078,1503,573,2057,615,1438,2302,1391,686,1620,698,911,1637,924,713,2592,2490,50,1,51,0,0,1,46,0,0,0,3719,3328,187,0,114,0,0,0,0,2081,1924,26,46,87,0,0,35,85,0,0,0,0,3200,2704,66,47,308,0,0,35,263,0,0,44,89,3362,3101,62,40,141,19,0,0,0,2466,2313,34,21,87,13,0,0,0,2760,2452,82,11,110,2,0,16,87,3627,3148,142,54,190,43,3,2760,2452,82,25,128,31,3
25017000953,6,25017000953,1593,869,677,1791,1106,662,1813,1144,612,1442,792,605,1431,926,504,1412,347,1059,1694,903,627,1170,434,727,1172,582,590,2178,2103,8,0,63,3,0,0,3,0,0,0,2744,2614,57,3,65,3,0,0,0,2129,2012,4,1,108,3,0,1,108,0,0,0,0,2993,2565,8,5,325,2,0,5,325,0,0,72,17,2635,2457,65,21,64,9,0,0,0,1964,1848,40,14,42,8,0,0,0,2122,1869,64,27,57,0,0,25,80,2657,2312,89,59,91,20,1,2122,1869,64,38,62,18,1
25017001908,6,25017001908,1300,916,352,1553,1228,321,1561,1174,342,1106,792,268,1099,883,216,1100,451,642,1387,963,329,693,399,289,704,505,199,2353,2025,43,145,132,10,0,125,129,0,0,0,3221,2364,131,159,557,20,0,0,0,2029,1759,66,106,79,20,0,91,75,0,0,0,0,2925,2017,232,142,532,18,0,105,524,0,0,1,51,3613,2297,252,311,737,19,2,0,0,3034,2043,175,223,580,11,2,0,0,2955,1574,252,240,788,4,2,20,75,3466,1794,326,345,937,31,3,2955,1574,252,263,802,22,3
25017001907,6,25017001907,1786,1111,630,2041,1411,615,2078,1386,640,1567,991,511,1561,1137,423,1556,534,1019,1904,1206,567,1204,639,556,1207,813,394,2846,2075,134,286,352,3,0,285,340,0,0,0,3757,2488,305,425,532,50,0,0,0,2984,2051,129,230,572,6,0,230,560,0,0,0,0,3769,2402,308,427,704,5,0,314,669,0,0,0,74,3440,2428,236,321,436,13,2,0,0,2799,2051,162,212,358,8,2,0,0,2840,1960,202,190,404,0,1,14,69,3471,2316,295,271,543,29,5,2840,1960,202,207,424,23,2
25017001120,7,25017001120,1518,1112,372,1755,1406,340,1791,1392,358,1311,980,295,1307,1064,241,1302,636,663,1639,1182,358,912,537,366,944,714,230,2438,1729,143,127,431,0,0,92,431,0,0,0,3448,2018,222,187,1020,0,0,0,0,2462,1746,156,122,444,0,0,122,444,0,0,0,0,3513,2132,222,165,994,0,0,165,994,0,0,0,0,3618,2102,189,388,893,15,3,0,0,3147,1848,166,324,773,11,3,0,0,3598,1807,250,303,930,4,0,73,231,4100,2000,302,487,1112,55,3,3598,1807,250,389,978,43,1
25017001121,7,25017001121,1716,1186,489,1968,1521,437,1991,1470,469,1502,1036,413,1492,1169,323,1477,634,841,1865,1269,462,1253,712,526,1277,937,340,2910,1652,143,509,597,0,0,509,588,0,15,0,3895,1942,260,674,1010,14,0,0,0,2920,1641,201,480,582,0,0,480,572,0,0,15,0,3848,1955,302,659,965,13,0,579,943,0,0,37,32,3818,2398,162,362,866,25,2,0,0,3143,2081,109,256,675,17,1,0,0,3429,1830,242,163,1005,0,0,55,134,4037,2053,313,282,1259,34,6,3429,1830,242,209,1039,25,5
25017001369,8,25017001369,1503,1215,267,1611,1398,208,1632,1430,179,1416,1168,204,1404,1239,164,1417,729,687,1565,1313,170,1103,757,339,1117,897,220,1919,1441,44,8,424,0,0,8,387,0,1,0,2643,1789,47,34,762,10,4,0,0,1857,1450,63,5,338,0,0,5,276,0,0,1,0,2536,1758,65,18,683,0,5,5,576,0,0,10,118,2658,2074,85,69,423,6,0,0,0,2060,1655,58,47,292,4,0,0,0,2140,1472,76,50,452,0,3,16,71,2779,1835,136,91,667,11,5,2140,1472,76,67,480,8,5
25017001946,8,25017001946,1220,883,299,1303,1022,270,1332,1020,278,1096,828,228,1084,888,194,1081,535,538,1396,999,270,735,471,257,758,563,195,2132,1764,91,16,254,6,0,16,239,6,0,0,2849,2086,216,97,386,14,0,0,0,2565,1858,151,27,523,8,0,27,497,8,0,0,0,3141,2021,343,50,653,17,0,50,616,10,0,56,46,2555,1869,166,111,395,4,3,0,0,2226,1668,123,100,321,4,3,0,0,2338,1566,151,119,395,2,0,16,89,2734,1765,170,206,529,19,4,2338,1566,151,148,417,13,3
25017001891,7,25017001891,2018,1095,873,2327,1477,828,2375,1441,876,1771,919,779,1766,1139,625,1743,463,1270,2155,1123,869,1452,585,857,1445,831,614,3328,3150,94,20,70,0,0,20,66,0,0,0,4187,3906,133,17,125,0,0,0,0,3253,3023,109,19,100,0,0,19,96,0,0,0,0,4065,3698,145,15,203,0,0,15,162,0,0,4,44,3648,3342,73,50,156,20,0,0,0,2834,2628,54,30,100,16,0,0,0,2962,2594,93,34,153,2,0,8,78,3742,3184,135,78,255,52,1,2962,2594,93,45,162,37,1
25017001203,7,25017001203,1250,750,472,1376,936,435,1390,957,407,1151,670,432,1142,818,323,1139,330,804,1287,760,422,952,416,534,954,587,367,1327,1278,2,0,45,0,0,0,45,0,0,0,1735,1676,2,0,57,0,0,0,0,1429,1384,0,0,45,0,0,0,45,0,0,0,0,1750,1701,0,0,50,0,0,0,50,0,0,0,0,1933,1797,33,30,73,2,4,0,0,1454,1366,19,21,46,2,1,0,0,1581,1408,43,22,57,0,0,5,46,2118,1853,68,47,113,14,1,1581,1408,43,38,68,9,1
25017000007,6,25017000007,2106,1455,605,2377,1809,558,2408,1912,441,1911,1319,524,1904,1468,435,1898,666,1230,2195,1550,480,1367,655,701,1386,869,517,2506,1979,63,40,391,5,0,30,375,0,20,0,3966,2602,180,96,1088,26,20,0,0,2448,1986,80,10,333,18,0,0,318,0,0,20,0,3704,2592,211,78,822,42,19,49,746,0,0,14,90,3500,2739,83,58,589,10,3,0,0,2429,1950,40,39,378,7,1,0,0,2940,2016,88,80,630,1,3,27,95,3931,2585,130,143,955,26,4,2940,2016,88,93,663,12,4
25017000167,5,25017000167,1781,876,859,2245,1276,947,2284,1263,958,1485,690,737,1469,882,585,1460,352,1102,1772,795,820,1057,381,663,1074,544,530,3422,2820,216,254,101,10,0,229,91,0,20,0,4224,3275,441,306,173,28,0,0,0,3579,2992,181,274,101,10,0,264,91,0,0,20,0,4268,3355,387,309,172,32,0,276,139,0,0,20,90,3755,3098,178,262,211,23,2,0,0,2807,2313,134,199,150,19,2,0,0,3565,2659,277,230,331,3,0,20,45,4240,3114,331,309,433,24,1,3565,2659,277,249,343,15,0
